,0,1,2
0,148.0203366058906,40.683844011142064,39.02291666666667
1,44.30872483221477,84.64926931106471,24.60632183908046
2,54.90515463917526,43.675636363636364,32.66202090592334
3,67.57560975609756,58.79221681723419,73.68850174216028
4,45.677083333333336,48.34840055632824,41.90181058495822
5,22.100764419735928,25.86610878661088,24.221140472879
6,45.42618384401114,23.530967292971468,27.72144846796657
7,75.58524704244955,31.14435879467414,22.707028531663187
8,74.73991655076495,29.700139470013948,23.842032011134307
9,41.11961057023644,30.542797494780796,47.537178596247394
10,47.24442896935933,23.582302568981923,31.903337969401942
11,61.24287749287749,37.50071022727273,42.349338900487126
12,26.87319587628866,32.33508956796628,41.77105080027836
13,40.78401122019636,36.998046875,33.08286908077994
14,74.88325225851285,44.327856025039125,24.507649513212797
15,116.11203897007655,49.2080723729993,28.88399708949794
16,117.1924422673198,49.50386507378777,20.073018080667595
17,99.35328046142754,22.058950395398995,15.220138888888888
18,19.933192686357245,8.032235459004905,33.06041666666667
19,25.70546486870121,12.694226657163222,26.38055555555556
20,28.54407514450867,18.97103548153512,26.05625
21,46.62867132867133,34.03138075313807,27.386648122392213
22,48.14156206415621,44.59357541899441,25.28489620615605
23,24.02661870503597,19.8845050215208,22.58125
24,36.45762711864407,31.38434414668547,14.177453027139874
25,57.97339055793992,37.45705521472393,26.918021201413428
26,51.9978976874562,22.19706498951782,37.60356347438753
27,31.031757233592096,19.06633733239238,62.750347705146034
28,43.852161785216175,17.776462395543174,27.930313588850176
29,33.49687282835302,19.914804469273744,21.14305555555556
30,41.85136078157712,19.3562412342216,27.43929824561404
31,46.43715083798882,19.16890459363957,20.294979079497907
32,31.76775738228252,19.68975265017668,25.16759388038943
33,19.79178605539637,9.913616398243043,31.50730688935282
34,14.229108635097491,8.162952646239555,23.779944289693592
35,25.350767085076708,18.62831241283124,13.680555555555555
36,40.82538517975055,19.75091041514931,20.156576200417536
37,42.05288796102992,13.228890439637125,12.113668061366806
38,45.64017033356991,29.647727272727277,7.458594293667362
39,43.94097222222222,19.522585128561506,16.493741307371348
40,50.49756775538568,27.33727399165508,19.3567454798331
41,38.32242617717478,15.11482254697286,19.07997218358832
42,29.60500695410292,17.878745644599302,12.839248434237996
43,38.39151599443672,16.82033426183844,15.771050800278358
44,58.90138888888889,23.80362116991644,22.700486448922863
45,29.27512473271561,15.596100278551532,13.041029207232269
46,31.71001390820584,12.974198047419804,16.646796338672768
47,22.337734537873523,11.397489539748952,20.3556338028169
48,34.599027102154274,15.339596381350034,18.866666666666667
49,35.96872828353023,19.360222531293463,31.597163120567377
50,34.00069444444444,22.25956854558107,25.619858156028368
51,22.975694444444443,10.93815149409312,11.927053824362606
52,20.13500347947112,13.541201117318437,12.757644394110985
53,25.290972222222223,22.595104895104896,36.75829383886256
54,25.55208333333333,24.38649025069638,27.37630662020906
55,26.25156358582349,22.639494026704146,36.45473537604457
56,38.202777777777776,30.688981868898185,36.40444753300904
57,54.09192200557103,31.362528560548363,37.66411149825784
58,39.70187630298819,18.81846635367762,21.24808895066018
59,24.679861111111112,10.73467966573816,13.191666666666666
60,16.87752261656228,10.261111111111113,14.028472222222222
61,22.405555555555555,11.842946490618486,24.335187760778854
62,21.281424581005588,8.789839944328461,16.488603988603987
63,35.63333333333333,11.42043085476025,22.818892045454547
64,40.88022284122562,13.063069376313946,24.75660639777469
65,23.191073919107392,8.756606397774688,15.473245309242529
66,13.504874651810583,12.946247464503042,13.106741573033707
67,16.186929023190444,12.474198047419804,12.604311543810848
68,28.52871148459384,15.954413191076624,16.678297278436848
69,26.418815331010453,11.419220055710309,11.568503937007874
70,27.18428372739917,10.393180236604035,
71,26.29432624113475,13.403197158081705,40.86354093771868
72,19.789169675090253,9.729328621908127,12.023004059539918
73,17.77777777777778,10.23135888501742,12.222144846796658
74,6.989510489510489,5.112116991643454,5.16910229645094
75,19.288313505948217,14.052854122621564,14.25892232330301
76,34.2782853127196,13.897777777777778,17.52298050139276
77,27.873523280055597,12.425087108013935,16.279053583855255
78,20.8679638637943,17.405160390516038,18.6625
79,35.341446453407514,20.834492350486787,22.225874125874125
80,32.186413902053715,16.48421052631579,18.272727272727277
81,22.59596662030598,11.140375260597636,15.317803660565724
82,17.675017895490335,14.974230493915533,14.384041759880686
83,33.02769535113749,15.813056379821958,14.35183349851338
84,23.584027777777777,12.58280922431866,15.793584379358435
85,17.37264480111654,11.11180992313068,14.67527932960894
86,22.54261363636364,12.082344731332867,13.183844011142062
87,18.968641114982574,14.889705882352942,15.239191073919107
88,24.206271777003483,12.824242424242424,11.555632823365784
89,27.524669909659487,14.83859649122807,17.629784272790538
90,13.36427076064201,11.473870056497177,14.016050244242846
91,15.917361111111113,8.87151248164464,9.060416666666669
92,34.74686192468619,11.935915492957747,14.521981856245638
93,29.31556802244039,8.883216783216783,11.71219512195122
94,25.370215727209462,10.081476323119777,11.863099374565673
95,17.485376044568245,11.422377622377622,11.490972222222222
96,18.37325905292479,12.262682418346074,9.361613351877608
97,31.155717761557177,15.413937282229965,13.716968011126564
98,30.528183716075155,19.92747559274756,14.824238128986536
99,23.83333333333333,12.782033426183844,19.258512856150105
100,30.859527121001392,19.89777468706537,17.79276773296245
101,28.6094510076442,14.995056497175142,15.770514603616132
102,25.540880503144653,16.422237860661507,14.262534818941504
103,29.374216027874564,17.004210526315788,14.340514246004169
104,37.61938202247191,17.86240444753301,17.82463465553236
105,30.21107994389902,16.035564853556487,15.73125
106,28.176306620209058,15.444676409185805,15.36464857341684
107,26.366481223922115,17.550766283524904,24.281944444444445
108,20.157748436414177,21.03546592489569,15.344011142061282
109,13.154381084840056,24.355087719298247,21.625087596355996
110,16.999294283697953,16.515243902439025,16.825573314801947
111,23.5,8.82843137254902,8.580375782881003
112,44.00749063670412,23.47801814375436,19.066666666666663
113,25.13282336578581,17.48607242339833,15.795833333333333
114,17.497564370215727,11.385903698534545,11.609211444521982
115,21.313049853372437,12.107749077490777,11.043058648849296
116,17.591352859135284,11.630510846745976,9.514265831593598
117,25.18085855031668,15.680266444629476,14.582058414464534
