,full_date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,104,105,106,108,3269728,4372603,4438736,4439094,4439475,5901326,5917712,7723955,30369354,34703847,36200067,36671067,37052366,38834077,39168240,39379024,Grand Total
29,2017-04-23,33.49687282835302,19.914804469273744,27.223307745987437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.878328347871403
30,2017-04-24,41.851360781577114,19.3562412342216,23.711699164345404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.306433726714705
31,2017-04-25,46.437150837988824,19.168904593639574,22.48621190130624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.36408911097821
32,2017-04-26,31.76775738228252,19.68975265017668,24.24113475177305,24.321428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.005018338915203
33,2017-04-27,19.791786055396372,9.913616398243045,14.863349684653118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.856250712764178
34,2017-04-28,14.229108635097493,8.162952646239555,14.714586255259468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.368882512198839
35,2017-04-29,25.350767085076708,18.628312412831242,27.9208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.96662649930265
36,2017-04-30,40.82538517975055,19.75091041514931,27.33520730850316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.30383430113434
37,2017-05-01,42.052887961029924,13.228890439637125,28.84269662921348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.041491676626844
38,2017-05-02,45.640170333569905,29.647727272727273,33.372492836676216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2201301476578
39,2017-05-03,43.94097222222222,19.522585128561502,28.24441340782123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56932358620165
40,2017-05-04,50.49756775538568,27.337273991655078,28.591765526866713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.475535757969155
41,2017-05-05,38.32242617717478,15.11482254697286,22.069037656903767,20.384248210023866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.97263364776882
42,2017-05-06,29.605006954102922,17.878745644599302,25.54367575122292,24.5125,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.307985669985033
43,2017-05-07,38.391515994436716,16.82033426183844,21.723195515066575,23.955725190839694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.222692740545355
44,2017-05-08,58.90138888888889,23.803621169916436,29.347280334728033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.35076346451112
45,2017-05-09,29.27512473271561,15.596100278551532,21.774216027874566,33.02523659305994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.917669408050408
46,2017-05-10,31.71001390820584,12.974198047419804,21.135802469135804,16.434722222222224,,47.16129032258065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.883205393912863
47,2017-05-11,22.337734537873523,11.397489539748953,17.913588850174214,12.14892136395268,,28.759322033898304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.511411265129535
48,2017-05-12,34.599027102154274,15.339596381350034,23.84975541579315,19.70584144645341,18.866666666666667,29.69909659485754,,,17.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.763671127569904
49,2017-05-13,35.96872828353023,19.360222531293463,24.95034965034965,19.489198606271778,31.597163120567377,30.387769284225158,,,41.13107344632768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.983500703223623
50,2017-05-14,34.00069444444444,22.25956854558107,33.919972164231034,23.60667129951355,25.619858156028368,35.263888888888886,,,21.618283321702723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.041276688627153
51,2017-05-15,22.975694444444443,10.93815149409312,17.737830319888733,13.87560806115358,11.927053824362606,27.627177700348433,,,9.96866295264624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.43573982813388
52,2017-05-16,20.13500347947112,13.541201117318435,19.481197771587745,15.047255038220987,12.757644394110985,31.1320361362057,,,13.00974930362117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.872012462933732
53,2017-05-17,25.290972222222223,22.595104895104896,26.324248777078967,21.794392523364486,36.758293838862556,35.25938803894298,,,21.76044568245125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.111835139718192
54,2017-05-18,25.552083333333332,24.38649025069638,30.379310344827587,,27.37630662020906,30.56533892382949,,,14.311281337047355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.428468468323867
55,2017-05-19,26.25156358582349,38.14683368128045,39.55539872971065,,36.45473537604457,41.422867513611614,,,37.3046820405311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.522680154500314
56,2017-05-20,38.202777777777776,30.688981868898185,33.48981026001405,,36.404447533009034,34.285714285714285,,,36.741643454039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.968895863242054
57,2017-05-21,54.09192200557103,31.362528560548363,38.393871449925264,,37.66411149825784,38.5,,,35.12059514487079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.18883810986221
58,2017-05-22,39.70187630298819,18.81846635367762,,,21.24808895066018,26.163293789253316,,,22.79112081513828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.744569242343516
59,2017-05-23,24.679861111111112,10.734679665738161,,22.157258064516128,13.191666666666666,,,,6.904195804195804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.533532262445576
60,2017-05-24,16.87752261656228,10.261111111111111,,16.17065868263473,14.028472222222222,,,,8.458773784355179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.159307683377104
61,2017-05-25,22.405555555555555,11.842946490618486,21.221711131554738,,24.335187760778858,,,,10.109550561797754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98299030006108
62,2017-05-26,21.281424581005588,8.789839944328461,16.825174825174827,,16.488603988603987,16.893286219081272,,,9.433854907539118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.952030744288876
63,2017-05-27,35.63333333333333,11.42043085476025,18.678821879382888,,22.818892045454547,20.31597222222222,,,11.116819141449684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.997378246100485
64,2017-05-28,40.880222841225624,13.063069376313946,21.357043235704325,24.03353057199211,24.756606397774686,24.51527777777778,,,9.813571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.63133166133713
65,2017-05-29,23.191073919107392,8.756606397774688,16.07337526205451,5.491803278688525,15.473245309242529,25.036805555555556,,,7.993576017130621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.573783677079117
66,2017-05-30,13.504874651810585,12.946247464503042,15.347964884277733,,13.106741573033707,24.99652294853964,,,7.63855421686747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.590150956505363
67,2017-05-31,16.186929023190444,12.474198047419804,18.195104895104894,10.166666666666666,12.604311543810848,27.07638888888889,,,14.27574047954866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.854191363518598
68,2017-06-01,28.52871148459384,15.954413191076625,20.72536687631027,,16.678297278436848,29.760474860335197,,,16.52121640735502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.361413349684636
69,2017-06-02,26.418815331010453,11.419220055710307,15.319609211444522,,11.568503937007874,25.270383275261324,,,10.2965322009908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.71551066857088
70,2017-06-03,27.184283727399166,10.393180236604037,15.119131044148563,,,24.432545201668983,,,11.775177304964538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.780863502957057
71,2017-06-04,26.29432624113475,13.403197158081705,18.741763134461266,,,27.447787610619468,,,17.57348703170029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.692112235199495
72,2017-06-05,19.789169675090253,9.729328621908127,15.210711768851304,,12.023004059539918,21.473463687150836,,,7.016417910447761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.207015953831366
73,2017-06-06,17.77777777777778,10.231358885017421,15.791316526610645,10.167728237791932,12.222144846796658,24.415438596491228,,,9.791098348887294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.342409031338992
74,2017-06-07,6.989510489510489,5.112116991643454,10.118311981914092,5.897770945426595,5.16910229645094,22.765034965034964,,,4.7178362573099415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.681383418184353
75,2017-06-08,19.288313505948217,14.052854122621564,22.300709219858156,14.753673897830652,14.25892232330301,25.688951442646022,,,15.461483594864479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.972129729581727
76,2017-06-09,34.2782853127196,13.897777777777778,20.82435269419174,14.859233449477351,17.52298050139276,25.498220640569397,,,11.765205091937766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.806579352580915
77,2017-06-10,27.873523280055593,12.425087108013937,20.062107466852755,13.390972222222222,16.279053583855255,19.164812239221142,15.666666666666666,,10.458831808585503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.915131796934137
78,2017-06-11,20.8679638637943,17.405160390516038,24.998602375960868,17.67013888888889,18.6625,23.23463687150838,,,17.687190375088463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.075170395108135
79,2017-06-12,35.341446453407514,20.834492350486787,28.0,21.136805555555554,22.225874125874125,28.05890603085554,,,22.968683274021352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.50945825574298
80,2017-06-13,32.186413902053715,16.48421052631579,20.72931276297335,16.316713483146067,18.272727272727273,23.27080394922426,33.903269754768395,,16.413447782546495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.19711242921942
81,2017-06-14,22.59596662030598,11.140375260597636,16.929271708683473,11.9875,15.317803660565724,18.875174337517432,40.30034924330617,,10.119014084507043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.408181864435434
82,2017-06-15,17.675017895490335,14.974230493915533,18.221181556195965,13.615218951902369,14.384041759880686,21.33477946493131,40.007075471698116,,9.706185567010309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.739716395128077
83,2017-06-16,33.02769535113749,15.813056379821958,19.073705179282868,14.700592885375494,14.351833498513379,22.791295746785362,44.95789473684211,,16.669500531349627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.673196788638535
84,2017-06-17,23.584027777777777,12.582809224318659,16.57013258897418,14.075694444444444,15.793584379358437,19.645587213342598,31.703808180535965,,14.458715596330276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.551794925635292
85,2017-06-18,17.37264480111654,11.111809923130679,16.549928673323823,13.259233449477351,14.675279329608939,17.001401541695866,31.202928870292887,7.352941176470588,10.71032028469751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.470720894423797
86,2017-06-19,22.542613636363637,12.082344731332869,18.555633310006996,11.854760250173731,13.183844011142062,18.903000697836706,23.76687543493389,28.572,11.06001936108422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8356768258749
87,2017-06-20,18.968641114982578,14.889705882352942,20.64866760168303,14.818562456385205,15.239191073919107,21.75297410776767,27.803646563814866,15.409090909090908,13.627726952850105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.128689629205155
88,2017-06-21,24.206271777003483,12.824242424242424,15.47829131652661,12.154861111111112,11.555632823365785,20.05443126308444,32.44444444444444,23.303418803418804,17.47859649122807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.83335449493613
89,2017-06-22,27.524669909659487,14.83859649122807,19.84195804195804,15.912439193884643,17.629784272790538,22.632756132756132,29.42966573816156,21.974162011173185,13.621104815864022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.378348511941738
90,2017-06-23,13.36427076064201,11.473870056497175,16.05310971348707,12.236768802228413,14.016050244242846,19.43,19.8018779342723,14.256803907885555,12.172292545710267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75611599610729
91,2017-06-24,15.917361111111111,8.87151248164464,12.31913407821229,10.296527777777778,9.060416666666667,15.497206703910615,19.569709837225762,13.215877437325906,8.188732394366196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.54849760980455
92,2017-06-25,34.74686192468619,11.935915492957747,20.102040816326532,13.768479776847977,14.521981856245638,19.294409058740268,46.77599388379205,19.459843638948115,9.629787234042553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.13725707584301
93,2017-06-26,29.31556802244039,8.883216783216783,,9.243526941917425,11.71219512195122,16.364275668073137,26.987545787545788,14.441238564391274,8.539167254763585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.685841768037449
94,2017-06-27,25.370215727209462,10.081476323119777,,9.199305555555556,11.863099374565671,17.1938202247191,30.986853637160387,15.811492641906097,9.3214535290007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.228464626654592
95,2017-06-28,17.485376044568245,11.422377622377622,,8.802787456445992,11.490972222222222,19.3723034098817,21.132718239886444,15.087221095334685,10.857342657342658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.456387343507444
96,2017-06-29,18.37325905292479,12.262682418346074,,9.97635605006954,9.361613351877608,19.089583333333334,28.067548746518106,17.247222222222224,11.393557422969188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.721477824782607
97,2017-06-30,31.155717761557177,15.413937282229965,,14.638194444444444,13.716968011126564,21.591794158553547,29.07638888888889,19.73695198329854,16.255880256593016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.19822909833652
98,2017-07-01,30.528183716075155,19.92747559274756,,16.723419041000696,48.42666666666667,25.647267565649397,40.36692147324531,23.300694444444446,18.29113924050633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.90147096754195
99,2017-07-02,23.833333333333332,12.782033426183844,,13.468055555555555,19.258512856150105,21.006949270326615,34.93421052631579,19.24547983310153,12.551966292134832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6350676366377
100,2017-07-03,30.859527121001392,19.89777468706537,,18.28094575799722,17.79276773296245,25.038194444444443,30.49442119944212,20.400972897845726,17.825720309205902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.573790518745575
101,2017-07-04,28.609451007644196,14.995056497175142,,14.05944055944056,15.770514603616133,21.37986111111111,34.556636553161916,18.141666666666666,15.078114004222378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.323842625379765
102,2017-07-05,25.540880503144653,16.422237860661507,,13.94297635605007,14.262534818941504,22.031988873435328,32.61153578874218,18.925642807505213,19.86756373937677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.450670093482156
103,2017-07-06,,17.004210526315788,,15.546242774566474,14.340514246004169,24.506638714185883,,20.384561891515993,17.617977528089888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.233357613446362
104,2017-07-07,,17.86240444753301,,16.820013898540655,17.82463465553236,25.375260597637247,,22.995827538247568,19.696022727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.095693977460595
105,2017-07-08,,16.035564853556487,,16.451702571230022,15.73125,23.14085494043448,,20.5,16.86411889596603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.120581876864502
106,2017-07-09,,15.444676409185805,,13.729428172942818,15.36464857341684,21.706045865184155,,19.6113074204947,14.41423487544484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.711723552778192
107,2017-07-10,,17.550766283524904,,22.85902777777778,24.281944444444445,27.17013888888889,,,20.378145219266713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.448004522780543
108,2017-07-11,,44.4863309352518,123.4195688225539,40.704918032786885,41.90583274771609,46.21995783555868,,,45.40833932422718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.024157949682426
109,2017-07-12,,24.355087719298247,52.23277909738717,,21.625087596355993,28.786805555555556,,,23.166428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03323770800511
110,2017-07-13,,16.515243902439025,,,16.825573314801947,24.804166666666667,4.964285714285714,,12.108499095840868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.043553738806844
111,2017-07-14,23.5,8.82843137254902,,,8.580375782881003,17.080555555555556,0.0,,7.848888888888889,11.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.066178799982067
112,2017-07-15,44.00749063670412,23.478018143754362,,,19.066666666666666,26.710709318497912,26.75,,22.056227758007118,29.980988593155892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.435728730969437
113,2017-07-16,25.132823365785814,17.48607242339833,,,15.795833333333333,21.83599722029187,40.85767097966728,28.94736842105263,18.832977967306327,20.270465489566615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.644901150050277
114,2017-07-17,17.497564370215727,11.385903698534543,,,11.609211444521982,16.466990965948575,22.57440890125174,13.511805555555556,11.6554441260745,14.64167267483778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.91787521711755
115,2017-07-18,21.313049853372434,12.107749077490775,,,11.043058648849295,17.170212765957448,20.313509544787077,12.785294117647059,11.66149297856615,14.444534412955466,,30.195402298850574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.781589299830696
116,2017-07-19,17.591352859135284,11.630510846745976,,,9.514265831593598,17.46453407510431,18.471527777777776,12.841556636553161,10.589260808926081,14.592077831827659,,10.158823529411764,17.307692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.016160250476792
117,2017-07-20,25.180858550316678,15.680266444629476,,,14.582058414464534,21.964509394572026,34.764787752261654,19.824061196105703,17.41376146788991,16.699507389162562,0.0,12.946266573621772,,29.523809523809526,,,,,,,,,,,,,,,,,,,,,,,,,,,18.96180788243944
118,2017-07-21,27.644553072625698,14.350690754516473,,,13.365531619179986,24.125086865879084,34.033426183844014,22.318245125348188,20.872049689440995,18.56058495821727,,12.837743732590528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.90087911129358
119,2017-07-22,27.36877564254449,10.648936170212766,,7.1,12.578211354535526,23.774811178717634,38.01952713993934,20.996241028553726,18.192094495649926,17.02456080504861,,11.402324546423655,,,5.611111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,17.519690315703343
120,2017-07-23,34.26165622825331,17.72097902097902,,17.407098121085596,19.53846153846154,24.61084086170952,47.69444444444444,24.370111731843576,17.70886075949367,19.477591036414566,,14.822546972860126,26.537678207739308,,51.55555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,26.30881870657002
121,2017-07-24,27.677351916376306,14.687587168758716,,14.249303621169917,,21.337273991655078,30.606084243369736,20.55331010452962,14.949193548387097,17.55323590814196,,11.057920446615492,19.785664578983994,13.624277456647398,42.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,20.728989137608497
122,2017-07-25,26.076170510132773,13.426778242677825,,12.845511482254697,,20.460736622654622,40.6,20.063238359972203,15.013910355486862,17.453407510431155,,10.724738675958188,17.446164672765658,10.44047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,18.595557511164564
123,2017-07-26,31.418702023726446,14.472857142857142,,17.741127348643005,,22.53311529026983,38.35605006954103,22.273611111111112,14.9614576033637,21.775226165622826,,12.768105849582172,22.92767732962448,17.656019656019655,,,,,,,,,,,,,,,,,,,,,,,,,,,21.534904508214677
124,2017-07-27,33.006949270326615,16.053872053872055,,16.582578397212544,,21.985416666666666,35.94923504867872,18.41139680333565,15.196220930232558,20.966738973246567,,11.501046755059317,20.521557719054243,15.997220291869354,,,,,,,,,,,,,,,,,,,,,,,,,,,20.561112082686755
125,2017-07-28,29.244089012517385,19.585774058577407,,19.90138888888889,,23.825,27.96527777777778,20.729805013927578,17.5731884057971,25.369082840236686,,15.29874651810585,24.593661971830986,18.945795691452396,,,,,,,,,,,,,,,,,,,,,,,,,,,22.093800925373824
126,2017-07-29,28.06711409395973,21.441860465116278,,19.55910987482615,,28.94097222222222,41.15877437325905,24.988881167477416,22.320684523809526,27.906750173973556,,17.445138888888888,25.92034757422158,24.04513888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,25.617706567876667
127,2017-07-30,33.588276836158194,23.293370944992947,,20.50351617440225,,29.161609033168666,36.27539341917024,27.199152542372882,26.015781922525107,28.09816384180791,,20.959774170783344,26.109809663250367,23.983791402396054,,,,,,,,,,,,,,,,,,,,,,,,,,,26.835330904638905
128,2017-07-31,31.76384022424667,17.58327526132404,,15.979166666666666,,24.460736622654622,34.78531468531469,22.421418636995828,15.31060606060606,22.821851078636048,,13.20250521920668,21.875174337517432,18.473867595818817,,,,,,,,,,,,,,,,,,,,,,,,,,,21.697977853544327
129,2017-08-01,31.33960948396095,21.72276536312849,,20.077994428969358,,26.510431154381084,30.81657223796034,25.025,20.094955489614243,27.592334494773517,,17.019471488178024,25.24077940153097,21.717236467236468,,,,,,,,,,,,,,,,,,,,,,,,,,,24.287013637248496
130,2017-08-02,29.13986013986014,23.39818054583625,,22.12804453723034,,29.116666666666667,35.804225352112674,26.85625,22.685022026431717,28.16214335421016,,19.71358543417367,25.10048848569435,23.50349162011173,,,,,,,,,,,,,,,,,,,,,,,,,,,25.964359832938875
131,2017-08-03,36.731758165392634,31.988941548183256,,28.221527777777776,,33.59005763688761,36.688639551192146,32.15041782729805,31.91169635941131,37.32520891364903,,22.488533703961085,35.45226480836237,30.006512301013025,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41414169028439
132,2017-08-04,25.189245810055866,,,15.299858557284299,19.034782608695654,23.035416666666666,22.564569536423843,17.464161447459986,15.923306031273269,22.641846612062547,,13.898796886058033,21.951510892480673,17.825694444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,19.529926317536844
133,2017-08-05,27.950625869262865,,,12.878472222222221,17.737269372693728,15.657400972897845,34.455114822546975,18.311543810848402,10.650429799426934,15.426628489620615,,8.667593880389429,17.860430586488494,12.413623595505618,,,,,,,,,,,,,,,,,,,,,,,,,,,17.455375765627558
134,2017-08-06,37.31837606837607,,,15.129861111111111,15.815844336344684,17.529166666666665,36.24756606397775,20.422809457579973,,17.424982554082344,,11.237465181058496,18.645021645021647,12.737830319888735,,,,,,,,,,,,,,,,,,,,,,,,,,,20.250892340410747
135,2017-08-07,32.74407252440725,,,16.48470097357441,18.42559109874826,21.093249826026444,41.067567567567565,24.89693593314763,22.53937007874016,20.590687977762336,,15.07896575821104,23.233483483483482,54.405706332637436,,,,,,,,,,,,,,,,,,,,,,,,,,,26.414575595846
