date_time,value
2017-10-21,55.05515124806817
2017-10-22,41.62328288772808
2017-10-23,58.18232509322134
2017-10-24,41.93929722196041
2017-10-25,31.56760039481648
2017-10-26,36.9877595492432
2017-10-27,96.00930931247214
2017-10-28,76.54718070607768
2017-10-29,77.99929716604989
2017-10-30,122.37070778863348
2017-10-31,74.51297383847087
2017-11-01,79.74932182062939
2017-11-02,60.67201315908213
2017-11-03,39.83246386613349
2017-11-04,44.4229778119368
2017-11-05,79.47653016122035
2017-11-06,71.22655950671057
2017-11-07,50.053752550501926
2017-11-08,58.21004876861226
2017-11-09,50.51822349359793
2017-11-10,29.815394747630545
2017-11-11,50.501695125109336
2017-11-12,103.63484628140972
2017-11-13,105.97361988820936
2017-11-14,88.19158332792856
2017-11-15,58.37617494894188
2017-11-16,50.26190918975107
2017-11-17,81.65017715027771
2017-11-18,78.26843987541874
2017-11-19,54.88110636855512
2017-11-20,93.26541866025872
2017-11-21,110.93374526321004
2017-11-22,111.4237376038027
2017-11-23,91.47680072969032
2017-11-24,91.18700244740523
2017-11-25,111.62996059061936
2017-11-26,75.12521051254423
2017-11-27,47.87919190023844
2017-11-28,57.39107129282836
2017-11-29,77.41833307400687
2017-11-30,65.36531756447557
2017-12-01,79.74517061292889
2017-12-02,66.55326747599624
2017-12-03,39.304543245523725
2017-12-04,46.677987864190136
2017-12-05,72.30539938545253
2017-12-06,75.27008109845193
2017-12-07,109.44427105646632
2017-12-08,142.78432915893046
2017-12-09,79.45712885289998
2017-12-10,57.90233993764763
2017-12-11,70.99442336715728
2017-12-12,95.64598948303502
2017-12-13,103.62947855028176
2017-12-14,74.3233195949019
2017-12-15,86.30055047780199
2017-12-16,122.93056321553928
2017-12-17,175.70572867735785
2017-12-18,178.8835304362041
2017-12-19,209.2559589130421
2017-12-20,109.6463379814088
2017-12-21,110.00127319016674
2017-12-22,173.70851008760448
2017-12-23,133.88477805162822
2017-12-24,222.6840685353378
2017-12-25,112.91298467515678
2017-12-26,74.88736271445417
2017-12-27,43.30867000809388
2017-12-28,79.50935808092719
2017-12-29,97.17868281052752
2017-12-30,98.36070668366608
2017-12-31,122.20650129392509
2018-01-01,117.32962094798968
2018-01-02,90.9808024084642
2018-01-03,110.36583075241798
2018-01-04,145.73341911632644
2018-01-05,192.37952147542103
2018-01-06,216.86513045771457
2018-01-07,259.5684486899373
2018-01-08,235.41456299023704
2018-01-09,114.34552438541212
2018-01-10,164.87443016669502
2018-01-11,65.18761369456776
2018-01-12,72.96585493879428
2018-01-13,104.74722990775524
2018-01-14,79.04347376492692
2018-01-15,70.96737760606024
2018-01-16,105.4540587130428
2018-01-17,130.23883535651544
2018-01-18,174.8064702322416
2018-01-19,179.42393613964083
2018-01-20,248.2671405277303
2018-01-21,212.0521758224505
2018-01-22,140.20758804203618
2018-01-23,78.8472271348681
2018-01-24,80.03000152213441
2018-01-25,104.69468434483184
2018-01-26,94.4786215510472
2018-01-27,96.16622813233865
2018-01-28,114.79112845863357
2018-01-29,207.29866668678085
2018-01-30,127.76384174186614
2018-01-31,171.4245636599849
2018-02-01,207.4585983123566
2018-02-02,164.84938894948812
2018-02-03,69.00981634027991
2018-02-04,112.09519409152394
2018-02-05,96.35783272157282
2018-02-06,91.7552457935155
2018-02-07,66.85146085356374
2018-02-08,86.01428672418845
2018-02-09,124.52016116594362
2018-02-10,119.13825936537688
2018-02-11,166.30939284212408
2018-02-12,195.12389015035785
2018-02-13,180.96218602324305
2018-02-14,113.40910642446524
2018-02-15,82.95307289660809
2018-02-16,76.63233154410152
2018-02-17,108.44899768784776
2018-02-18,71.14248952763462
2018-02-19,78.65429933950278
2018-02-20,105.62811906357344
2018-02-21,64.76047534553234
2018-02-22,86.98637280854662
2018-02-23,121.62936182462803
2018-02-24,79.60224996394685
2018-02-25,94.159065052852
2018-02-26,119.28330597627544
2018-02-27,52.68914752149452
2018-02-28,42.85471088859985
2018-03-01,81.81054038205039
2018-03-02,51.4206244874107
2018-03-03,62.35603830190767
2018-03-04,60.897832627372885
2018-03-05,43.46034699910244
2018-03-06,43.67095212533243
2018-03-07,35.086258740433614
2018-03-08,60.143767990552064
2018-03-09,44.27050505852163
2018-03-10,41.02414896449884
2018-03-11,38.93600804323869
2018-03-12,30.357092221699208
2018-03-13,35.434085327730386
2018-03-14,23.881412970591896
2018-03-15,32.90885806504647
2018-03-16,27.82794289419696
2018-03-17,47.00481659768329
2018-03-18,57.35676151308511
2018-03-19,83.90822917313277
2018-03-20,74.08950768994718
2018-03-21,73.51392878724657
2018-03-22,64.56545940820057
2018-03-23,28.9510922933016
2018-03-24,30.854451618314684
2018-03-25,58.0607042455602
2018-03-26,35.90153198064511
2018-03-27,23.61862786033764
2018-03-28,31.167560187621334
2018-03-29,31.07452093749033
2018-03-30,24.19142172581752
2018-03-31,38.42132610233714
2018-04-01,44.90178246807091
2018-04-02,45.94881123868488
2018-04-03,46.06606274947055
2018-04-04,45.32897794385432
2018-04-05,60.13833445061931
2018-04-06,59.58080202444927
2018-04-07,31.95292101789283
2018-04-08,25.85014676024361
2018-04-09,34.19089026518052
2018-04-10,21.90743331749681
2018-04-11,16.46773737441216
2018-04-12,36.87792733182806
2018-04-13,39.838599207712015
2018-04-14,39.06594945947701
2018-04-15,34.10120827907953
2018-04-16,27.47328068750214
2018-04-17,30.726698351299028
2018-04-18,15.373694676841858
2018-04-19,24.847511902982525
2018-04-20,38.86669952517413
2018-04-21,40.60217041606124
2018-04-22,40.58550771073529
2018-04-23,29.669447125841764
2018-04-24,29.031441420925976
2018-04-25,17.9567005826384
2018-04-26,22.134964287811723
2018-04-27,29.502384939400628
2018-04-28,26.067273660621822
2018-04-29,26.56152171820728
2018-04-30,24.18139504970912
2018-05-01,16.420320574347585
2018-05-02,12.083774325279668
2018-05-03,16.609411479928372
2018-05-04,22.62288105476049
2018-05-05,20.574686969075643
2018-05-06,17.607997601534763
2018-05-07,24.524509425992864
2018-05-08,34.95848230539295
2018-05-09,20.02111672826843
2018-05-10,16.749257774489422
2018-05-11,21.66796147593953
2018-05-12,16.46184904204932
2018-05-13,15.365135723752324
2018-05-14,26.621564316763425
2018-05-15,23.758857098567447
2018-05-16,20.707470680282672
2018-05-17,13.847024283280213
2018-05-18,10.96202303279672
2018-05-19,21.74178216824796
2018-05-20,23.576445273404847
2018-05-21,25.50131445015337
2018-05-22,14.140133236346532
2018-05-23,9.90878683023958
2018-05-24,11.871884218161384
2018-05-25,21.796603620836056
2018-05-26,31.67335033200844
2018-05-27,15.875525181827252
2018-05-28,9.988326631644563
2018-05-29,17.710787211203915
2018-05-30,10.372736002956398
2018-05-31,10.563607738099016
2018-06-01,23.88981966653454
2018-06-02,18.00661562167413
2018-06-03,28.98010844261671
2018-06-04,40.35095315080972
2018-06-05,20.715850327011868
2018-06-06,19.475757058069544
2018-06-07,13.846128131005036
2018-06-08,27.34399888174088
2018-06-09,23.90142161624944
2018-06-10,48.93284093151657
2018-06-11,14.52017049635061
2018-06-12,13.37563595372165
2018-06-13,12.787148762431562
2018-06-14,14.673064692518317
2018-06-15,14.855681181768285
2018-06-16,21.20203253415562
2018-06-17,28.76856976098455
2018-06-18,16.34292236249008
2018-06-19,16.008416882230613
2018-06-20,13.828350328832396
2018-06-21,11.70168671433738
2018-06-22,12.77373459910178
2018-06-23,14.830887859136984
2018-06-24,13.867069127767683
2018-06-25,8.72360396818223
2018-06-26,11.90824801392957
2018-06-27,19.95442590482582
2018-06-28,18.754379949645475
2018-06-29,24.88449649882592
2018-06-30,19.56001718095672
2018-07-01,16.727981054941477
2018-07-02,12.039043713771155
2018-07-03,13.512094579290675
2018-07-04,18.5504231557553
2018-07-05,20.935990391546213
2018-07-06,21.25668920167578
2018-07-07,24.48077138998327
2018-07-08,19.029143835428297
2018-07-09,13.15136231519189
2018-07-10,20.69982901210537
2018-07-11,15.547670527229538
2018-07-12,10.39980818855186
2018-07-13,12.4969239422344
2018-07-14,18.44543948464903
2018-07-15,18.946724396692154
2018-07-16,13.828216898857454
2018-07-17,20.25964860873268
2018-07-18,17.871339449500276
2018-07-19,22.27313436535893
2018-07-20,33.50764345007916
2018-07-21,28.87321167196219
2018-07-22,27.61924827765557
2018-07-23,19.83553329780785
2018-07-24,15.069620331297612
2018-07-25,21.54216655341673
2018-07-26,22.89756789292012
2018-07-27,19.039865554736107
2018-07-28,27.99071166470196
2018-07-29,25.74802730419176
2018-07-30,20.80263945674056
2018-07-31,20.45700220455576
2018-08-01,25.623736885817195
2018-08-02,20.772303919479032
2018-08-03,28.443447364705392
2018-08-04,19.31552736103772
2018-08-05,20.642538742994656
2018-08-06,20.268430637640268
2018-08-07,23.10356486246077
2018-08-08,14.304301611444444
2018-08-09,18.702205227862013
2018-08-10,17.87257373602826
2018-08-11,23.627294622249675
2018-08-12,23.50400798345993
2018-08-13,16.444309738178525
2018-08-14,23.72652332264961
2018-08-15,28.49914941513291
2018-08-16,22.55293442650222
2018-08-17,14.723704953665036
2018-08-18,21.475751343223376
2018-08-19,18.836138801854474
2018-08-20,18.14853331300783
2018-08-21,21.47164305026502
2018-08-22,31.65869083056808
2018-08-23,25.910064751229505
2018-08-24,20.951743843837345
2018-08-25,18.501574887183
2018-08-26,19.015496174114084
2018-08-27,13.051290048246155
2018-08-28,18.870582539169245
2018-08-29,12.9505669512768
2018-08-30,17.93499541891198
2018-08-31,19.236830209216617
2018-09-01,21.217023798262133
2018-09-02,20.83734130840872
2018-09-03,18.955611022466776
2018-09-04,25.582588374291813
2018-09-05,25.681226380136124
2018-09-06,22.925803186447087
2018-09-07,29.861165333883275
2018-09-08,26.024524813331105
2018-09-09,42.58288846063522
2018-09-10,57.56499890143188
2018-09-11,28.88100452174146
2018-09-12,19.49015565257921
2018-09-13,24.82027946884407
2018-09-14,36.217857620316586
2018-09-15,39.07874277962592
2018-09-16,34.27268226914027
2018-09-17,25.972964268916314
2018-09-18,23.459724983772848
2018-09-19,34.58761359736807
2018-09-20,29.068843208477467
2018-09-21,23.100077899678244
2018-09-22,30.27102722312795
2018-09-23,28.918920626236755
2018-09-24,13.224970723234089
2018-09-25,19.602728395703146
2018-09-26,31.027790590727964
2018-09-27,33.45664166409073
2018-09-28,19.903919890259942
2018-09-29,35.12314417658864
2018-09-30,63.23410761769373
2018-10-01,28.663792222431955
2018-10-02,23.003075160527164
2018-10-03,21.0520070414432
2018-10-04,36.50557360374426
2018-10-05,40.45876190303647
2018-10-06,34.991391289617354
2018-10-07,30.124302075417464
2018-10-08,24.439258398591225
2018-10-09,33.41658161006958
2018-10-10,37.75142695362443
2018-10-11,39.72287494926371
2018-10-12,33.39186854596894
2018-10-13,29.224343620462363
2018-10-14,30.19235902581196
2018-10-15,70.56250441935573
2018-10-16,28.14710367178119
2018-10-17,26.240278963846347
2018-10-18,55.67572076528084
2018-10-19,49.81611799882849
2018-10-20,48.82636986467684
2018-10-21,78.39532193271604
2018-10-22,62.90992012623853
2018-10-23,41.90637201523482
2018-10-24,63.77379063948765
2018-10-25,65.4813105421741
2018-10-26,63.16105576383248
2018-10-27,74.23675287337551
2018-10-28,56.85951639835082
2018-10-29,39.55050403364854
2018-10-30,51.52332908572437
2018-10-31,52.93510160999219
2018-11-01,27.809869978864857
2018-11-02,43.53333486684371
2018-11-03,53.50105974048888
2018-11-04,68.46220596244208
2018-11-05,82.30268957296359
2018-11-06,89.53094079728007
2018-11-07,64.99562376945435
2018-11-08,51.11923709899804
2018-11-09,57.269205555987625
2018-11-10,68.11287435043
2018-11-11,76.88413901052772
2018-11-12,23.08080453995484
2018-11-13,60.61187438521097
2018-11-14,92.50652429870254
2018-11-15,108.51940774374636
2018-11-16,145.87847652279697
2018-11-17,137.21915703633914
2018-11-18,178.38947324811093
2018-11-19,226.48401854260223
2018-11-20,116.517146114214
2018-11-21,81.48905828893321
2018-11-22,87.45990912187224
2018-11-23,60.55976419383505
2018-11-24,57.77469447112079
2018-11-25,71.29317953557221
2018-11-26,100.66202977952852
2018-11-27,87.42947594498186
2018-11-28,95.55376234842892
2018-11-29,89.83857791882829
2018-11-30,70.1436659449147
2018-12-01,55.32746642856758
2018-12-02,92.80862396095416
2018-12-03,95.10186513673078
2018-12-04,119.2957347863304
2018-12-05,174.76313976938405
2018-12-06,184.06860980451265
2018-12-07,221.438032598163
2018-12-08,174.26366276030708
2018-12-09,248.9828664477428
2018-12-10,157.8822564197531
2018-12-11,109.45468726746208
2018-12-12,127.134044576013
2018-12-13,103.00014212243744
2018-12-14,140.22025179983677
2018-12-15,152.85621747478763
2018-12-16,75.79922625993362
2018-12-17,82.72766931749513
2018-12-18,73.09515109242234
2018-12-19,79.24757549800506
2018-12-20,64.77786976945784
2018-12-21,65.27799779564508
2018-12-22,89.39103352752274
2018-12-23,157.6316420725588
2018-12-24,172.8395397127716
2018-12-25,126.85420043043362
2018-12-26,92.35312208993837
2018-12-27,153.7113084908713
2018-12-28,133.70138427835914
2018-12-29,133.21687886617153
2018-12-30,76.33028483285516
2018-12-31,121.59203084995217
2019-01-01,63.37731182883101
2019-01-02,93.66169962807534
2019-01-03,157.77907504421106
2019-01-04,83.47597892811544
2019-01-05,74.73464306406554
2019-01-06,94.946726835195
2019-01-07,89.07841011509562
2019-01-08,74.6200732317621
2019-01-09,68.81087507621889
2019-01-10,121.22828679352678
2019-01-11,86.16539042171514
2019-01-12,73.80775028800572
2019-01-13,123.03780830734622
2019-01-14,115.18735777228603
2019-01-15,89.65957388011505
2019-01-16,56.67711620850987
2019-01-17,109.7778086242428
2019-01-18,102.65387167839944
2019-01-19,131.10556479420862
2019-01-20,116.89020208135275
2019-01-21,48.067687256401335
2019-01-22,55.249054783980334
2019-01-23,51.35054127839855
2019-01-24,100.38440792260248
2019-01-25,136.01154824503993
2019-01-26,119.43714321464336
2019-01-27,132.13460526401292
2019-01-28,95.9713394140417
2019-01-29,77.22030399399777
2019-01-30,103.33193498332162
2019-01-31,68.68295448348584
2019-02-01,50.215089773923175
2019-02-02,82.02188726170243
2019-02-03,126.36450990046114
2019-02-04,172.91259742717264
2019-02-05,94.1310183913584
2019-02-06,35.19164318178722
2019-02-07,87.15186780080487
2019-02-08,98.76873650929768
2019-02-09,146.14852744235898
2019-02-10,112.26602142999342
2019-02-11,92.70609968193524
2019-02-12,77.660526592298
2019-02-13,82.02603584191587
2019-02-14,85.21107462655986
2019-02-15,48.34997646196499
2019-02-16,113.69609963493242
2019-02-17,91.81050805913284
2019-02-18,48.44014715416805
2019-02-19,61.90195006099487
2019-02-20,53.62241628604657
2019-02-21,37.18135483576851
2019-02-22,74.0367444230904
2019-02-23,89.59883752426389
2019-02-24,97.09139432883852
2019-02-25,110.48487252960416
2019-02-26,95.91247373356651
2019-02-27,109.52593140167468
2019-02-28,106.33450709090656
2019-03-01,86.37792900515556
2019-03-02,110.82133579544566
2019-03-03,67.03661530826834
2019-03-04,63.17454340106688
2019-03-05,56.5202939791472
2019-03-06,61.65828350292222
2019-03-07,56.69970209578811
2019-03-08,71.05384282447496
2019-03-09,80.71270687279716
2019-03-10,60.3244136064978
2019-03-11,59.98328569186357
2019-03-12,75.23585619356689
2019-03-13,83.84558144942248
2019-03-14,84.82433961511806
2019-03-15,68.58417919019828
2019-03-16,62.93383818481949
2019-03-17,76.41935415923258
2019-03-18,45.394446971696006
2019-03-19,37.65989207649071
2019-03-20,68.38519080093873
2019-03-21,69.63330662546852
2019-03-22,89.20330802177538
2019-03-23,90.78351369558436
2019-03-24,47.49393786736993
2019-03-25,45.11351385045825
2019-03-26,45.672026057707136
2019-03-27,56.45244483987244
2019-03-28,50.58502297838989
2019-03-29,33.11960934687693
2019-03-30,30.15094683268908
2019-03-31,43.179835258003465
2019-04-01,41.31992897030502
2019-04-02,30.837099831532704
2019-04-03,46.03328713619336
2019-04-04,34.67790478513977
2019-04-05,31.03562193915511
2019-04-06,23.320530867250216
2019-04-07,37.38750391389567
2019-04-08,50.823127583226366
2019-04-09,45.09709660461249
2019-04-10,33.511519307502354
2019-04-11,37.86805353367839
2019-04-12,29.075061967500925
2019-04-13,26.091346282944382
2019-04-14,38.24041252530162
2019-04-15,27.958119700556235
2019-04-16,22.27459066253707
2019-04-17,19.32927091669851
2019-04-18,18.88783471421796
2019-04-19,27.861556597741647
2019-04-20,40.067042923773485
2019-04-21,40.61785563572262
2019-04-22,25.344984562127564
2019-04-23,23.441079450607184
2019-04-24,25.67486391678677
2019-04-25,14.510257677683851
2019-04-26,24.408850035535785
2019-04-27,25.08482851591091
2019-04-28,31.236348336484216
2019-04-29,24.40974079704129
2019-04-30,21.36377934987789
2019-05-01,23.430923968270307
2019-05-02,14.55549052163476
2019-05-03,17.148706907458944
2019-05-04,25.84296653642996
2019-05-05,24.770614430784484
2019-05-06,27.019414404627057
2019-05-07,18.15942445752456
2019-05-08,19.77441060684536
2019-05-09,26.659982545151987
2019-05-10,19.66134245303212
2019-05-11,26.954541216283413
2019-05-12,24.258896694462955
2019-05-13,16.659679473614467
2019-05-14,18.214234363654484
2019-05-15,18.2052224245977
2019-05-16,34.97924672818083
2019-05-17,20.283878892068262
2019-05-18,27.000567667885687
2019-05-19,20.401168049481686
2019-05-20,16.557013208317866
2019-05-21,14.327731652392284
2019-05-22,16.323088761323735
2019-05-23,15.8678163879499
2019-05-24,25.34261194836779
2019-05-25,21.69464586222764
2019-05-26,16.410574527525526
2019-05-27,13.23032500013107
2019-05-28,12.500218081221323
2019-05-29,12.436667777249117
2019-05-30,10.951992524324936
2019-05-31,10.103609312660897
2019-06-01,12.608448445913073
2019-06-02,17.126060712178983
2019-06-03,12.521916172432368
2019-06-04,10.584444948905706
2019-06-05,9.44118486346778
2019-06-06,7.769389765357886
2019-06-07,13.196065113526252
2019-06-08,13.594688785901004
2019-06-09,17.248508624085456
2019-06-10,9.695295980117182
2019-06-11,10.75547879330289
2019-06-12,10.43976609526648
2019-06-13,11.66892096039912
2019-06-14,16.7328844159462
2019-06-15,13.909546125949907
2019-06-16,18.341744630212027
2019-06-17,21.183556265401563
2019-06-18,12.645775170713597
2019-06-19,15.381519030943744
2019-06-20,11.119261191289764
2019-06-21,15.33455705618313
2019-06-22,16.391261868003237
2019-06-23,12.264575382908234
2019-06-24,13.3349663221216
2019-06-25,14.127670057510276
2019-06-26,13.704708745378904
2019-06-27,13.037856613477889
2019-06-28,12.550042597105396
2019-06-29,16.657152745517187
2019-06-30,15.7802754488942
2019-07-01,13.480443808939016
2019-07-02,17.766303091125817
2019-07-03,21.518044666350225
2019-07-04,19.581472325122864
2019-07-05,22.12340906359044
2019-07-06,19.43297647910723
2019-07-07,15.943428666813736
2019-07-08,20.76948780509881
2019-07-09,14.41543097410593
2019-07-10,13.561963962694708
2019-07-11,24.09574314239269
2019-07-12,21.8692200824762
2019-07-13,21.68067343614823
2019-07-14,18.34864379611167
2019-07-15,21.806234308576755
2019-07-16,30.03465453019957
2019-07-17,31.03635040188004
2019-07-18,21.424072448257977
2019-07-19,18.78396705601349
2019-07-20,25.379917860410128
2019-07-21,25.296455118944127
2019-07-22,16.92566502022053
2019-07-23,48.14607991526077
2019-07-24,25.20460256581612
2019-07-25,15.67542468183021
2019-07-26,22.7392505255938
2019-07-27,53.45176432878496
2019-07-28,55.02743814218287
2019-07-29,41.0277853883509
2019-07-30,23.4051956732742
2019-07-31,21.537896088642537
2019-08-01,24.556031664858537
2019-08-02,18.353852442127675
2019-08-03,21.99513890293637
2019-08-04,25.5887007449147
2019-08-05,17.82414589384389
2019-08-06,20.86747622670816
2019-08-07,17.11357361337725
2019-08-08,21.022088544919587
2019-08-09,22.83966656088221
2019-08-10,16.216857331912585
2019-08-11,24.76240781588872
2019-08-12,27.10586342161485
2019-08-13,22.797294996079348
2019-08-14,18.1188796055388
2019-08-15,10.828536988235998
2019-08-16,22.05802094663574
2019-08-17,21.235797152926
2019-08-18,14.631803843729353
2019-08-19,20.20220816375328
2019-08-20,16.140162527584753
2019-08-21,19.3305904356613
2019-08-22,13.557085200351452
2019-08-23,18.60799522547611
2019-08-24,19.123619270452284
2019-08-25,20.721307226112327
2019-08-26,24.38750075342354
2019-08-27,19.7431742048691
2019-08-28,22.10086517013932
2019-08-29,21.49347128534412
2019-08-30,16.267240904151617
2019-08-31,14.26532059758332
2019-09-01,12.30535278658684
2019-09-02,16.786478242934017
2019-09-03,17.284087148429432
2019-09-04,13.150963368860006
2019-09-05,13.78224739341919
2019-09-06,11.63107990321837
2019-09-07,24.80919735192945
2019-09-08,31.14912977793485
2019-09-09,24.73724486480559
2019-09-10,8.5921967839799
2019-09-11,15.33769360865107
2019-09-12,20.0046238449754
2019-09-13,20.407863499840936
2019-09-14,34.38174752759851
2019-09-15,24.7140821951782
2019-09-16,11.68419307121694
2019-09-17,14.911856366144534
2019-09-18,21.90958446566516
2019-09-19,19.763390822328564
2019-09-20,23.924905802399064
2019-09-21,31.231412248326222
2019-09-22,26.27080039255636
2019-09-23,16.76239244677786
2019-09-24,24.006519996014053
2019-09-25,25.108980484222503
2019-09-26,25.584339360979666
2019-09-27,27.598624937546933
2019-09-28,26.47950575256276
2019-09-29,31.91679939137393
2019-09-30,29.42570587089489
2019-10-01,37.21377721545621
2019-10-02,25.12318572346529
2019-10-03,36.296300665287454
2019-10-04,41.26024675257808
2019-10-05,37.73552889268591
2019-10-06,48.85406681743381
2019-10-07,32.139305240516684
2019-10-08,24.16283021328283
2019-10-09,19.381705208090768
