,Unnamed: 0,full_date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,104,105,106,108,3269728,4372603,4438736,4439094,4439475,5901326,5917712,7723955,30369354,34703847,36200067,36671067,37052366,38834077,39168240,39379024,Grand Total,nan_percentage
1079,1079,2020-03-10,,35.33052434456929,,47.63372956909361,,31.66133518776078,81.37186629526462,,,,,37.51913709116214,,39.935483870967744,,41.245993031358886,,27.025035765379112,,75.38343771746695,31.300417246175243,,,34.31254429482637,40.0466573816156,,,,,,34.48789173789174,,,,,,,34.07016248153619,,,42.2374440010763,59.09090909090909
1080,1080,2020-03-11,,29.36509090909091,,36.74632637277649,,25.423799582463467,72.63275261324041,,33.98618784530387,,,29.098954703832757,,40.97053726169844,,46.662717770034845,,25.054634146341463,,86.8983286908078,22.51424600416956,,,28.188210227272727,31.333798882681563,,,,,,29.78800856531049,,,,,,,26.94524714828897,,,37.70725604822092,56.81818181818182
1081,1081,2020-03-12,,60.23045602605863,,49.100628930817614,,42.45783972125435,76.70292207792208,,49.88865398167724,,,41.06559665038381,,61.37395543175487,,61.833449965010495,,50.15112994350282,,79.85525400139178,46.85933147632312,,,54.28551136363637,55.03765690376569,,,,,,43.06167979002625,,,,,,,51.83271375464684,,,54.9157853345448,56.81818181818182
1082,1082,2020-03-13,,47.94711203897008,,38.14568599717114,52.41348973607038,36.29881862404447,99.73991655076496,,44.131101813110185,,,41.45309242529535,,89.15873015873017,,50.74773519163763,,43.67548248749107,,63.90890125173853,40.74565670604586,,,78.77754086709311,48.92334494773519,,,,,,,,,,,,,45.43311160384331,,,54.76664802664941,56.81818181818182
1083,1083,2020-03-14,,47.01083032490975,,38.94692144373673,36.36812804453723,36.6808066759388,123.92837273991655,,40.03556485355649,,,34.33936022253129,,,,64.99077733860342,,48.2806012884753,,95.32753824756608,38.10006949270327,,,51.805259417199714,45.12822299651568,,,,,,,,,,,,,42.52377468910022,,,53.1047305553779,59.09090909090909
1084,1084,2020-03-15,,52.59323254139669,,50.9873417721519,45.14365411436541,41.21533101045296,158.54425087108015,,44.12229210342418,,,39.98813677599442,,42.23384615384615,,103.57840236686393,,59.08111888111888,,136.5268292682927,46.962290502793294,,,81.21946022727273,50.07531380753138,,,,,,,,,,,,,47.053715967623255,,,66.6216810909472,56.81818181818182
1085,1085,2020-03-16,,37.8983286908078,,36.84244144783534,28.978427279053584,28.050174216027877,144.5883171070932,,28.652536483669216,,,24.36522346368715,,34.33215297450425,,80.76323119777159,,30.52937062937063,,119.56228253305495,28.93606671299513,,,48.14861995753716,24.51486988847584,,,,,,,,,,,,,29.637370753323484,,,48.38662755568048,56.81818181818182
1086,1086,2020-03-17,,22.91104294478528,,28.85432793807178,21.450174216027875,17.069808027923212,99.37952646239556,,16.875087719298246,,,16.81028492008339,,26.74200278164117,,60.61924686192469,,19.83205574912892,,56.65646731571627,13.33,,,35.292142857142856,,,,,,,,,,,,,,19.85131195335277,,,32.54810569624942,59.09090909090909
1087,1087,2020-03-18,,36.93433544303797,,33.53991291727141,30.475626740947074,30.4321503131524,54.82914923291492,,33.25387870239774,,,29.273106323836,,38.10721247563353,,33.61366806136681,,37.82475660639778,,34.8373870743572,,,,34.00566171266808,46.78558225508318,,,,,,,,,,,,,33.18296296296296,,,36.221099344430506,59.09090909090909
1088,1088,2020-03-19,,42.05345211581292,,35.73757763975155,32.34585942936673,33.61254355400697,55.780945757997216,,39.25523012552301,,,35.508356545961,,,,37.14146341463415,,38.11142654364798,,40.65831593597773,,,,37.09318996415771,43.25173852573018,,,,,,,,,,,,,38.675912408759125,,,39.17123168933279,61.36363636363637
1089,1089,2020-03-20,,51.85883620689656,,43.0190812720848,31.66179540709812,37.94232105628909,71.71210013908205,,46.70779220779221,,,42.32753824756606,,,,37.22253129346314,,48.32147838214784,,44.88186240444753,67.73181818181818,,,38.07158043940468,49.80097425191371,,,,,,,,,,,,,44.824981844589686,,,46.86319223818526,59.09090909090909
1090,1090,2020-03-21,,40.6,,39.181981981981984,34.11691022964509,34.9401530967293,85.52855153203343,,26.790097629009765,,,20.539263377345375,,,,53.27319211102995,,37.98115840893231,,86.526791927627,35.46903270702853,,,42.36785714285714,40.42559109874826,,,,,,,,,,,,,35.82733284349743,,,43.82627957760468,59.09090909090909
1091,1091,2020-03-22,,20.00668647845468,,44.83495145631068,12.103616133518775,14.734353268428372,33.0,,18.66178521617852,,,15.424094707520892,,,,13.986072423398328,,19.30337078651685,,52.51567944250871,17.16133518776078,,,16.223328591749645,17.930118798043328,,,,,,,,,,,,,16.157474600870827,,,22.28877622080432,59.09090909090909
1092,1092,2020-03-23,,42.33170731707317,,38.73776479181885,21.57609451007644,24.177329624478443,34.468989547038326,,37.9937106918239,,,40.74599860821155,,,,16.15598885793872,,33.662299854439595,,20.340529247910865,32.00696378830084,,,31.284082798001428,34.33310104529617,,,,,,,,,,,,,32.86836363636364,,,31.477351737055137,59.09090909090909
1093,1093,2020-03-24,,25.811281337047355,,32.54723926380368,14.607938718662952,16.193165969316595,26.709449929478136,,24.4124649859944,,,33.19568245125348,,,,16.97689075630252,,21.777464788732395,,18.482254697286013,18.993741307371348,,,17.34867002156722,23.406532314107015,,,,,,,,,,,,,18.94759825327511,,,22.100741056728445,59.09090909090909
1094,1094,2020-03-25,,45.00698812019567,,,24.73504867872045,27.986091794158558,54.79520697167756,,43.76619718309859,,,49.888734353268426,,,,22.93016759776536,,45.11087866108787,,33.86151704940849,34.23002084781098,,,38.04996096799376,38.528839471855456,,,,,,,,,,,,,36.70138383102695,,,38.12238734831293,61.36363636363637
1095,1095,2020-03-26,,45.10147783251232,,,38.13152400835073,37.535838552540014,80.53076923076924,,42.77132867132867,,,38.528511821974966,,,,46.83251576734408,,37.30710306406685,,79.47662247034194,38.03061934585943,,,44.0894495412844,46.64275766016713,,,,,,50.73953488372093,,,,,,,42.90282813633068,,,47.75863435618509,59.09090909090909
1096,1096,2020-03-27,,62.62352941176471,,53.140845070422536,47.0326842837274,46.17849223946785,213.16357504215853,,55.0440251572327,,,46.94150417827298,,87.82251082251082,,71.46536039188244,,58.91422594142259,,125.16922005571033,47.1525069637883,,,58.03030303030303,60.79776847977685,,,,,,49.76642857142857,,,,,,,54.45757795503988,,,71.10628484968184,54.54545454545454
1097,1097,2020-03-28,,46.07415254237288,,36.381864623243935,35.379958246346554,30.288198757763976,107.38065414057064,,40.37099023709902,,,38.24008350730689,,44.42270194986072,,48.72396925227114,,44.4787456445993,,66.30849582172702,33.848885793871865,,,,40.63022284122562,,,,,,37.06681034482759,,,,,,,38.25853304284677,,,45.8569511163956,56.81818181818182
1098,1098,2020-03-29,,33.568981921979066,,29.934188034188036,21.93249826026444,22.557491289198605,50.57316148597423,,54.14985994397759,,,26.600278551532032,,34.345618915159946,,22.250350631136044,,37.74146341463415,,27.4,23.38038942976356,,,,30.165853658536584,,,,,,27.37012987012987,,,,,,,26.169085631349784,,,31.20929006918826,56.81818181818182
1099,1099,2020-03-30,,41.44245524296675,,38.52412769116555,35.17524339360222,34.372466806429074,76.28654124457309,,48.0524109014675,,,32.93393602225313,,51.76826722338205,,43.90021849963584,,42.00835073068894,,67.87195546276966,31.34190410006949,,,31.128010139416983,41.3894297635605,,,57.7437641723356,,,36.044508255563535,,,,,,,36.19869470630892,,,43.89307555036407,52.27272727272727
1100,1100,2020-03-31,,44.56580050293378,,39.56931738212526,33.45080251221214,33.73794549266248,85.3224155578301,,43.06345733041576,,,35.81792911744267,,50.143849895760944,,48.51222921034242,,42.6279554937413,,85.85355648535565,33.64836692147325,,,36.737827715355806,44.06815020862309,,,59.17176702862784,,,39.17992831541218,,,,,,,37.16375545851528,,,46.62559144875471,52.27272727272727
1101,1101,2020-04-01,,33.498257839721255,,39.236566643405446,29.157381615598887,27.863921842288903,75.75591216216216,,37.56657223796034,,,26.9526791927627,,40.58954703832752,,39.08850174216028,,33.698668535388926,,49.24512534818942,30.16774891774892,,,29.7543391188251,35.381350034794714,,,46.972623574144485,,,30.966524216524217,,,,,,,29.445421245421244,,,37.37300831208379,52.27272727272727
1102,1102,2020-04-02,,14.213362068965518,,29.422809457579973,15.865879082696315,12.446466060181946,49.84604519774011,,13.29624060150376,,,10.462665736217724,,19.40041782729805,,27.505923344947732,,15.011126564673155,,30.501396648044693,,,,31.93342776203966,15.259207783182768,,23.24604966139955,44.52699784017279,,,15.335014409221902,,,,,,,13.34402332361516,,,22.44806196291064,52.27272727272727
1103,1103,2020-04-03,,43.302850356294535,,45.06507592190889,41.54912891986063,33.14275766016713,68.19665271966527,,35.11677115987461,,,24.64603616133519,,45.48678720445063,,33.47138700290979,,31.172701949860723,,50.71807397069086,,,,46.224489795918366,43.15299026425591,,,51.123,,,36.01941049604601,,,,,,,39.59796806966618,,,41.74913010330655,54.54545454545454
1104,1104,2020-04-04,,26.478357380688124,,33.67877492877493,21.470383275261323,18.110724233983287,115.79817799579536,,20.58239436619718,,,12.47350069735007,,24.62656467315716,,128.03846153846155,,20.271080139372824,,72.70801393728223,,,,43.869565217391305,22.85316631871956,,,,,,20.07979870596693,,,,,,,19.16255442670537,,,40.01343452234048,56.81818181818182
1105,1105,2020-04-05,,12.556626506024095,,26.904795486600847,16.9191637630662,15.903270702853169,96.1986013986014,,15.072727272727272,,,12.96590118302018,,19.67919276270007,,56.74826147426982,,19.48539638386648,,94.45850914205344,,,,,19.750696378830085,,,,,,15.401423487544484,,,,,,,12.168141592920351,,,31.015193395362704,59.09090909090909
1106,1106,2020-04-06,,22.16732128829537,,26.57828810020877,18.703413940256045,17.312130177514792,41.05296167247387,,26.01262272089761,,,23.01808066759388,,23.596796657381617,,20.71717877094972,,33.33936022253129,,23.35055865921788,,,,23.126262626262623,22.869230769230768,48.686679174484055,,,49.80260303687636,,20.353323699421967,,,,,,,20.479151426481344,,,27.12740962412224,52.27272727272727
1107,1107,2020-04-07,,24.74481865284974,,31.328631875881523,23.145150034891834,22.57263157894737,76.41562064156206,,26.665462427745663,,,22.723537604456823,,29.591510090466247,,28.5398293029872,,21.31227566403446,,47.02176966292135,23.928571428571427,,,26.57347670250896,30.064066852367688,39.59087719298245,,,37.47829131652661,,23.47440519105984,,,,,,,22.10139603232917,,,30.959573458505027,50.0
1108,1108,2020-04-08,,34.336236933797906,,35.22641509433962,24.26437587657784,19.569922698524245,28.36115007012623,,24.095204513399157,,,24.03714085494044,,31.395511921458624,,23.86085626911315,,28.348142164781905,,18.06245614035088,27.40266106442577,,,29.384361233480178,28.664543524416136,32.14296187683284,57.21917808219178,52.41860465116279,28.86035087719298,,24.981962481962483,,,,,,,27.02779809802487,,,29.98299172135499,45.45454545454545
1109,1109,2020-04-09,,19.18948655256724,,32.55185185185185,14.457956914523974,13.369519832985386,29.758524704244955,,7.230063514467184,,,11.001391788448156,,24.826722338204597,,16.36787204450626,,40.44281729428173,,18.43910925539318,12.559109874826149,,,18.261958997722097,14.48712595685456,43.43624161073826,16.739831697054697,9.203201113430758,21.84765897973445,,14.822931785195935,,,,,,,12.55119825708061,,,19.5772287182056,45.45454545454545
1110,1110,2020-04-10,,23.02708803611738,,26.72192513368984,25.055013927576603,23.79415855354659,65.33194154488518,,25.951971326164877,,,22.665970772442588,,33.58651841556637,,30.100208768267223,,26.71309192200557,,48.81589958158996,22.48714384989576,,,32.47977528089888,29.04798331015299,37.81305398871878,33.87464387464387,10.148617511520737,38.32496513249652,,25.31735657225853,,,,,,,24.51244509516837,,,30.288488629880327,45.45454545454545
1111,1111,2020-04-11,,49.1656652360515,,,44.38664812239221,42.34634146341463,102.65279770444764,,41.1953125,,,27.386648122392213,,56.81976339596381,,57.51149825783972,,42.813630041724615,,76.88803894297635,46.65184155663656,,,,52.06054279749478,86.95667365478687,51.380844645550525,54.88076311605723,76.87977762334955,,39.879737609329446,,,,,,,44.60174418604651,,,55.24768160980301,50.0
1112,1112,2020-04-12,,27.644644644644643,,,30.16329378925332,24.99373259052925,103.31386347642506,,21.33284349742836,,,18.68732590529248,,36.60125260960334,,40.60878661087866,,26.067642956764296,,71.53277545327755,21.68963117606124,,,,25.858733472512174,73.23300283286119,51.75409836065574,4.875930521091812,70.71418636995827,,22.73813056379822,,,,,,,23.923809523809524,,,38.65187135304696,50.0
1113,1113,2020-04-13,,29.8125,,,22.408077994428968,18.57997218358832,57.95755045233125,,21.414440433212995,,,22.421418636995828,,26.89213639526792,,21.31450488145049,,24.25581395348837,,29.448155880306192,21.004172461752432,,,20.73612823674476,24.943632567849686,36.04741980474198,28.784122562674096,17.920398009950247,30.278859527121,,20.851608187134502,,,,,,,21.739636363636365,,,26.14792360698292,47.72727272727273
1114,1114,2020-04-14,,26.12087139845397,,32.02771362586605,22.06189151599444,17.65247732030705,27.810152990264257,,20.56810162314749,,,20.919636617749827,,23.809192200557103,,18.58344923504868,,15.511921458625526,,19.89191073919108,21.445372303409883,,,23.293659621802004,25.081255028157685,30.96575821104123,23.422594142259413,22.323722149410223,24.676117775354417,,19.94338235294118,,,,,,,21.009495982468955,,,22.855933814602523,45.45454545454545
1115,1115,2020-04-15,,20.7749,,,11.9237,10.1029,17.6446,,5.08389,,,11.9013,,12.3892,,10.4351,,9.03807,,8.67542,7.89566,,,17.8772,12.3735,18.314,15.9393,,13.6632,,12.0641,,,,,,,12.6797,,,12.709763333333337,50.0
1116,1116,2020-04-16,,32.3628,,,29.5442,22.851,52.5528,,26.3824,,,20.8534,,33.3905,,24.366,,28.449,,31.4624,,,,26.0938,31.3213,45.911,34.2865,,44.1509,,25.1163,,,,,,,30.8369,,,31.76065882352941,52.27272727272727
1117,1117,2020-04-17,,46.9652,,,33.6574,28.7851,79.7738,,39.7122,,,27.5164,,42.9277,,72.1913,,36.106,,69.4909,,,,38.9249,35.3846,69.3504,41.087,,49.44,,30.3343,,,,,,,33.152,,,45.57642352941178,52.27272727272727
1118,1118,2020-04-18,,17.8416,,,11.3295,11.3573,65.3583,,12.8764,,,10.1332,,15.2788,,,,9.25252,,30.3491,,,,,14.5846,36.8409,8.63782,4.54255,24.4513,,10.6563,,,,,,,10.0399,,,18.345630625,54.54545454545454
1119,1119,2020-04-19,,19.78,,,14.97,11.61,59.66,,17.84,,,14.18,,17.36,,35.83,,15.47,,47.36,,,,,15.79,55.05,21.52,,29.88,,15.04,,,,,,,12.69,,,25.251875,54.54545454545454
1120,1120,2020-04-20,,18.79,,,15.55,12.16,42.24,,14.52,,,13.77,,21.32,,25.92,,14.88,,51.11,,,,17.49,16.74,39.37,18.31,,30.11,,15.83,,,,,,,13.65,,,22.45647058823529,52.27272727272727
1121,1121,2020-04-21,,31.11,,,21.89,16.54,59.25,,19.62,,,20.67,,25.04,,26.15,,22.33,,45.15,,,,24.03,23.56,38.86,24.73,,28.99,,22.64,,,,,,,20.58,,,27.714117647058824,52.27272727272727
1122,1122,2020-04-22,,12.43,,,12.85,8.17,47.27,,10.76,,,10.38,,13.0,,20.77,,10.59,,28.1,,,,16.93,11.62,33.25,12.64,,19.62,,11.93,,,,,,,10.01,,,17.07764705882353,52.27272727272727
1123,1123,2020-04-23,,12.96,,,14.56,8.21,54.18,,8.49,,,8.35,,12.6,,19.94,,10.56,,43.79,,,,13.95,11.18,34.49,12.34,,23.91,,11.67,,,,,,,6.93,,,18.124117647058824,52.27272727272727
1124,1124,2020-04-24,,12.34,,,13.47,7.53,38.34,,7.66,,,6.6,,15.76,,27.02,,12.1,,28.43,,,,13.59,9.76,28.33,12.31,,22.73,,8.74,,,,,,,7.72,17.0,,16.079444444444444,50.0
1125,1125,2020-04-25,,20.32,,,17.01,11.48,30.36,,16.25,,,19.55,,21.14,,13.5,,13.01,,,20.34,,,13.52,16.82,22.82,17.9,,20.21,,14.72,,,,,,,14.35,23.79,,18.17166666666667,50.0
1126,1126,2020-04-26,,31.25,,,23.97,19.55,44.86,,26.99,,,26.42,,31.67,,20.86,,19.2,,,24.85,,,14.15,26.06,41.78,16.01,11.5,32.32,,23.7,,,,,,,23.72,38.16,,26.158947368421053,47.72727272727273
1127,1127,2020-04-27,,28.74,,,23.04,21.49,39.59,,23.45,,,19.18,,32.07,,,,22.22,,,25.08,,,27.3,28.53,44.19,,,36.84,,24.9,,,,,,,22.78,59.92,,29.9575,54.54545454545454
1128,1128,2020-04-28,,17.52,,,11.46,12.1,25.19,,8.35,,,8.78,,16.09,,6.55,,10.93,,,12.65,,,15.82,15.34,28.68,,,19.29,,11.26,,,,,,,9.38,40.63,,15.883529411764703,52.27272727272727
1129,1129,2020-04-29,,13.94,,,10.02,6.98,46.42,,9.82,,,8.34,,13.81,,8.83,,11.76,,,10.45,,,9.98,9.29,13.64,,,15.31,,7.9,,,,1.73,,,7.15,16.32,,12.316111111111107,50.0
1130,1130,2020-04-30,,15.47,,,9.04,7.23,28.1,,6.59,,,8.31,,9.71,,17.52,,7.3,,,6.22,,,6.5,8.3,18.78,,,12.07,,6.87,,,,1.0,,,5.76,31.79,,11.475555555555555,50.0
1131,1131,2020-05-01,,15.23,,,11.97,6.98,37.06,,7.88,,,9.09,,16.99,,13.21,,9.85,,,7.46,,,5.64,9.31,25.57,,,16.05,,7.19,,,,,,,7.24,25.33,,13.65,52.27272727272727
1132,1132,2020-05-02,,25.78,,,19.1,17.58,73.12,,17.0,,,16.63,,31.24,,27.47,,17.84,,,19.87,,,,20.95,44.35,,,35.55,,18.96,,,,,,,17.87,52.6,,28.494375,54.54545454545454
1133,1133,2020-05-03,,20.08,,,12.62,7.73,37.73,,10.04,,,10.46,,14.48,,13.94,,8.32,,,9.05,,,,10.48,22.49,,,16.7,,9.0,,,,17.58,,,8.41,25.69,,14.988235294117644,52.27272727272727
1134,1134,2020-05-04,,13.59,,,7.13,4.7,26.78,,4.06,,,7.08,,10.17,,29.33,,7.92,,,5.61,,,4.34,4.7,8.38,,,9.3,,6.38,,,,14.71,,,6.12,17.07,,10.409444444444446,50.0
1135,1135,2020-05-05,,25.83,,,12.0,10.11,25.17,,14.18,,,14.53,,,,10.92,,15.8,,,10.01,,,8.93,,19.44,,,17.93,,12.32,,12.25,,14.46,,,10.48,17.82,,14.834117647058822,52.27272727272727
1136,1136,2020-05-06,,17.15,,,13.45,11.35,21.5,,12.64,,,13.33,,,,11.67,,11.79,,,10.19,,,9.85,,24.71,,,20.95,,,,11.99,,19.03,,,11.88,19.8,,15.08,54.54545454545454
1137,1137,2020-05-07,,22.75,,,17.28,14.15,37.07,,15.1,,,17.84,,,,15.14,,17.57,,,13.17,,,,,33.68,,,26.2,,,,15.53,,27.43,,,14.28,41.68,,21.924666666666663,56.81818181818182
1138,1138,2020-05-08,,15.91,,,6.37,18.62,27.32,,7.78,,,6.1,,,,23.16,,7.64,,,5.8,,,,,17.98,14.76,,12.91,,,,7.57,,15.55,,,6.21,26.6,,13.767499999999998,54.54545454545454
1139,1139,2020-05-09,,10.23,,,9.18,7.43,21.02,,12.79,,,8.92,,,,9.22,,8.75,,,6.68,,,,,17.21,10.1,,11.33,,,,8.51,,13.74,,,6.41,17.52,,11.19,54.54545454545454
1140,1140,2020-05-10,,14.3,,,12.81,12.63,30.18,,10.69,,,11.12,,,,17.17,,10.79,,,13.71,,,,17.33,28.42,18.38,,,,,,15.68,,29.26,,,10.81,28.7,,17.62375,54.54545454545454
1141,1141,2020-05-11,,15.66,,,9.31,6.81,24.44,,6.11,,,7.38,,,,20.01,,8.26,,,7.15,,,11.15,8.83,19.18,3.66,,20.55,,,,8.55,,19.66,,,6.24,19.56,,12.36166666666667,50.0
1142,1142,2020-05-12,,13.73,,,10.82,8.74,29.16,,8.75,,,12.26,,,,18.26,,6.14,,,9.32,,,8.35,11.8,48.21,,,23.06,,,,10.52,,20.46,,,8.19,24.02,,15.98764705882353,52.27272727272727
1143,1143,2020-05-13,,13.55,,,12.54,9.94,24.29,,9.61,,,7.98,,,,16.05,,8.89,,,7.74,,,16.47,10.82,45.65,14.78,,16.89,,,,8.8,,19.82,,,7.17,24.4,,15.299444444444443,50.0
1144,1144,2020-05-14,,21.29,,,18.64,11.5,24.0,,15.37,,,16.61,,,,12.88,,15.89,,,,,,13.27,15.84,21.04,14.76,,17.48,,,26.91,16.25,,17.46,,,13.06,19.31,,17.308888888888887,50.0
1145,1145,2020-05-15,,12.26,,,6.47,5.93,19.47,,9.61,,,6.29,,,,5.08,,9.29,,,,,,6.22,9.71,39.97,12.1,,11.9,,,2.01,5.98,,13.98,,,5.91,21.86,,11.335555555555551,50.0
1146,1146,2020-05-16,,36.66,,,19.07,18.19,44.28,,23.13,,,18.16,,,,,,20.34,,,,,,36.94,24.81,45.64,33.45,,36.23,,,,22.23,,32.3,,,19.36,43.12,,29.619375000000005,54.54545454545454
1147,1147,2020-05-17,9.0,28.34,,,18.39,14.07,36.13,,18.9,,,17.92,,,,,,12.27,,,,,,15.16,20.97,30.44,18.98,,19.08,,,,19.38,,23.87,,,17.49,29.8,,20.59941176470588,52.27272727272727
1148,1148,2020-05-18,,24.67,,,16.66,14.02,37.77,,20.64,,,20.68,,,,,,18.18,,,,,,15.23,20.18,29.52,18.87,,22.13,,,24.08,18.41,,26.69,,,14.68,32.06,,22.027647058823533,52.27272727272727
1149,1149,2020-05-19,,27.51,,,8.38,8.7,19.06,,5.77,,,10.08,,,,22.5,,6.61,,,6.65,,,8.98,9.32,22.24,13.81,,14.37,,6.48,13.05,8.31,,16.16,,,7.14,18.86,,12.699000000000002,45.45454545454545
1150,1150,2020-05-20,,25.56,,,10.96,8.54,36.92,,8.81,,,8.38,,,,15.22,,10.95,,,10.06,,,9.22,12.35,21.55,13.79,,21.62,,9.28,,11.28,,22.3,,,9.38,31.87,,15.686315789473682,47.72727272727273
1151,1151,2020-05-21,,24.3,,,15.38,11.59,47.99,,7.37,,,12.69,,,,17.27,,16.77,,,13.04,,,11.59,16.31,27.44,29.18,,25.58,,14.16,,14.61,,30.39,,,12.63,50.16,,20.97105263157895,47.72727272727273
1152,1152,2020-05-22,,17.58,,,11.11,6.59,30.31,,8.21,,,8.72,,,,16.74,,14.07,,,7.88,,,8.7,10.11,17.86,,,15.47,,9.65,,9.03,,17.86,,,7.56,24.92,,13.465,50.0
1153,1153,2020-05-23,,15.56,,,7.15,7.41,43.05,,7.67,,,8.33,,,,17.21,,9.67,,,7.69,,,28.06,12.05,25.19,12.78,,18.66,,9.77,,9.38,,21.96,,,7.36,39.81,,16.25052631578947,47.72727272727273
1154,1154,2020-05-24,,11.16,,,7.36,7.79,35.11,,7.52,,,7.32,,,,17.47,,5.96,,,7.48,,,10.29,11.05,33.7,11.9,,21.8,,9.35,,9.25,,19.62,,,7.09,34.59,,14.516315789473683,47.72727272727273
1155,1155,2020-05-25,,11.37,,,9.9,8.38,29.31,,7.74,,,8.66,,,,8.62,,8.83,,,7.44,,,8.89,11.08,19.85,11.25,,19.66,,10.07,,9.5,,19.49,,,7.48,29.63,,13.007894736842104,47.72727272727273
1156,1156,2020-05-26,,20.35,,,16.38,13.0,35.99,,13.15,,,13.99,,,,,,10.93,,,13.22,,,17.34,16.44,27.5,17.85,,23.32,,15.78,,16.46,,25.28,,,13.39,35.51,,19.215555555555557,50.0
1157,1157,2020-05-27,,12.37,,,9.93,8.47,24.25,,6.21,,,9.11,,,,,,7.31,,,7.85,,,10.03,8.44,21.73,12.49,,16.12,,8.01,,9.92,,15.01,,,7.77,20.2,,11.956666666666663,50.0
1158,1158,2020-05-28,,17.9,,,9.56,461.65,16.07,,8.65,,,11.73,,,,,,7.59,,,7.83,,,7.14,11.53,19.15,13.16,,17.24,,8.97,,10.19,,15.72,,,9.12,15.75,,37.16388888888889,50.0
1159,1159,2020-05-29,,14.32,,,5.47,7.71,22.19,,4.95,,,6.08,,,,,,4.71,,,5.4,,,7.85,8.67,16.92,9.92,,14.65,,6.74,,5.92,,15.63,,,5.84,19.53,,10.13888888888889,50.0
1160,1160,2020-05-30,,16.94,,,6.39,7.4,28.6,,6.46,,,4.77,,,,,,13.06,,,4.93,,,10.19,8.35,26.81,7.23,,21.51,,6.63,,-3.23,,12.31,,,4.86,19.73,,11.274444444444445,50.0
1161,1161,2020-05-31,,9.93,,,7.19,6.33,32.98,,6.31,,,5.35,,,,,,7.04,,,5.87,,,,7.52,21.82,7.7,,14.41,,6.41,,,,16.24,,,4.84,32.38,,12.02,54.54545454545454
