full_date,1
2019-03-14,138.27777777777777
2019-03-15,120.39375
2019-03-16,93.70359712230216
2019-03-17,97.55045233124564
2019-03-18,40.94297635605007
2019-03-19,37.19054242002782
2019-03-20,78.11041666666667
2019-03-21,87.37109103544128
2019-03-22,150.7991660875608
2019-03-23,120.77553856845032
2019-03-24,65.90257480862908
2019-03-25,64.79930555555555
2019-03-26,70.97915218902016
2019-03-27,76.6726893676164
2019-03-28,63.71358885017422
2019-03-29,47.26041666666666
2019-03-30,48.28978457261987
2019-03-31,54.53862212943633
2019-04-01,77.81514940931203
2019-04-02,32.39082058414465
2019-04-03,67.26271777003484
2019-04-04,54.05497564370216
2019-04-05,44.59261838440111
2019-04-06,34.817802503477054
2019-04-07,46.46378830083565
2019-04-08,63.533703961084086
2019-04-09,57.86240444753301
2019-04-10,43.69145239749826
2019-04-11,36.9547983310153
2019-04-12,38.34722222222222
2019-04-13,45.3508036338225
2019-04-14,64.14375
2019-04-15,37.29444444444445
2019-04-16,27.91510090466249
2019-04-17,33.05354659248957
2019-04-18,38.58385525400139
2019-04-19,33.50382209867964
2019-04-20,51.45239749826269
2019-04-21,49.05277777777778
2019-04-22,36.31111111111111
2019-04-23,34.734027777777776
2019-04-24,32.89151599443672
2019-04-25,22.36636427076064
2019-04-26,31.63282336578581
2019-04-27,35.17638888888889
2019-04-28,42.37717466945024
2019-04-29,38.09148486981
2019-04-30,32.332637439109256
2019-05-01,34.71091035441279
2019-05-02,17.701876302988186
2019-05-03,20.6636553161918
2019-05-04,31.943632567849686
2019-05-05,49.69214732453092
2019-05-06,42.96592489568846
2019-05-07,35.38290479499653
2019-05-08,38.1625
2019-05-09,47.1230020847811
2019-05-10,32.83936022253129
2019-05-11,33.85515320334262
2019-05-12,33.06944444444444
2019-05-13,27.716272600834493
2019-05-14,24.08333333333333
2019-05-15,31.65111420612813
2019-05-16,21.21001390820584
2019-05-17,23.55802640722724
2019-05-18,42.65601111883253
2019-05-19,31.73776223776224
2019-05-20,26.17536534446764
2019-05-21,22.07644197359277
2019-05-22,20.79221681723419
2019-05-23,22.06258692628651
2019-05-24,28.34190410006949
2019-05-25,24.38012508686588
2019-05-26,31.202364394993047
2019-05-27,29.557988645579886
2019-05-28,23.252433936022253
2019-05-29,29.19944405837387
2019-05-30,27.247566063977747
2019-05-31,19.807505211952744
2019-06-01,21.76527777777778
2019-06-02,27.082001389854064
2019-06-03,23.90687977762335
2019-06-04,17.098679638637943
2019-06-05,16.043115438108483
2019-06-06,11.460484720758693
2019-06-07,21.30858806404657
2019-06-08,22.92569444444445
2019-06-09,23.721642310368825
2019-06-10,13.524339360222532
2019-06-11,16.15496872828353
2019-06-12,16.166782487838777
2019-06-13,19.22446143154969
2019-06-14,31.094707520891365
2019-06-15,21.28038777032065
2019-06-16,27.62361111111111
2019-06-17,38.97560975609756
2019-06-18,18.27260083449235
2019-06-19,22.419444444444444
2019-06-20,16.812934631432544
2019-06-21,28.273106323836
2019-06-22,28.49304589707928
2019-06-23,16.50661099512874
2019-06-24,22.291666666666668
2019-06-25,21.663883089770355
2019-06-26,20.10632383599722
2019-06-27,21.22168172341904
2019-06-28,22.2340126493324
2019-06-29,30.22168172341904
2019-06-30,26.9186935371786
2019-07-01,20.12586926286509
2019-07-02,25.33284777858704
2019-07-03,24.202312138728324
2019-07-04,27.922863099374567
2019-07-05,35.8373870743572
2019-07-06,28.651841556636555
2019-07-07,29.769659011830203
2019-07-08,37.8125
2019-07-09,18.35719298245614
2019-07-10,19.42489568845619
2019-07-11,46.45100764419736
2019-07-12,32.30945757997218
2019-07-13,32.97220291869354
2019-07-14,33.15796798886569
2019-07-15,30.78301886792453
2019-07-16,39.14375
2019-07-17,39.988873435326845
2019-07-18,30.99722029186936
2019-07-19,32.29485396383866
2019-07-20,46.01319444444445
2019-07-21,38.73867595818815
2019-07-22,26.38498957609451
2019-07-23,27.574009728978456
2019-07-24,35.07644197359277
2019-07-25,22.14732453092425
2019-07-26,31.692147324530925
2019-07-27,27.02801724137931
2019-07-28,30.741463414634147
2019-07-29,50.26685198054204
2019-07-30,30.14593467685893
2019-07-31,36.42936673625609
2019-08-01,31.02986111111111
2019-08-02,24.68241834607366
2019-08-03,31.5427974947808
2019-08-04,38.52744961779013
2019-08-05,32.310632383599724
2019-08-06,31.09728978457262
2019-08-07,25.266851980542043
2019-08-08,34.06884561891516
2019-08-09,31.64742698191933
2019-08-10,26.721140472879
2019-08-11,38.98621190130624
2019-08-12,38.26040061633282
2019-08-13,28.351182197496524
2019-08-14,24.12316305108468
2019-08-15,22.51388888888889
2019-08-16,28.082058414464534
2019-08-17,39.15844336344684
2019-08-18,33.88231197771588
2019-08-19,37.28890439637125
2019-08-20,32.84068627450981
2019-08-21,33.85535465924896
2019-08-22,19.6375
2019-08-23,24.065323141070188
2019-08-24,25.95092518101368
2019-08-25,37.21026722925457
2019-08-26,38.46894626657362
2019-08-27,38.23071577484364
2019-08-28,39.03127171646977
2019-08-29,33.522616562282536
2019-08-30,28.3986013986014
2019-08-31,25.83419689119171
2019-09-01,24.79972183588317
2019-09-02,27.359527121001392
2019-09-03,29.423210562890898
2019-09-04,22.430159833217512
2019-09-05,20.92537313432836
2019-09-06,23.025034770514605
2019-09-07,42.80627177700348
2019-09-08,46.488301886792456
2019-09-09,30.584433634468382
2019-09-10,18.716968011126564
2019-09-11,36.59763724808895
2019-09-12,37.46907574704656
2019-09-13,34.49200581395349
2019-09-14,67.7258064516129
2019-09-15,56.44945355191257
2019-09-16,17.209217264081932
