Model,Transforms,Lags,Lag Transforms,Lag Name,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_600_days,test_720_days,test_1241_days
SGDRegressor,AutoDifferences(max_diffs=27),"[1, 11, 12, 13]","{1: [<function expanding_mean at 0x000001FAAAE02700>], 7: [<function rolling_mean_14 at 0x000001FAAB362CA0>], 30: [<function expanding_mean at 0x000001FAAAE02700>]}",lags_15_features_4,43.10994185060503,92.3759998620323,199.31576169378553,456.58271624236255,923.6935635158412,1709.4009452003402,5342.92189588364,49495.75462824883,1117109.582389791,91056931.71258357,1514880723.1340857,327487287279.0749,5.6979598209755185e+19
SGDRegressor,AutoDifferences(max_diffs=27),"[1, 11, 12, 13]","{1: [<function rolling_mean_14 at 0x000001FAAB362CA0>], 7: [<function rolling_mean_30 at 0x000001FAAB3609A0>], 30: [<function expanding_mean at 0x000001FAAAE02700>]}",lags_15_features_4,73.02105023883858,187.27809354648016,742.5061702621305,3021.338327719151,9750.949284685259,34803.354848047624,319804.9745361023,12271437.253436772,935131360.0134078,698742820927.4144,109839589535773.61,3.0500370396195206e+17,1.1633350074478087e+30
SGDRegressor,LocalStandardScaler(stats_=[[24.90534756 10.1952179 ]]),"[1, 11, 12, 13]","{1: [<function expanding_mean at 0x000001FAAAE02700>], 7: [<function rolling_mean_14 at 0x000001FAAB362CA0>], 30: [<function expanding_mean at 0x000001FAAAE02700>]}",lags_15_features_4,29.078455037501765,22.477421623479938,22.539758742090182,21.583284089903128,25.567554571491115,30.963038385419274,42.612243813153434,47.630805725480094,45.21820950675081,48.2460874119319,50.68030011113461,50.47701506322986,59.9727305570372
SGDRegressor,LocalStandardScaler(stats_=[[24.90534756 10.1952179 ]]),"[1, 11, 12, 13]","{1: [<function rolling_mean_14 at 0x000001FAAB362CA0>], 7: [<function rolling_mean_30 at 0x000001FAAB3609A0>], 30: [<function expanding_mean at 0x000001FAAAE02700>]}",lags_15_features_4,28.553183258103594,22.855536124160366,22.957606249206084,21.89573993371412,25.983826964525804,31.46998419189692,43.01359991236939,47.92715516010571,45.46150985781885,48.23269900735572,50.70234813724214,50.437820917412466,59.749532357023625
SGDRegressor,LocalMinMaxScaler(stats_=[[ 7.04030577 50.86240445]]),"[1, 11, 12, 13]","{1: [<function expanding_mean at 0x000001FAAAE02700>], 7: [<function rolling_mean_14 at 0x000001FAAB362CA0>], 30: [<function expanding_mean at 0x000001FAAAE02700>]}",lags_15_features_4,30.766925806643663,29.819602335796517,31.752461975220065,36.73427152463998,36.221165359440505,34.351452834817586,38.519886325453534,46.30915654378806,45.29035452919455,61.927760504877746,61.39786125476867,60.9390534886884,84.99104909323016
SGDRegressor,LocalMinMaxScaler(stats_=[[ 7.04030577 50.86240445]]),"[1, 11, 12, 13]","{1: [<function rolling_mean_14 at 0x000001FAAB362CA0>], 7: [<function rolling_mean_30 at 0x000001FAAB3609A0>], 30: [<function expanding_mean at 0x000001FAAAE02700>]}",lags_15_features_4,30.47821749361153,25.649305831416765,26.11675801158325,28.85941281152114,29.13733413133526,28.757808455212665,35.46544248673919,43.97984222795977,43.20151041729691,55.85467781045933,55.64333411065901,56.176447322732685,76.30943617303288
SGDRegressor,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[0.41413796 0.        ]], upper=2.0)","[1, 11, 12, 13]","{1: [<function expanding_mean at 0x000001FAAAE02700>], 7: [<function rolling_mean_14 at 0x000001FAAB362CA0>], 30: [<function expanding_mean at 0x000001FAAAE02700>]}",lags_15_features_4,32.995953345933366,26.290431737950748,24.993351752345284,23.10132480865533,24.034990175113897,25.810580208389183,35.075204764073526,45.049460059286886,45.777772985629454,45.06464352922529,46.441932476387365,50.292343717771026,55.46475937160691
SGDRegressor,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[0.41413796 0.        ]], upper=2.0)","[1, 11, 12, 13]","{1: [<function rolling_mean_14 at 0x000001FAAB362CA0>], 7: [<function rolling_mean_30 at 0x000001FAAB3609A0>], 30: [<function expanding_mean at 0x000001FAAAE02700>]}",lags_15_features_4,29.1036625991349,28.824444537070253,31.929921872285288,38.048629047460636,37.55213333922342,35.53635645905694,38.53628357670832,44.96812766636638,44.4618889150091,66.41505391662238,66.30243791955385,64.42090980687254,95.09951155155886
SGDRegressor,AutoDifferences(max_diffs=27) | LocalStandardScaler(stats_=[[-0.10968897 10.17525168]]),"[1, 11, 12, 13]","{1: [<function expanding_mean at 0x000001FAAAE02700>], 7: [<function rolling_mean_14 at 0x000001FAAB362CA0>], 30: [<function expanding_mean at 0x000001FAAAE02700>]}",lags_15_features_4,32.09089872119792,27.437940824196843,30.420757214717913,30.336413903482807,31.8711805837033,32.859328671407006,36.8087447960292,44.73056634999989,62.39241604950071,128.5092843605072,137.54205109805807,154.35700801790983,415.2694118977468
SGDRegressor,AutoDifferences(max_diffs=27) | LocalStandardScaler(stats_=[[-0.10968897 10.17525168]]),"[1, 11, 12, 13]","{1: [<function rolling_mean_14 at 0x000001FAAB362CA0>], 7: [<function rolling_mean_30 at 0x000001FAAB3609A0>], 30: [<function expanding_mean at 0x000001FAAAE02700>]}",lags_15_features_4,56.132778612648174,79.1736399106927,100.62841458186378,128.16767799410627,136.2433355396021,135.85926552391277,116.08488733299123,110.03352647055206,183.48240065556524,441.4621227755602,466.4586926872095,498.018080419139,1296.349174023452
