,full_date,14
0,2017-07-20,29.52380952380953
1,2017-07-21,25.32517137551326
2,2017-07-22,25.165972222222223
3,2017-07-23,15.957402234636872
4,2017-07-24,13.624277456647398
5,2017-07-25,10.44047619047619
6,2017-07-26,17.656019656019655
7,2017-07-27,15.997220291869354
8,2017-07-28,18.9457956914524
9,2017-07-29,24.04513888888889
10,2017-07-30,23.98379140239605
11,2017-07-31,18.473867595818817
12,2017-08-01,21.717236467236468
13,2017-08-02,23.50349162011173
14,2017-08-03,30.006512301013025
15,2017-08-04,17.825694444444444
16,2017-08-05,12.413623595505618
17,2017-08-06,12.737830319888737
18,2017-08-07,21.781843771991557
19,2017-08-08,25.393243243243244
20,2017-08-09,21.215972222222224
21,2017-08-10,15.376388888888888
22,2017-08-11,13.841811846689897
23,2017-08-12,25.398611111111112
24,2017-08-13,33.79097222222222
25,2017-08-14,20.51428571428572
26,2017-08-15,22.352083333333333
27,2017-08-16,16.378735232800555
28,2017-08-17,16.110416666666666
29,2017-08-18,18.069541029207237
30,2017-08-19,26.329166666666666
31,2017-08-20,20.68263888888889
32,2017-08-21,12.8318276580959
33,2017-08-22,14.907510431154382
34,2017-08-23,12.959779179810726
35,2017-08-24,15.53888888888889
36,2017-08-25,21.83194444444445
37,2017-08-26,19.396383866481223
38,2017-08-27,16.573611111111113
39,2017-08-28,19.008333333333333
40,2017-08-29,21.4503127171647
41,2017-08-30,18.63888888888889
42,2017-08-31,17.473903966597078
43,2017-09-01,20.887961029923453
44,2017-09-02,19.965671641791044
45,2017-09-03,23.98611111111111
46,2017-09-04,28.05763888888889
47,2017-09-05,18.649492017416545
48,2017-09-06,16.638148667601683
49,2017-09-07,15.69415081042988
50,2017-09-08,18.766504517025712
51,2017-09-09,26.4800519348432
52,2017-09-10,24.808629088378567
53,2017-09-11,16.855455177206395
54,2017-09-12,13.238194444444444
55,2017-09-13,12.979861111111113
56,2017-09-14,18.73211314475873
57,2017-09-15,31.116396761133604
58,2017-09-16,31.117361111111112
59,2017-09-17,29.631944444444443
60,2017-09-18,25.34098816979819
61,2017-09-19,17.122222222222224
62,2017-09-20,19.471160528144544
63,2017-09-21,24.53333333333333
64,2017-09-22,19.29722222222222
65,2017-09-23,19.977083333333333
66,2017-09-24,17.406119610570236
67,2017-09-25,21.03207810320781
68,2017-09-26,13.855345911949684
69,2017-09-27,11.762334954829743
70,2017-09-28,15.615952732644018
71,2017-09-29,28.976190476190474
72,2017-09-30,29.782178217821784
73,2017-10-01,48.2056338028169
74,2017-10-02,33.679638637943015
75,2017-10-03,30.93393602225313
76,2017-10-04,25.854659248956885
77,2017-10-05,29.970792767732963
78,2017-10-06,44.38231197771588
79,2017-10-07,59.46796657381616
80,2017-10-08,59.5531453362256
81,2017-10-09,57.03277545327754
82,2017-10-10,56.9494382022472
83,2017-10-11,62.9006254343294
84,2017-10-12,43.48244382022472
85,2017-10-13,30.990940766550523
86,2017-10-14,40.91213389121339
87,2017-10-15,39.03915881073242
88,2017-10-16,30.318497913769125
89,2017-10-17,18.969993021632938
90,2017-10-18,45.79173838209983
91,2017-10-19,39.41507633587786
92,2017-10-20,45.726470588235294
93,2017-10-21,54.65076335877863
94,2017-10-22,42.16009557945042
95,2017-10-23,39.25296442687747
96,2017-10-24,35.02128536886099
97,2017-10-25,31.2275390625
98,2017-10-26,30.04950495049505
99,2017-10-27,42.59950556242274
100,2017-10-28,63.16690140845071
101,2017-10-29,60.67307692307692
102,2017-10-30,85.63636363636364
103,2017-10-31,39.930332261521976
104,2017-11-01,44.9484375
105,2017-11-02,46.50359712230216
106,2017-11-03,28.51280227596017
107,2017-11-04,39.39562764456981
108,2017-11-05,70.07885304659499
109,2017-11-06,66.24407252440726
110,2017-11-07,42.79914224446033
111,2017-11-08,51.868531468531465
112,2017-11-09,31.92616959064328
113,2017-11-10,26.698375870069604
114,2017-11-11,53.5020979020979
115,2017-11-12,88.72797744890768
116,2017-11-13,92.46320953048354
117,2017-11-14,54.72292545710268
118,2017-11-15,43.51560062402496
119,2017-11-16,43.43660915228807
120,2017-11-17,61.3212543554007
121,2017-11-18,63.56542056074766
122,2017-11-19,60.72185430463576
123,2017-11-20,75.3804116394606
124,2017-11-21,93.352787456446
125,2017-11-22,92.79698708751792
126,2017-11-23,74.82587064676616
127,2017-11-24,73.12831541218638
128,2017-11-25,76.64796633941094
129,2017-11-26,53.31629629629629
130,2017-11-27,39.04959657644221
131,2017-11-28,55.3863432165319
132,2017-11-29,91.35456475583864
133,2017-11-30,61.40477863668306
134,2017-12-01,84.36680613668061
135,2017-12-02,57.72406340057637
136,2017-12-03,41.23363774733637
137,2017-12-04,51.76109936575053
138,2017-12-05,77.72972972972973
139,2017-12-06,80.6402226861517
140,2017-12-07,122.78666666666666
141,2017-12-08,161.16843118383062
142,2017-12-09,62.40552016985138
143,2017-12-10,48.56789250353607
144,2017-12-11,56.11711079943899
145,2017-12-12,105.12177121771218
146,2017-12-13,125.90136054421768
147,2017-12-14,82.27227101631117
148,2017-12-15,97.09098360655736
149,2017-12-16,159.71167369901548
150,2017-12-17,89.26011994002998
151,2017-12-18,190.0062893081761
152,2017-12-19,191.62491252624213
153,2017-12-20,82.04283604135894
154,2017-12-21,133.73364928909953
155,2017-12-22,207.93183415319743
156,2017-12-23,147.42257001647445
157,2017-12-24,183.5238805970149
158,2017-12-25,83.35652173913043
159,2017-12-26,67.23093841642229
160,2017-12-27,12.421448730009407
161,2017-12-28,110.6745623069001
162,2017-12-29,98.42903842878292
163,2017-12-30,105.72109320252278
164,2017-12-31,152.1483286908078
165,2018-01-01,142.33333333333334
166,2018-01-02,112.17872044506258
167,2018-01-03,143.3983286908078
168,2018-01-04,179.90782122905028
169,2018-01-05,261.19943622269204
170,2018-01-06,104.4036312849162
171,2018-01-07,94.57894736842104
172,2018-01-08,172.2943548387097
173,2018-01-09,114.50737463126843
174,2018-01-10,138.6
175,2018-01-11,38.10884353741496
176,2018-01-12,78.8320284697509
177,2018-01-13,127.68488289567068
178,2018-01-14,100.00612870275792
179,2018-01-15,79.70038022813688
180,2018-01-16,141.1560975609756
181,2018-01-17,169.30644019815995
182,2018-01-18,234.33830845771143
183,2018-01-19,178.17672413793105
184,2018-01-20,227.5946704067321
185,2018-01-21,216.24474053295933
186,2018-01-22,156.68736915561755
187,2018-01-23,99.077900084674
188,2018-01-24,95.36426116838489
189,2018-01-25,117.83904761904762
190,2018-01-26,96.09403508771928
191,2018-01-27,104.20534458509142
192,2018-01-28,122.865776528461
193,2018-01-29,89.21973407977606
194,2018-01-30,133.0854940434478
195,2018-01-31,222.3899721448468
196,2018-02-01,228.47545474891376
197,2018-02-02,140.08356940509915
198,2018-02-03,66.76299376299376
199,2018-02-04,118.78105263157894
200,2018-02-05,105.64504881450488
201,2018-02-06,75.28851540616246
202,2018-02-07,76.407277816655
203,2018-02-08,94.49025069637884
204,2018-02-09,137.2808362369338
205,2018-02-10,106.60347222222222
206,2018-02-11,91.6997915218902
207,2018-02-12,101.92837273991655
208,2018-02-13,148.29951355107713
209,2018-02-14,103.36673625608908
210,2018-02-15,81.60667129951355
211,2018-02-16,89.27932960893855
212,2018-02-17,130.40544312630846
213,2018-02-18,83.98039215686275
214,2018-02-19,73.2285287528006
215,2018-02-20,113.953995157385
216,2018-02-21,56.55807365439094
217,2018-02-22,98.23201856148492
218,2018-02-23,152.81162464985994
219,2018-02-24,94.05546492659056
220,2018-02-25,122.37176799440952
221,2018-02-26,168.89522451888809
222,2018-02-27,55.57535211267606
223,2018-02-28,27.26740947075209
224,2018-03-01,97.86801675977654
225,2018-03-02,55.151114206128135
226,2018-03-03,74.46894626657362
227,2018-03-04,63.12951167728238
228,2018-03-05,30.289237668161437
229,2018-03-06,31.41596958174905
230,2018-03-07,41.72502378686965
231,2018-03-08,55.163307852675466
232,2018-03-09,49.49677301275382
233,2018-03-10,51.63423555230432
234,2018-03-11,39.775510204081634
235,2018-03-12,36.976951672862455
236,2018-03-13,44.3497191011236
237,2018-03-14,23.804453723034097
238,2018-03-15,31.68421052631579
239,2018-03-16,29.485355648535563
240,2018-03-17,62.45489078822412
241,2018-03-18,66.22825330549756
242,2018-03-19,72.86271777003485
243,2018-03-20,66.06553911205074
244,2018-03-21,60.32428670842032
245,2018-03-22,40.56467315716272
246,2018-03-23,29.555633310007
247,2018-03-24,30.895688456189152
248,2018-03-25,70.51460361613351
249,2018-03-26,38.78866340097971
250,2018-03-27,24.556191839656407
251,2018-03-28,37.59096313912009
252,2018-03-29,23.366982124079914
253,2018-03-30,23.931336742147558
254,2018-03-31,35.908769448373405
255,2018-04-01,36.8881069669247
256,2018-04-02,51.57832167832168
257,2018-04-03,50.84888888888889
258,2018-04-04,43.96905393457118
259,2018-04-05,52.66115107913669
260,2018-04-06,56.93649685973482
261,2018-04-07,29.81907433380084
262,2018-04-08,22.22408963585434
263,2018-04-09,28.73015082436177
264,2018-04-10,20.142156862745097
265,2018-04-11,14.389044943820224
266,2018-04-12,32.44809941520468
267,2018-04-13,29.80061585835258
268,2018-04-14,29.74344023323615
269,2018-04-15,28.59902370990237
270,2018-04-16,26.71648044692737
271,2018-04-17,25.459778597785977
272,2018-04-18,10.587242026266416
273,2018-04-19,23.80197322057787
274,2018-04-20,35.95386799148332
275,2018-04-21,37.96587743732591
276,2018-04-22,23.17794836008374
277,2018-04-23,20.826452064380685
278,2018-04-24,26.927017543859648
279,2018-04-25,18.348075348075348
280,2018-04-26,19.14843205574913
281,2018-04-27,21.071030640668525
282,2018-04-28,21.711297071129707
283,2018-04-29,20.156164383561645
284,2018-04-30,19.20033955857385
285,2018-05-01,12.142160278745644
286,2018-05-02,8.105520614954576
287,2018-05-03,16.74737578726382
288,2018-05-04,24.020237264480112
289,2018-05-05,17.595238095238095
290,2018-05-06,14.373435326842838
291,2018-05-07,19.92222222222222
292,2018-05-08,28.458594293667364
293,2018-05-09,14.340544312630843
294,2018-05-10,14.10813953488372
295,2018-05-11,15.762900976290098
296,2018-05-12,14.91374474053296
297,2018-05-13,7.387730061349694
298,2018-05-14,29.227715877437326
299,2018-05-15,26.610335195530727
300,2018-05-16,16.082753824756605
301,2018-05-17,11.775837988826815
302,2018-05-18,8.353889278206026
303,2018-05-19,16.84195804195804
304,2018-05-20,21.631474103585656
305,2018-05-21,21.85956245589273
306,2018-05-22,10.762843068261787
307,2018-05-23,8.230877192982456
308,2018-05-24,10.905857740585772
309,2018-05-25,17.880863737900224
310,2018-05-26,26.05520614954577
311,2018-05-27,13.58228730822873
312,2018-05-28,9.761695906432749
313,2018-05-29,16.777380100214746
314,2018-05-30,7.29608938547486
315,2018-05-31,10.76058394160584
316,2018-06-01,18.28771929824561
317,2018-06-02,10.272980501392755
318,2018-06-03,28.950488145048816
319,2018-06-04,22.073805849394045
320,2018-06-05,14.931659693165969
321,2018-06-06,14.0896
322,2018-06-07,10.547244094488187
323,2018-06-08,13.80124981506085
324,2018-06-09,16.912587412587413
325,2018-06-10,16.185236768802227
326,2018-06-11,11.42337298810357
327,2018-06-12,8.2172373081464
328,2018-06-13,10.172043010752688
329,2018-06-14,12.485734168406402
330,2018-06-15,12.87325905292479
331,2018-06-16,13.2682119205298
332,2018-06-17,16.50845253576073
333,2018-06-18,8.14555633310007
334,2018-06-19,9.978899082568809
335,2018-06-20,8.591176470588236
336,2018-06-21,7.7677192982456145
337,2018-06-22,9.054204308547602
338,2018-06-23,11.582693649685972
339,2018-06-24,11.254355400696864
340,2018-06-25,6.420749279538905
341,2018-06-26,9.142554693013407
342,2018-06-27,12.097609561752988
343,2018-06-28,18.159235668789808
344,2018-06-29,20.65833333333333
345,2018-06-30,14.48714384989576
346,2018-07-01,11.048780487804878
347,2018-07-02,10.563154221912072
348,2018-07-03,10.254201680672267
349,2018-07-04,12.076592698639942
350,2018-07-05,13.755073477956612
351,2018-07-06,13.653855164836738
352,2018-07-07,13.898489173774024
353,2018-07-08,14.452074391988557
354,2018-07-09,8.040845070422534
355,2018-07-10,18.754166666666663
356,2018-07-11,13.687849162011172
357,2018-07-12,7.963971176941553
358,2018-07-13,10.595355383532723
359,2018-07-14,13.894700139470014
360,2018-07-15,11.753347427766032
361,2018-07-16,10.626044568245126
362,2018-07-17,10.846433770014556
363,2018-07-18,16.052301255230127
364,2018-07-19,20.6869322152341
365,2018-07-20,16.945454545454545
366,2018-07-21,21.3186687734415
367,2018-07-22,25.165972222222223
368,2018-07-23,15.957402234636872
369,2018-07-24,13.474528960223308
370,2018-07-25,16.96575821104123
371,2018-07-26,17.21632937892533
372,2018-07-27,16.636529680365296
373,2018-07-28,20.863319386331938
374,2018-07-29,19.71229050279329
375,2018-07-30,15.811149825783971
376,2018-07-31,13.227305737109658
377,2018-08-01,17.188718662952645
378,2018-08-02,15.07972027972028
379,2018-08-03,12.971988795518207
380,2018-08-04,16.272535211267606
381,2018-08-05,15.027196652719663
382,2018-08-06,17.56645789839944
383,2018-08-07,21.781843771991557
384,2018-08-08,12.427972027972029
385,2018-08-09,13.511142061281337
386,2018-08-10,13.480111653872994
387,2018-08-11,22.839549612948627
388,2018-08-12,24.64644351464435
389,2018-08-13,13.006993006993008
390,2018-08-14,20.51428571428572
391,2018-08-15,24.775609756097563
392,2018-08-16,18.22641509433962
393,2018-08-17,12.487323943661972
394,2018-08-18,15.953998584571831
