,full_date,1,2,5,6
98,2017-06-28,17.485376044568245,11.422377622377622,11.490972222222222,19.3723034098817
99,2017-06-29,18.37325905292479,12.262682418346074,9.361613351877608,19.089583333333334
100,2017-06-30,31.155717761557177,15.413937282229965,13.716968011126564,21.591794158553547
101,2017-07-01,30.528183716075155,19.92747559274756,14.824238128986536,25.6472675656494
102,2017-07-02,23.83333333333333,12.782033426183844,19.258512856150105,21.00694927032661
103,2017-07-03,30.859527121001392,19.89777468706537,17.79276773296245,25.038194444444443
104,2017-07-04,28.6094510076442,14.995056497175142,15.770514603616132,21.37986111111111
105,2017-07-05,25.540880503144653,16.422237860661507,14.262534818941504,22.031988873435328
106,2017-07-06,29.374216027874564,17.004210526315788,14.340514246004169,24.506638714185883
107,2017-07-07,37.61938202247191,17.86240444753301,17.82463465553236,25.375260597637247
108,2017-07-08,30.21107994389902,16.035564853556487,15.73125,23.14085494043448
109,2017-07-09,28.176306620209058,15.444676409185805,15.36464857341684,21.706045865184155
110,2017-07-10,26.366481223922115,17.550766283524904,24.281944444444445,27.17013888888889
111,2017-07-11,20.157748436414177,21.03546592489569,15.344011142061282,13.206393328700486
112,2017-07-12,13.154381084840056,24.355087719298247,21.625087596355996,28.78680555555556
113,2017-07-13,16.999294283697953,16.515243902439025,16.825573314801947,24.804166666666667
114,2017-07-14,23.5,8.82843137254902,8.580375782881003,17.080555555555556
115,2017-07-15,26.762900976290094,23.47801814375436,19.066666666666663,26.710709318497912
116,2017-07-16,25.13282336578581,17.48607242339833,15.795833333333333,21.83599722029187
117,2017-07-17,17.497564370215727,11.385903698534545,11.609211444521982,16.466990965948575
118,2017-07-18,21.313049853372437,12.107749077490777,11.043058648849296,17.170212765957448
119,2017-07-19,17.591352859135284,11.630510846745976,9.514265831593598,17.46453407510431
120,2017-07-20,25.18085855031668,15.680266444629476,14.582058414464534,21.964509394572023
121,2017-07-21,27.644553072625698,14.350690754516473,13.365531619179986,24.125086865879084
122,2017-07-22,27.36877564254449,10.648936170212766,12.578211354535526,23.774811178717638
123,2017-07-23,34.26165622825331,17.72097902097902,19.53846153846154,24.61084086170952
124,2017-07-24,27.677351916376303,14.687587168758716,13.930555555555555,21.33727399165508
125,2017-07-25,26.076170510132773,13.426778242677823,14.620569840166782,20.460736622654625
126,2017-07-26,31.418702023726446,14.472857142857142,15.759555246699096,22.53311529026983
127,2017-07-27,33.006949270326615,16.053872053872055,12.319444444444445,21.985416666666666
128,2017-07-28,29.244089012517385,19.585774058577407,18.27777777777778,23.825
129,2017-07-29,28.06711409395973,21.44186046511628,17.094444444444445,28.94097222222222
130,2017-07-30,33.588276836158194,23.293370944992947,16.867361111111112,29.161609033168663
131,2017-07-31,31.76384022424667,17.58327526132404,15.801259622113363,24.460736622654625
132,2017-08-01,31.33960948396095,21.72276536312849,22.956189151599443,26.510431154381084
133,2017-08-02,29.13986013986014,23.39818054583625,19.61223071577484,29.116666666666667
134,2017-08-03,36.73175816539264,20.19386331938633,13.259722222222225,33.59005763688761
135,2017-08-04,25.189245810055866,22.840529247910865,19.034782608695654,23.035416666666663
136,2017-08-05,27.950625869262865,20.384401114206128,17.737269372693728,15.657400972897843
137,2017-08-06,37.31837606837607,22.87575757575757,15.815844336344684,17.529166666666665
138,2017-08-07,32.74407252440725,20.74019235905812,18.42559109874826,21.093249826026444
139,2017-08-08,29.470055710306408,24.164522385282133,17.305555555555557,26.30805134189032
140,2017-08-09,30.09699930216329,26.27311548391561,16.93671766342142,22.138461538461534
141,2017-08-10,30.602644398051496,25.57542797300551,12.1230876216968,17.56451612903226
142,2017-08-11,26.355555555555554,18.3830371216285,13.063888888888888,13.294181034482758
143,2017-08-12,45.50069541029208,20.769012228269666,24.51736111111111,29.58476474981329
144,2017-08-13,51.29937194696441,28.342578178195545,23.92957746478873,12.73125
145,2017-08-14,35.57421602787456,27.321693743347517,19.84357541899441,17.445062586926287
146,2017-08-15,37.82819383259912,28.155440414507773,20.913829047949964,24.2436974789916
147,2017-08-16,35.63699582753825,23.81780250347705,16.565217391304348,17.59861111111111
148,2017-08-17,27.621959694232107,18.477715877437326,15.938888888888888,17.225087108013938
149,2017-08-18,37.8,20.888577435178696,17.155555555555555,18.52167414050822
150,2017-08-19,46.46688206785137,19.91521197007481,27.1875,29.199815837937383
151,2017-08-20,44.05493741307372,18.85838150289017,15.17536534446764,23.056944444444444
152,2017-08-21,27.06341463414634,12.947662247034192,10.483333333333333,15.719944405837389
153,2017-08-22,22.0,13.80812324929972,10.642807505211954,19.17188587334725
154,2017-08-23,24.553809897879027,11.797010228166798,11.753554502369669,15.152448657187994
155,2017-08-24,35.168055555555554,13.813240418118466,16.516330785267545,16.988186240444755
156,2017-08-25,36.35883171070932,16.371866295264624,14.965108164689465,24.035416666666663
157,2017-08-26,37.8248429867411,16.124560168895144,14.123776223776224,20.715181058495823
158,2017-08-27,51.043055555555554,15.287404314544188,12.956914523974982,18.323611111111116
159,2017-08-28,41.981881533101046,19.27241139680333,14.625,20.458275382475662
160,2017-08-29,37.42936507936508,20.73018080667594,19.221527777777776,22.870833333333334
161,2017-08-30,37.12222222222222,17.694560669456067,19.477083333333333,20.19624217118998
162,2017-08-31,35.97494780793319,16.80195258019526,14.948867786705623,18.65970772442589
163,2017-09-01,41.521920668058456,19.388850174216028,18.059763724808896,22.194850382741823
164,2017-09-02,40.696527777777774,18.57920446615492,17.2979020979021,21.976900149031295
165,2017-09-03,52.16666666666666,24.21383647798742,19.718554551772066,25.57649513212796
166,2017-09-04,46.397894736842105,28.461034231609613,25.33379694019472,29.91174426685198
167,2017-09-05,32.09791666666667,21.055594162612927,19.3686797752809,20.656272661348805
168,2017-09-06,28.900280898876403,16.399436090225564,14.805750350631136,18.97617379117029
169,2017-09-07,30.67298245614035,17.301446051167964,14.19551506657323,17.83884588318086
170,2017-09-08,31.137592137592137,19.095403899721447,15.789437109103543,20.569840166782488
171,2017-09-09,59.66675972083749,27.603748718551323,27.65790449199715,28.24479591836735
172,2017-09-10,53.91111111111111,28.195546276965903,24.468055555555555,26.6094839609484
173,2017-09-11,25.84776536312849,17.290479499652537,15.60125260960334,18.354659248956885
174,2017-09-12,27.74305555555556,13.742182070882558,11.95552466990966,14.264072272411395
175,2017-09-13,25.49965253648367,14.043115438108485,9.38263888888889,13.963143254520167
176,2017-09-14,30.897150799166088,18.82147838214784,16.599027102154274,21.014987510407995
177,2017-09-15,43.07247386759582,22.27538247566064,16.574912891986063,34.05156723963599
178,2017-09-16,54.224461431549685,30.6866295264624,27.24375,34.26805555555556
179,2017-09-17,46.235006973500695,30.223233030090974,21.533009034051425,33.363194444444446
180,2017-09-18,33.58246346555324,25.22739916550765,17.820708825573316,28.15705350938152
181,2017-09-19,32.71944444444444,18.36413043478261,11.861805555555556,19.02571230020848
182,2017-09-20,27.676388888888887,23.02370990237099,12.252124645892351,22.884722222222223
183,2017-09-21,30.06328233657858,23.39290681502086,15.656011118832522,28.45208333333333
184,2017-09-22,41.25486111111111,20.981184668989545,14.176388888888887,21.632638888888888
185,2017-09-23,41.91724617524339,20.281837160751564,13.494093120222376,22.81097984711605
186,2017-09-24,26.352777777777774,20.714485654303708,13.204166666666667,20.859429366736254
187,2017-09-25,41.60696864111498,31.71369006254343,20.441666666666663,31.047517730496452
188,2017-09-26,52.353803210048845,32.00769230769231,22.875175315568026,30.43614794138172
189,2017-09-27,46.636300417246176,26.98664792691497,21.19457956914524,25.751043115438108
190,2017-09-28,29.054861111111112,17.819763395963815,12.584722222222222,16.14375
191,2017-09-29,33.91041666666667,26.04728789986092,14.34375,21.20486111111111
192,2017-09-30,46.601270849880855,27.975677553856844,24.339819318971507,26.059763724808896
193,2017-10-01,74.83125,43.81524926686217,26.695833333333333,42.57310800881704
194,2017-10-02,77.1682892906815,40.4749652294854,30.97913769123783,38.85267546907575
195,2017-10-03,53.2625,28.417015341701536,24.031293463143253,26.86805555555556
196,2017-10-04,23.2663421418637,21.02097902097902,12.833333333333334,19.13125
197,2017-10-05,34.27152777777778,30.691022964509397,20.15138888888889,24.28700486448923
198,2017-10-06,54.16428033157498,38.82725241995532,25.176388888888887,35.638194444444444
199,2017-10-07,70.32704402515724,47.83873398643557,32.9625,48.33518776077886
200,2017-10-08,97.8941798941799,51.806834030683405,35.77831827658096,50.765822784810126
201,2017-10-09,91.88401697312588,49.39986091794159,32.932167832167835,48.75486111111111
202,2017-10-10,79.90006988120196,53.78556412053258,37.00556715379263,49.75972222222222
203,2017-10-11,88.23974982626824,60.468989547038326,40.515277777777776,54.53541666666667
204,2017-10-12,86.73684210526316,40.21518987341772,30.569541029207237,38.694019471488176
205,2017-10-13,82.64676966292134,30.48486980999296,18.869230769230768,26.71646977067408
206,2017-10-14,80.2848145556333,34.9,25.16189811584089,36.21378830083565
207,2017-10-15,69.33426183844011,35.74476987447699,22.6089074460682,36.19817287420942
208,2017-10-16,89.21656050955414,49.5876993166287,34.00139178844815,50.57013888888889
209,2017-10-17,70.46976090014064,37.74384236453202,22.02715877437326,34.057719054242
210,2017-10-18,56.21214235868807,20.03205574912892,19.41323210412148,18.32775453277545
211,2017-10-19,61.38520586182833,23.310405643738974,25.529411764705884,25.138655462184875
212,2017-10-20,64.28701117318435,29.742465753424657,39.90901835594573,34.73548861131521
213,2017-10-21,98.9552134359692,44.27240896358544,47.71552346570397,47.08402777777778
214,2017-10-22,75.69099929128278,35.73435326842837,34.363952679192764,41.53402777777778
215,2017-10-23,121.72159887798036,40.0536959553696,45.359722222222224,38.801808066759385
216,2017-10-24,61.92792348670133,37.46716508844577,34.430931589383775,34.967592640049205
217,2017-10-25,24.706045865184155,35.27000695894224,27.39248434237996,28.738888888888887
218,2017-10-26,39.977591036414566,36.71388888888889,29.48712595685456,30.24305555555556
219,2017-10-27,131.50280504908835,39.18379160636759,95.7623693379791,83.12786657400973
220,2017-10-28,147.6453407510431,43.237430167597765,94.68615170494084,51.02708333333333
221,2017-10-29,150.8658280922432,50.83660589060309,61.707232267037554,60.263888888888886
222,2017-10-30,174.2766550522648,60.672222222222224,38.40292096219931,65.225
223,2017-10-31,131.07452093683463,36.26652601969057,88.75677553856845,33.420757363253855
224,2017-11-01,151.6292922214436,48.63169164882227,72.70604586518415,49.5633704735376
225,2017-11-02,107.34655532359082,41.68832983927324,43.59777313848295,43.77580071174377
226,2017-11-03,64.81223922114047,30.22190812720848,35.65665236051502,25.385257301808068
227,2017-11-04,69.01553672316385,37.52953439888812,36.79253112033195,36.64791666666667
228,2017-11-05,115.76783216783215,56.793055555555554,64.95963813500347,67.21388888888889
229,2017-11-06,82.84581171237954,63.15486111111111,74.46458333333334,59.403337969401946
230,2017-11-07,65.80957943925233,36.63852058618284,55.539693593314766,35.78661087866109
231,2017-11-08,83.36382681564245,45.57073170731707,54.56180555555556,41.37482614742698
232,2017-11-09,84.96072931276298,32.09798471160528,34.44258872651357,34.56736111111111
233,2017-11-10,46.99651081646895,28.583855254001392,21.20623671155209,22.73018080667594
234,2017-11-11,57.8463687150838,53.20320111343076,48.90928122819261,43.85352112676056
235,2017-11-12,179.97600619195046,78.54930555555555,98.225,79.93333333333334
236,2017-11-13,183.092050209205,79.4169014084507,77.43575418994413,84.11527777777778
237,2017-11-14,191.06620209059236,40.35371785962474,67.53055555555555,43.71974965229485
238,2017-11-15,68.4,43.957142857142856,45.90411931818182,38.74397163120568
239,2017-11-16,75.92151162790698,43.23171614771904,40.31376811594203,37.24602026049204
240,2017-11-17,143.30846484935438,50.11265646731572,60.90953375086987,61.59846903270703
241,2017-11-18,151.30092592592592,54.03194444444444,54.51448763250883,54.44993045897079
242,2017-11-19,83.24903100775194,46.62404447533009,59.3565965583174,36.61238691718859
243,2017-11-20,147.18048780487806,72.63344947735192,77.57083042568038,79.31432545201669
244,2017-11-21,192.6304801670146,85.6964160224877,90.26319444444444,90.68263888888887
245,2017-11-22,188.0091356289529,84.20158387329013,84.51772063933286,91.74216524216524
246,2017-11-23,149.37132616487455,66.68963117606124,70.16527777777777,81.14444444444445
247,2017-11-24,159.50195160031225,64.90456140350877,69.4519298245614,85.10625
248,2017-11-25,239.62900976290095,52.76687543493389,94.8744769874477,69.33148019457957
249,2017-11-26,194.8027972027972,42.59787985865725,61.3779359430605,41.634027777777774
250,2017-11-27,67.21200684931507,50.86841592335646,47.98994335972557,36.343492063492064
251,2017-11-28,59.5820476858345,60.53055555555556,53.85952712100139,45.07986111111112
252,2017-11-29,78.98667601683029,77.02785782901057,77.32638888888889,68.45138888888889
253,2017-11-30,88.84036568213783,60.93741307371349,66.65598885793872,51.51112656467316
254,2017-12-01,78.15613382899629,79.03149055283414,87.25087351502445,71.9
255,2017-12-02,84.83491599707816,57.67852161785216,67.5675487465181,53.113194444444446
256,2017-12-03,44.11532951289399,39.94435351882161,38.45486111111112,37.39233449477352
257,2017-12-04,45.66877637130802,56.388966480446925,45.658553546592486,44.00625869262865
258,2017-12-05,65.86615276804486,79.54937413073714,73.10138888888889,66.51668984700973
259,2017-12-06,82.59958071278825,72.4606819763396,78.84283727399165,61.78541666666667
260,2017-12-07,113.1957894736842,113.27569444444444,120.22430555555556,102.9874826147427
261,2017-12-08,140.32797202797204,158.3998377939984,153.4425087108014,133.51458333333332
262,2017-12-09,123.54371002132196,57.19163763066202,92.64489228630994,61.87891440501044
263,2017-12-10,88.36692689850958,42.0702364394993,77.0724233983287,38.37021572720946
264,2017-12-11,124.08850174216028,54.07083333333333,71.69434752267969,52.81180555555556
265,2017-12-12,82.23429781227946,106.62726008344924,106.52847222222222,92.11180555555556
266,2017-12-13,89.54056902002108,112.1335436382755,114.38,97.11733615221988
267,2017-12-14,75.98200514138817,78.27708095781072,71.95,63.38522727272727
268,2017-12-15,78.02751629254163,92.69305555555556,93.33819444444444,81.86527777777778
269,2017-12-16,106.55676066522054,128.9840166782488,130.80416666666667,130.54652777777778
270,2017-12-17,160.02583798882682,90.10161177295024,228.63617318435757,196.3405292479109
271,2017-12-18,207.0028188865398,170.95384615384614,233.25608907446068,161.81458333333333
272,2017-12-19,85.50312717164698,156.41240875912408,264.5601111883252,163.03194444444443
273,2017-12-20,207.72998643147895,71.89855072463769,134.2334954829743,68.10771369006254
274,2017-12-21,127.37202797202798,99.79958246346555,111.98054204308548,87.86597222222223
275,2017-12-22,154.85589519650654,156.80528511821976,215.4986111111111,164.29583333333332
276,2017-12-23,138.85786802030458,117.09885386819484,194.4798050139276,124.78680555555556
277,2017-12-24,206.77576601671308,105.71478382147838,279.8269631688673,148.35902777777778
278,2017-12-25,177.52039381153304,68.51994401679497,148.49930362116993,83.56736111111111
279,2017-12-26,113.85322359396432,57.88055555555555,80.31966643502432,60.84513888888889
280,2017-12-27,58.388539482879104,42.462676056338026,46.076466221232366,40.89375
281,2017-12-28,100.6951909476662,61.70424495476688,60.5969387755102,68.37873523280055
282,2017-12-29,105.32708208183152,98.85458492115129,92.96000049055442,90.59364799430702
283,2017-12-30,107.88664421997755,95.0562890896456,144.84250764525993,86.07083333333334
284,2017-12-31,111.32510578279266,126.83949755757152,145.53463960811757,124.77035490605428
285,2018-01-01,88.43167484232656,130.10754189944134,128.1625959525471,117.86022253129346
286,2018-01-02,78.66573816155989,102.6074177746676,103.4774148714385,88.77916666666667
287,2018-01-03,86.50249110320284,123.7258064516129,126.99233983286908,111.27380125086866
288,2018-01-04,113.33663366336634,143.28421787709496,171.57609451007644,152.40833333333333
289,2018-01-05,155.2973408541499,179.6548611111111,223.7970813064628,215.25277777777777
290,2018-01-06,213.26071428571427,188.5841446453408,246.84808362369336,81.71319444444444
291,2018-01-07,100.7896575821104,86.23326286116983,98.7759220598469,93.43146853146852
292,2018-01-08,108.48575399583044,126.79372822299652,73.91799861014593,141.95694444444445
293,2018-01-09,135.82051282051282,86.70833333333333,107.24547983310153,103.92077831827658
294,2018-01-10,279.3971088435374,104.78442280945758,178.40444753300903,144.41319444444446
295,2018-01-11,71.42484472049689,45.273106323836,64.79972183588318,53.18586088939567
296,2018-01-12,79.50826446280992,78.51565762004175,74.47152777777778,62.78034682080925
297,2018-01-13,85.39617486338798,114.18885017421604,123.82013888888888,107.02990264255912
298,2018-01-14,79.03281133482476,80.98191933240612,82.9888888888889,70.91041666666666
299,2018-01-15,82.13587487781037,73.46977067407923,79.26026443980516,66.60083449235049
300,2018-01-16,89.49371508379889,115.60361613351876,110.04169562195968,84.87204301075269
301,2018-01-17,107.6439024390244,136.48391608391609,146.3870743571925,132.89437109103545
302,2018-01-18,141.36408106219426,109.0963687150838,214.6893676164003,186.27568740955135
303,2018-01-19,193.3846153846154,135.50487465181058,283.78248783877694,133.9240806642942
304,2018-01-20,134.67916666666667,185.83125,147.84561891515995,214.08269631688677
305,2018-01-21,271.2719424460432,180.52123830093592,244.0689895470383,213.28899721448468
306,2018-01-22,140.83403068340306,147.31875,175.90347222222223,152.8215277777778
307,2018-01-23,64.88145048814505,87.31780250347705,79.59596662030599,79.93259207783183
308,2018-01-24,70.62508710801394,79.61165730337079,91.07852675469076,89.32336578581364
309,2018-01-25,92.49302649930264,97.85445682451254,113.53969359331477,110.17152777777778
310,2018-01-26,79.35754189944134,85.9178844815588,100.1535788742182,106.14534075104312
311,2018-01-27,81.68963117606124,81.20069444444445,98.36882393876132,108.3578874218207
312,2018-01-28,110.11118832522584,96.01951219512196,125.81476323119776,127.93528183716076
313,2018-01-29,179.14445219818563,176.18247011952192,249.9154437456324,72.91111111111111
314,2018-01-30,135.77367688022284,102.93153678077203,167.87254901960785,109.80458970792768
315,2018-01-31,166.68421052631578,133.93851590106007,224.673157162726,158.90529247910862
316,2018-02-01,300.35303738317754,161.08078396193642,291.7111444778111,41.30785267546908
317,2018-02-02,276.8047255038221,122.49644886363636,209.52430555555557,142.76666666666668
318,2018-02-03,117.99511854951186,58.6682892906815,73.74496177901321,49.38333333333333
319,2018-02-04,98.18944099378882,110.33890048712595,129.08983286908077,88.22083333333333
320,2018-02-05,100.65196078431372,97.96798886569242,105.74913134120918,86.03819444444444
321,2018-02-06,122.12883008356546,72.16122307157748,112.69332355099046,73.21195274496178
322,2018-02-07,63.9706498951782,75.79399441340782,67.06819763395964,62.103688239387616
323,2018-02-08,78.29128919860626,88.55177206393329,84.1949860724234,73.32753824756607
324,2018-02-09,120.41960507757403,128.71349095966622,134.881069669247,117.19249478804726
325,2018-02-10,226.14199759326112,92.28531663187196,113.46348517715111,100.31846689895472
326,2018-02-11,262.43036211699166,95.37646198830409,185.1306462821404,90.37264480111654
327,2018-02-12,116.14236111111111,104.5170731707317,93.60182584269664,102.21727019498609
328,2018-02-13,75.07106963388371,107.0500695410292,239.33798882681563,127.7901320361362
329,2018-02-14,152.4123783031989,84.57986111111111,142.57431960921144,87.04450625869264
330,2018-02-15,84.85435540069686,85.04791666666667,89.23623693379791,69.31637630662021
331,2018-02-16,73.64849755415793,78.63421418636996,73.38216560509554,71.31084840055632
332,2018-02-17,104.81964696853416,122.12110481586404,130.32520891364902,100.70486111111111
333,2018-02-18,75.35534317984362,74.44676409185804,72.36743215031315,61.78611111111111
334,2018-02-19,71.27894736842106,72.64116828929068,72.8445993031359,70.21642310368824
335,2018-02-20,100.80459770114942,100.42361111111111,109.11080139372822,115.42152777777778
336,2018-02-21,75.6884531590414,61.83776223776224,65.88873337998601,49.54082344731333
337,2018-02-22,99.19775596072932,86.86685552407933,101.62298850574712,78.12988505747127
338,2018-02-23,191.3223140495868,132.27588603196665,139.52542372881356,132.06119610570235
339,2018-02-24,93.29077253218884,79.05560032232071,78.07506053268766,85.27375201288245
340,2018-02-25,82.93302180685359,109.29186935371786,104.01392757660167,94.3442379182156
341,2018-02-26,167.15477888730385,141.64543524416135,142.05583038869258,127.58021201413428
342,2018-02-27,191.97144846796655,54.631615598885794,52.348643006263046,48.93819444444444
