full_date,6
2018-09-16,19.8748984565394
2018-09-17,10.683969465648856
2018-09-18,16.347009735744088
2018-09-19,12.384284176533908
2018-09-20,16.78318276580959
2018-09-21,23.466101694915253
2018-09-22,23.53932584269663
2018-09-23,16.430650684931507
2018-09-24,3.636246786632391
2018-09-25,23.01736111111111
2018-09-26,25.794600938967136
2018-09-27,21.23473142016188
2018-09-28,12.32314107018763
2018-09-29,17.09722222222222
2018-09-30,31.628267182962247
2018-10-01,16.397632311977716
2018-10-02,16.082811412665276
2018-10-03,12.749476622470342
2018-10-04,27.90693739424704
2018-10-05,31.51719298245614
2018-10-06,17.470717423133237
2018-10-07,19.47650513950073
2018-10-08,17.21770164168451
2018-10-09,22.47361111111111
2018-10-10,30.803472222222226
2018-10-11,24.914523974982625
2018-10-12,21.510416666666668
2018-10-13,19.83936022253129
2018-10-14,16.24652777777778
2018-10-15,48.79499652536484
2018-10-16,24.72974860335196
2018-10-17,21.16923076923077
2018-10-18,36.68885774351787
2018-10-19,39.21279554937413
2018-10-20,34.80389429763561
2018-10-21,49.85257301808067
2018-10-22,28.753129346314324
2018-10-23,27.23869171885873
2018-10-24,36.35191347753744
2018-10-25,46.426829268292686
2018-10-26,38.82550805886475
2018-10-27,29.943632567849686
2018-10-28,22.46768589298124
2018-10-29,27.723001402524545
2018-10-30,34.76109215017065
2018-10-31,32.993050729673385
2018-11-01,24.995833333333334
2018-11-02,40.96111111111111
2018-11-03,36.0326842837274
2018-11-04,44.58958333333333
2018-11-05,49.78288100208768
2018-11-06,53.70577933450088
2018-11-07,37.69701181375955
2018-11-08,38.28680555555555
2018-11-09,37.66203059805285
2018-11-10,40.66041666666667
2018-11-11,55.50763888888889
2018-11-12,21.10132774283717
2018-11-13,48.24861111111111
2018-11-14,95.00138888888888
2018-11-15,97.68797776233497
2018-11-16,134.76597222222222
2018-11-17,134.232693911593
2018-11-18,93.63333333333334
2018-11-19,35.98121387283237
2018-11-20,96.49263157894735
2018-11-21,50.56875
2018-11-22,60.95555555555556
2018-11-23,43.12343096234309
2018-11-24,41.83669214732453
2018-11-25,61.33518776077886
2018-11-26,91.73125
2018-11-27,57.0
2018-11-28,64.93640350877193
2018-11-29,52.45763888888889
2018-11-30,29.79763560500696
2018-12-01,42.07222222222222
2018-12-02,65.27615062761507
2018-12-03,75.62960389159139
2018-12-04,113.975
2018-12-05,165.33680555555554
2018-12-06,28.428075052119528
2018-12-07,59.81799163179916
2018-12-08,180.68177929854576
2018-12-09,112.34561891515996
2018-12-10,103.10122921185828
2018-12-11,65.19944211994421
2018-12-12,94.35093815149408
2018-12-13,100.74930555555557
2018-12-14,120.0633263743911
2018-12-15,89.89228630993746
2018-12-16,41.0
2018-12-17,91.63262764632628
2018-12-18,58.03
2018-12-19,76.36281337047353
2018-12-20,54.80486111111111
2018-12-21,56.84722222222222
2018-12-22,86.35580264072273
2018-12-23,109.68984700973574
2018-12-24,153.21805555555557
2018-12-25,133.6652777777778
2018-12-26,87.12300208478109
2018-12-27,145.85128561501045
2018-12-28,144.02851182197497
2018-12-29,147.726893676164
2018-12-30,56.168055555555554
2018-12-31,52.165277777777774
2019-01-01,53.66490166414523
2019-01-02,76.53333333333333
2019-01-03,139.72986111111112
2019-01-04,45.281445448227934
2019-01-05,66.55763888888889
2019-01-06,81.71319444444444
2019-01-07,93.43146853146852
2019-01-08,58.94281729428173
2019-01-09,51.75243393602225
2019-01-10,83.54728789986092
2019-01-11,79.33541666666666
2019-01-12,34.20708825573315
2019-01-13,133.60125260960334
2019-01-14,134.030205655527
2019-01-15,67.80307692307693
2019-01-16,41.5856940509915
2019-01-17,91.10138888888888
2019-01-18,99.44305555555556
2019-01-19,132.5788742182071
2019-01-20,100.90132036136204
2019-01-21,29.26129256428075
2019-01-22,48.65347222222222
2019-01-23,45.39722222222223
2019-01-24,87.84016678248784
2019-01-25,101.18680555555557
2019-01-26,97.7
2019-01-27,80.8357689631176
2019-01-28,108.31875
2019-01-29,72.91111111111111
2019-01-30,102.39749826268242
2019-01-31,41.15079916608756
2019-02-01,41.30785267546908
2019-02-02,66.35763888888889
2019-02-03,119.01667824878388
2019-02-04,84.80833333333334
2019-02-05,56.17003484320558
2019-02-06,26.054899235580265
2019-02-07,79.09888579387187
2019-02-08,94.30111265646732
2019-02-09,105.9173611111111
2019-02-10,66.88394718554552
2019-02-11,88.54798331015299
2019-02-12,57.40153096729297
2019-02-13,78.34946619217082
2019-02-14,59.99513888888889
2019-02-15,21.336578581363003
2019-02-16,86.26041666666667
2019-02-17,86.37439109255394
2019-02-18,34.55285118219749
2019-02-19,55.62013888888889
2019-02-20,37.27032661570535
2019-02-21,17.997916666666665
2019-02-22,58.74913134120917
2019-02-23,81.34168406402227
2019-02-24,61.01875
2019-02-25,60.67849686847599
2019-02-26,59.07167710508003
2019-02-27,62.41036184210526
2019-02-28,74.24722222222222
2019-03-01,65.42986111111111
2019-03-02,84.79375
2019-03-03,37.14006968641115
2019-03-04,34.75486111111111
2019-03-05,48.56567060458652
2019-03-06,49.325225851285616
2019-03-07,47.83576896311761
2019-03-08,65.07435719249479
2019-03-09,61.44892286309938
2019-03-10,50.806968641114985
2019-03-11,53.52957550452332
2019-03-12,68.68706536856746
2019-03-13,56.19041000694927
2019-03-14,55.81609195402299
2019-03-15,37.07435719249479
2019-03-16,34.67246175243394
2019-03-17,53.59166666666667
2019-03-18,37.72600834492351
2019-03-19,28.474599860821154
2019-03-20,53.7359277275886
2019-03-21,57.06180555555556
2019-03-22,61.48783877692842
