Model,Transforms,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_600_days,test_614_days
prophet,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalMinMaxScaler(stats_=[[  5.11211699 325.92896936]])",28.255350380556955,28.600259093632797,28.006174959450043,28.255579197975088,27.405841994883453,27.83381736135783,26.530014778851914,25.918573852837635,30.189983234565137,35.73178109839958,35.00448613272545,34.998779883726854
prophet,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",25.83697404453616,29.332925417693346,29.535452235632686,31.951217584385233,32.67169344830464,33.764310870842756,33.54741221283077,31.84613730184982,31.915342411721287,31.646037445077773,31.156756166424625,31.02591230578232
prophet_add_season30_5,,30.068211267837107,28.32061004707425,28.971784566279357,28.450120007204344,28.730359333424293,29.296181699474726,28.519564316690143,27.87688896162936,32.0099997233878,38.70077608993206,39.229937889875366,39.160733596415234
prophet_add_season30_5,AutoDifferences(max_diffs=341),25.68814752990118,38.56911262710388,82.91777945454598,143.52909518584917,206.11380572836114,244.4033694216221,305.52448569828965,310.8197167175947,291.3948541524214,471.43809319453294,788.1494882791501,804.975595079427
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227)",30.068211267837107,28.32061004707425,28.971784566279357,28.450120007204344,28.730359333424293,29.296181699474726,28.519564316690143,27.87688896162936,32.0099997233878,38.70077608993206,39.229937889875366,39.160733596415234
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10)",30.068211267837107,28.32061004707425,28.971784566279357,28.450120007204344,28.730359333424293,29.296181699474726,28.519564316690143,27.87688896162936,32.0099997233878,38.70077608993206,39.229937889875366,39.160733596415234
prophet_add_season30_5,LocalStandardScaler(stats_=[[46.42609936 40.07122091]]),60.29460695172085,59.577564828642174,73.60029994482814,128.41085351462908,195.33325303737445,237.2640178003393,342.22049776309007,374.076772545767,376.0919382066694,411.09213240403176,653.8529660675695,670.02226998052
prophet_add_season30_5,LocalMinMaxScaler(stats_=[[  5.11211699 325.92896936]]),29.95476023408922,28.38271300600726,29.155977250787647,28.79497520546497,29.161028994185852,29.725630096494932,28.891127654879877,28.159084272849167,32.24875177431581,38.60770058692417,38.82345070853127,38.73243489200977
prophet_add_season30_5,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",28.55115203802373,30.22936783811952,29.934338204951082,31.950758649718825,32.39328269771932,33.36666818057863,33.04320653947279,31.23428534282254,31.669945222443896,31.93572376045472,31.17137304357083,31.002633378432655
prophet_add_season30_5,AutoDifferences(max_diffs=341) | LocalStandardScaler(stats_=[[ 0.04091409 22.85387645]]),25.47282958418143,32.7024108202027,68.08470706428945,116.01974600549477,164.06807690381078,191.21180825079796,231.72218897023268,229.27908922280307,209.57657577572024,323.2005185757965,526.7098330804009,536.8100166367094
prophet_add_season30_5,AutoDifferences(max_diffs=341) | LocalMinMaxScaler(stats_=[[-214.51499032  437.2315826 ]]),53.326655090774324,87.41132102892027,111.69282088541941,132.65305061652793,145.79828010903432,147.0478820128357,137.4838768380476,118.21398179131981,105.33244857923746,89.92033866052176,87.84255076623614,88.8016433218804
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalStandardScaler(stats_=[[46.42609936 40.07122091]])",60.29460695172085,59.577564828642174,73.60029994482814,128.41085351462908,195.33325303737445,237.2640178003393,342.22049776309007,374.076772545767,376.0919382066694,411.09213240403176,653.8529660675695,670.02226998052
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalMinMaxScaler(stats_=[[  5.11211699 325.92896936]])",29.95476023408922,28.38271300600726,29.155977250787647,28.79497520546497,29.161028994185852,29.725630096494932,28.891127654879877,28.159084272849167,32.24875177431581,38.60770058692417,38.82345070853127,38.73243489200977
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",28.55115203802373,30.22936783811952,29.934338204951082,31.950758649718825,32.39328269771932,33.36666818057863,33.04320653947279,31.23428534282254,31.669945222443896,31.93572376045472,31.17137304357083,31.002633378432655
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalStandardScaler(stats_=[[46.42609936 40.07122091]])",60.29460695172085,59.577564828642174,73.60029994482814,128.41085351462908,195.33325303737445,237.2640178003393,342.22049776309007,374.076772545767,376.0919382066694,411.09213240403176,653.8529660675695,670.02226998052
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalMinMaxScaler(stats_=[[  5.11211699 325.92896936]])",29.95476023408922,28.38271300600726,29.155977250787647,28.79497520546497,29.161028994185852,29.725630096494932,28.891127654879877,28.159084272849167,32.24875177431581,38.60770058692417,38.82345070853127,38.73243489200977
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",28.55115203802373,30.22936783811952,29.934338204951082,31.950758649718825,32.39328269771932,33.36666818057863,33.04320653947279,31.23428534282254,31.669945222443896,31.93572376045472,31.17137304357083,31.002633378432655
prophet_holy,,28.220715810931313,28.541140312389075,27.835219423822792,27.95295014399614,26.989436264214984,27.406484980557437,26.15947414631035,25.58577271836262,29.881962560300725,35.63875351075215,35.127102501401886,35.122925238144525
prophet_holy,AutoDifferences(max_diffs=341),25.467421959442678,33.147655409323114,69.23402768898484,118.11205526422634,167.1977870647116,195.09488597913537,236.90422266329932,234.83631719278168,215.02728689701436,331.9187889786872,540.6936144178894,551.0630550501822
prophet_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227)",28.220715810931313,28.541140312389075,27.835219423822792,27.95295014399614,26.989436264214984,27.406484980557437,26.15947414631035,25.58577271836262,29.881962560300725,35.63875351075215,35.127102501401886,35.122925238144525
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10)",28.220715810931313,28.541140312389075,27.835219423822792,27.95295014399614,26.989436264214984,27.406484980557437,26.15947414631035,25.58577271836262,29.881962560300725,35.63875351075215,35.127102501401886,35.122925238144525
prophet_holy,LocalStandardScaler(stats_=[[46.42609936 40.07122091]]),45.66287012098252,40.861756188578994,56.60111544665529,108.8425712891031,172.69222927028855,211.32002863955788,305.9014517255102,313.64208011905674,327.6244514433353,353.3860435310864,573.3860068847362,577.4245933206339
prophet_holy,LocalMinMaxScaler(stats_=[[  5.11211699 325.92896936]]),28.475788415386845,28.699153524947345,28.103256969245816,28.41750703968897,27.638251172266017,28.08091881600086,26.745855087826747,26.06554498735674,30.29025880842213,35.78671900051468,34.955057043841826,34.93757778533514
prophet_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",25.87881274110011,29.333604160856762,29.522859744605697,31.93377758292646,32.644527998638736,33.73558358688177,33.66921659343882,31.933400019412723,31.98962163983045,31.71380383710215,31.190105621849224,31.056313783892413
prophet_holy,AutoDifferences(max_diffs=341) | LocalStandardScaler(stats_=[[ 0.04091409 22.85387645]]),25.472429378269588,35.87356818771879,76.52160679450307,131.96807558802817,188.73735053180243,222.68992271305893,276.0551318097747,278.76777602741856,259.60503427121523,417.2252224745937,696.6061802132593,711.3415599844357
prophet_holy,AutoDifferences(max_diffs=341) | LocalMinMaxScaler(stats_=[[-214.51499032  437.2315826 ]]),53.499804262158726,93.59431862686729,131.3203090664283,172.1664823476896,208.47069408780342,227.23328386388948,246.62285739404356,237.18917132218485,212.75489300509443,284.50170381119,411.7958636203064,417.0758181018531
prophet_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalStandardScaler(stats_=[[46.42609936 40.07122091]])",45.66287012098252,40.861756188578994,56.60111544665529,108.8425712891031,172.69222927028855,211.32002863955788,305.9014517255102,313.64208011905674,327.6244514433353,353.3860435310864,573.3860068847362,577.4245933206339
prophet_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalMinMaxScaler(stats_=[[  5.11211699 325.92896936]])",28.475788415386845,28.699153524947345,28.103256969245816,28.41750703968897,27.638251172266017,28.08091881600086,26.745855087826747,26.06554498735674,30.29025880842213,35.78671900051468,34.955057043841826,34.93757778533514
prophet_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",25.87881274110011,29.333604160856762,29.522859744605697,31.93377758292646,32.644527998638736,33.73558358688177,33.66921659343882,31.933400019412723,31.98962163983045,31.71380383710215,31.190105621849224,31.056313783892413
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalStandardScaler(stats_=[[46.42609936 40.07122091]])",45.66287012098252,40.861756188578994,56.60111544665529,108.8425712891031,172.69222927028855,211.32002863955788,305.9014517255102,313.64208011905674,327.6244514433353,353.3860435310864,573.3860068847362,577.4245933206339
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalMinMaxScaler(stats_=[[  5.11211699 325.92896936]])",28.475788415386845,28.699153524947345,28.103256969245816,28.41750703968897,27.638251172266017,28.08091881600086,26.745855087826747,26.06554498735674,30.29025880842213,35.78671900051468,34.955057043841826,34.93757778533514
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",25.87881274110011,29.333604160856762,29.522859744605697,31.93377758292646,32.644527998638736,33.73558358688177,33.66921659343882,31.933400019412723,31.98962163983045,31.71380383710215,31.190105621849224,31.056313783892413
prophet_add_season30_5_holy,,30.299903092030927,28.349509234740623,29.00210767910029,28.510234286010576,28.754913962147725,29.31409561767272,28.510885679284986,27.88315280194907,32.09044058539742,38.89033797679101,39.43169347688202,39.37096124995792
prophet_add_season30_5_holy,AutoDifferences(max_diffs=341),25.47771052435492,32.28362149183478,66.94086809860111,113.82759468852257,160.645841085251,186.81542268451437,225.45555458254216,222.22393698443122,202.41470219761894,309.3186079527795,501.15488639081025,510.52853095774384
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227)",30.299903092030927,28.349509234740623,29.00210767910029,28.510234286010576,28.754913962147725,29.31409561767272,28.510885679284986,27.88315280194907,32.09044058539742,38.89033797679101,39.43169347688202,39.37096124995792
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10)",30.299903092030927,28.349509234740623,29.00210767910029,28.510234286010576,28.754913962147725,29.31409561767272,28.510885679284986,27.88315280194907,32.09044058539742,38.89033797679101,39.43169347688202,39.37096124995792
prophet_add_season30_5_holy,LocalStandardScaler(stats_=[[46.42609936 40.07122091]]),57.69065382429503,59.85258738553052,75.27640600177767,132.87811736403873,202.82096511668067,246.04832247680739,349.94258807393715,371.12989820496085,373.71418880550283,413.3518655363097,662.8355673000846,676.3590445866819
prophet_add_season30_5_holy,LocalMinMaxScaler(stats_=[[  5.11211699 325.92896936]]),30.103279913001764,28.57872626908149,29.3883267853281,29.070637422409412,29.471327330689178,30.011475721676963,29.11364745926972,28.348225196619826,32.390158657509524,38.67471021695728,38.840629568591886,38.7507431890675
prophet_add_season30_5_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",28.42088784988359,30.39624979550075,30.1542612560066,32.21924360472998,32.730724416582504,33.73078956305618,33.55493647891098,31.776652237194895,32.068610666104874,32.082954872239036,31.389472053180906,31.247644749342314
prophet_add_season30_5_holy,AutoDifferences(max_diffs=341) | LocalStandardScaler(stats_=[[ 0.04091409 22.85387645]]),25.448060207953745,34.82008355017932,73.71663472162024,126.56525251389428,180.22569074813376,211.6624881354919,260.0874026911804,260.59702902485645,240.98186797901135,379.89998124578136,626.4420190531099,639.0902381024766
prophet_add_season30_5_holy,AutoDifferences(max_diffs=341) | LocalMinMaxScaler(stats_=[[-214.51499032  437.2315826 ]]),52.56292881357601,85.97775394221814,111.09263594286894,134.28868596852152,150.43837043488435,154.31384668569535,148.4926581064252,131.1931926842135,115.14305637458628,110.48247807817579,104.98027723628734,103.07244738158565
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalStandardScaler(stats_=[[46.42609936 40.07122091]])",57.69065382429503,59.85258738553052,75.27640600177767,132.87811736403873,202.82096511668067,246.04832247680739,349.94258807393715,371.12989820496085,373.71418880550283,413.3518655363097,662.8355673000846,676.3590445866819
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalMinMaxScaler(stats_=[[  5.11211699 325.92896936]])",30.103279913001764,28.57872626908149,29.3883267853281,29.070637422409412,29.471327330689178,30.011475721676963,29.11364745926972,28.348225196619826,32.390158657509524,38.67471021695728,38.840629568591886,38.7507431890675
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",28.42088784988359,30.39624979550075,30.1542612560066,32.21924360472998,32.730724416582504,33.73078956305618,33.55493647891098,31.776652237194895,32.068610666104874,32.082954872239036,31.389472053180906,31.247644749342314
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalStandardScaler(stats_=[[46.42609936 40.07122091]])",57.69065382429503,59.85258738553052,75.27640600177767,132.87811736403873,202.82096511668067,246.04832247680739,349.94258807393715,371.12989820496085,373.71418880550283,413.3518655363097,662.8355673000846,676.3590445866819
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalMinMaxScaler(stats_=[[  5.11211699 325.92896936]])",30.103279913001764,28.57872626908149,29.3883267853281,29.070637422409412,29.471327330689178,30.011475721676963,29.11364745926972,28.348225196619826,32.390158657509524,38.67471021695728,38.840629568591886,38.7507431890675
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",28.42088784988359,30.39624979550075,30.1542612560066,32.21924360472998,32.730724416582504,33.73078956305618,33.55493647891098,31.776652237194895,32.068610666104874,32.082954872239036,31.389472053180906,31.247644749342314
