Model,Transforms,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_555_days
prophet_add_season30_5,LocalStandardScaler(stats_=[[43.01435456 36.25880212]]),195.69396467297165,360.6356860821615,539.9377746741401,568.599076371527,625.293663108859,701.0961653196046,735.497302308454,642.976053482586,564.9194979356126,709.0590032088611,855.5237044571429
prophet_add_season30_5,LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]]),22.399766926570038,36.64408544378473,48.836020305407,48.817227217769435,45.81274863541272,44.77709967992021,42.40225911437266,41.39107198862242,40.36488954015506,41.83884237069162,41.555546811443435
prophet_add_season30_5,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.66102644e-321]], upper=2.0)",22.52351656120437,35.66150037431041,50.20123097149304,50.10088155097899,48.53263389834909,50.8260307429534,50.50855663553902,52.85429808589222,56.74545813008557,65.6849017158154,68.95220182903917
prophet_add_season30_5,AutoDifferences(max_diffs=370) | LocalStandardScaler(stats_=[[-1.17470841e-02  2.35636690e+01]]),45.56916730489237,103.63125380022447,163.59154085041558,168.52588052925734,174.69351995998338,183.18151639207744,156.49803014247837,131.8055965826793,124.07061116768605,272.15470066784417,330.6888763753077
prophet_add_season30_5,AutoDifferences(max_diffs=370) | LocalMinMaxScaler(stats_=[[-136.9087305   257.77251817]]),47.633880439859716,143.08639843185637,253.45793985048596,292.3644884816953,332.21822328775835,377.00228857167025,370.25537439220363,340.25442403886245,355.61337827023493,787.755125619087,982.0423361254745
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalStandardScaler(stats_=[[43.01435456 36.25880212]])",195.69396467297165,360.6356860821615,539.9377746741401,568.599076371527,625.293663108859,701.0961653196046,735.497302308454,642.976053482586,564.9194979356126,709.0590032088611,855.5237044571429
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",22.399766926570038,36.64408544378473,48.836020305407,48.817227217769435,45.81274863541272,44.77709967992021,42.40225911437266,41.39107198862242,40.36488954015506,41.83884237069162,41.555546811443435
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.66102644e-321]], upper=2.0)",22.52351656120437,35.66150037431041,50.20123097149304,50.10088155097899,48.53263389834909,50.8260307429534,50.50855663553902,52.85429808589222,56.74545813008557,65.6849017158154,68.95220182903917
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalStandardScaler(stats_=[[43.01435456 36.25880212]])",195.69396467297165,360.6356860821615,539.9377746741401,568.599076371527,625.293663108859,701.0961653196046,735.497302308454,642.976053482586,564.9194979356126,709.0590032088611,855.5237044571429
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",22.399766926570038,36.64408544378473,48.836020305407,48.817227217769435,45.81274863541272,44.77709967992021,42.40225911437266,41.39107198862242,40.36488954015506,41.83884237069162,41.555546811443435
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",22.52351656120437,35.66150037431041,50.20123097149304,50.10088155097899,48.53263389834909,50.8260307429534,50.50855663553902,52.85429808589222,56.74545813008557,65.6849017158154,68.95220182903917
prophet_holy,,25.910886234399783,33.2623071832422,42.49416170259564,41.690231954290375,39.00841777798357,39.35012656954165,37.74694561599755,37.58956119064625,37.188794672121965,36.88008178519576,36.702534085557716
prophet_holy,AutoDifferences(max_diffs=370),37.16936092003868,72.84268490634521,103.54769048560289,95.09653214625668,85.93336841153923,80.6072200906993,73.52125616380611,75.38463935850986,76.39483981734783,82.22294778824654,92.16833160506351
prophet_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247)",25.910886234399783,33.2623071832422,42.49416170259564,41.690231954290375,39.00841777798357,39.35012656954165,37.74694561599755,37.58956119064625,37.188794672121965,36.88008178519576,36.702534085557716
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10)",25.910886234399783,33.2623071832422,42.49416170259564,41.690231954290375,39.00841777798357,39.35012656954165,37.74694561599755,37.58956119064625,37.188794672121965,36.88008178519576,36.702534085557716
prophet_holy,LocalStandardScaler(stats_=[[43.01435456 36.25880212]]),196.89674141164778,353.16975307286094,515.0694181878421,538.6616793031911,586.8909581962106,651.5012386265431,697.0654321018817,610.1332972400545,537.1841258400947,669.1093999645748,794.0543978388016
prophet_holy,LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]]),24.77905668293833,35.61312621844395,47.01197026745899,45.577545505512,42.389421385153554,42.60200481741556,40.27479740917518,39.5660945117494,38.80778738803543,40.015032134333204,39.68917310257361
prophet_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.66102644e-321]], upper=2.0)",22.153592042456673,34.87061919221405,49.096830329365616,48.65733720400963,47.859915160289454,50.1532576371715,49.20896878585121,51.01896522063443,54.52448294159852,63.06501094212581,66.27630564059123
prophet_holy,AutoDifferences(max_diffs=370) | LocalStandardScaler(stats_=[[-1.17470841e-02  2.35636690e+01]]),54.000492243100936,134.348872861712,223.74985312656173,243.15233254908617,264.99898489609615,290.55871894657105,263.8602035239048,223.09801809212777,226.29379592511333,566.6088601022318,710.6679558806971
prophet_holy,AutoDifferences(max_diffs=370) | LocalMinMaxScaler(stats_=[[-136.9087305   257.77251817]]),50.73900798762896,72.31401569440948,111.1148822353423,131.31235926725148,150.66838089805606,167.77966467503452,157.6929508325424,136.1975569893054,137.61605643668662,353.00310458033806,448.29033465520195
prophet_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalStandardScaler(stats_=[[43.01435456 36.25880212]])",196.89674141164778,353.16975307286094,515.0694181878421,538.6616793031911,586.8909581962106,651.5012386265431,697.0654321018817,610.1332972400545,537.1841258400947,669.1093999645748,794.0543978388016
prophet_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",24.77905668293833,35.61312621844395,47.01197026745899,45.577545505512,42.389421385153554,42.60200481741556,40.27479740917518,39.5660945117494,38.80778738803543,40.015032134333204,39.68917310257361
prophet_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.66102644e-321]], upper=2.0)",22.153592042456673,34.87061919221405,49.096830329365616,48.65733720400963,47.859915160289454,50.1532576371715,49.20896878585121,51.01896522063443,54.52448294159852,63.06501094212581,66.27630564059123
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalStandardScaler(stats_=[[43.01435456 36.25880212]])",196.89674141164778,353.16975307286094,515.0694181878421,538.6616793031911,586.8909581962106,651.5012386265431,697.0654321018817,610.1332972400545,537.1841258400947,669.1093999645748,794.0543978388016
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",24.77905668293833,35.61312621844395,47.01197026745899,45.577545505512,42.389421385153554,42.60200481741556,40.27479740917518,39.5660945117494,38.80778738803543,40.015032134333204,39.68917310257361
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",22.153592042456673,34.87061919221405,49.096830329365616,48.65733720400963,47.859915160289454,50.1532576371715,49.20896878585121,51.01896522063443,54.52448294159852,63.06501094212581,66.27630564059123
prophet_add_season30_5_holy,,23.071141125905832,34.72148396091994,44.812184928391865,45.37829801160048,42.81345965885462,41.81910250152006,40.08712457389025,39.604343485217,38.92816805685426,39.26119938157097,39.07869472459758
prophet_add_season30_5_holy,AutoDifferences(max_diffs=370),29.214035324969444,43.013919697690945,43.359640161436694,47.18076505266055,60.477527339372585,78.38083264512662,101.05483575620784,112.58519540876269,137.16049147496062,362.7551773767636,470.3326104252121
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247)",23.071141125905832,34.72148396091994,44.812184928391865,45.37829801160048,42.81345965885462,41.81910250152006,40.08712457389025,39.604343485217,38.92816805685426,39.26119938157097,39.07869472459758
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10)",23.071141125905832,34.72148396091994,44.812184928391865,45.37829801160048,42.81345965885462,41.81910250152006,40.08712457389025,39.604343485217,38.92816805685426,39.26119938157097,39.07869472459758
prophet_add_season30_5_holy,LocalStandardScaler(stats_=[[43.01435456 36.25880212]]),203.80429119581632,374.9650019542355,563.8397824625367,596.5303862400444,657.0456432772238,737.3889527614963,804.093935293665,698.6744076138891,611.6284572228799,764.8646647677158,926.5230145362314
prophet_add_season30_5_holy,LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]]),22.44288524526373,36.759797108289675,48.96836652966606,49.00430158590154,46.025255908803366,44.990148300356985,42.599226406058555,41.568868670153016,40.54357747449448,42.08613604438416,41.80436656400031
prophet_add_season30_5_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.66102644e-321]], upper=2.0)",22.45152942089903,35.32036739564815,49.48419773543464,49.31880127268064,48.068918373272936,50.038507326022085,49.49450791961038,51.45803008905195,54.8629479694865,63.23322847910988,66.15399775694807
prophet_add_season30_5_holy,AutoDifferences(max_diffs=370) | LocalStandardScaler(stats_=[[-1.17470841e-02  2.35636690e+01]]),40.194011884922496,84.34610113688822,126.37723173140678,122.8719696501714,120.11437384943106,119.20904166463157,100.43235070028771,91.48093658715804,81.65829993773384,128.605715052528,144.19595724848242
prophet_add_season30_5_holy,AutoDifferences(max_diffs=370) | LocalMinMaxScaler(stats_=[[-136.9087305   257.77251817]]),26.244245153797262,34.75427918813721,37.512868036145846,41.16349575292034,40.5477384892792,39.455681027787485,37.99783214915365,38.8150843445068,39.16281373237595,92.9786534101212,117.8790899213062
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalStandardScaler(stats_=[[43.01435456 36.25880212]])",203.80429119581632,374.9650019542355,563.8397824625367,596.5303862400444,657.0456432772238,737.3889527614963,804.093935293665,698.6744076138891,611.6284572228799,764.8646647677158,926.5230145362314
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",22.44288524526373,36.759797108289675,48.96836652966606,49.00430158590154,46.025255908803366,44.990148300356985,42.599226406058555,41.568868670153016,40.54357747449448,42.08613604438416,41.80436656400031
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.66102644e-321]], upper=2.0)",22.45152942089903,35.32036739564815,49.48419773543464,49.31880127268064,48.068918373272936,50.038507326022085,49.49450791961038,51.45803008905195,54.8629479694865,63.23322847910988,66.15399775694807
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalStandardScaler(stats_=[[43.01435456 36.25880212]])",203.80429119581632,374.9650019542355,563.8397824625367,596.5303862400444,657.0456432772238,737.3889527614963,804.093935293665,698.6744076138891,611.6284572228799,764.8646647677158,926.5230145362314
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",22.44288524526373,36.759797108289675,48.96836652966606,49.00430158590154,46.025255908803366,44.990148300356985,42.599226406058555,41.568868670153016,40.54357747449448,42.08613604438416,41.80436656400031
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",22.45152942089903,35.32036739564815,49.48419773543464,49.31880127268064,48.068918373272936,50.038507326022085,49.49450791961038,51.45803008905195,54.8629479694865,63.23322847910988,66.15399775694807
