Model,Transforms,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_555_days
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",24.855648706432028,20.74293675319398,21.159312061233713,25.291426212610457,27.28737228773952,28.074947178226317,29.053030673043967,32.83191674250298,37.25679878074465,38.33883648712246,41.055989883558105
prophet_holy,,26.991294919396463,22.66464902977195,23.166151980631042,29.04076574141093,29.96059120821886,30.851333259398523,30.50102040473578,32.8842028348591,35.09724421602265,34.16000216506609,33.72377214698024
prophet_holy,AutoDifferences(max_diffs=370),22.968932554485804,22.965342033242013,37.578133381171526,63.74027763513832,97.10603199124223,129.8476647787243,158.5611606640206,168.40408919168482,204.38905559288725,534.1884275722218,766.4461794989422
prophet_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247)",26.991294919396463,22.66464902977195,23.166151980631042,29.04076574141093,29.96059120821886,30.851333259398523,30.50102040473578,32.8842028348591,35.09724421602265,34.16000216506609,33.72377214698024
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10)",26.991294919396463,22.66464902977195,23.166151980631042,29.04076574141093,29.96059120821886,30.851333259398523,30.50102040473578,32.8842028348591,35.09724421602265,34.16000216506609,33.72377214698024
prophet_holy,LocalStandardScaler(stats_=[[50.43335601 49.88962405]]),169.98172604228816,292.4323040082278,431.3645790499141,486.15393393341054,599.5533022063441,730.3436004369768,785.4882490439278,704.6287905565358,632.188048256664,812.0725547305635,1150.9580639001374
prophet_holy,LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]]),26.77744832608056,21.42533274818583,22.06965487681367,27.745280339136546,28.73054379789672,29.692435459435135,29.55917863099454,31.97283052572232,34.17591972778968,33.56811800850596,33.92945427638301
prophet_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.66102644e-321]], upper=2.0)",25.077854431153856,20.771297619171385,20.917636066375948,25.210766571997418,27.898169542763128,28.802863966465512,29.32127037856791,32.699861034421815,37.21188636787239,38.33390041789007,41.14025622653033
prophet_holy,AutoDifferences(max_diffs=370) | LocalStandardScaler(stats_=[[-1.21724706e-02  3.22039191e+01]]),51.586030537785476,104.65963171463977,165.6030508483476,190.67985000189827,231.43661081398014,261.3641261146221,242.87333207222085,209.22988731376572,224.52106942139966,599.630303192424,861.2944598113129
prophet_holy,AutoDifferences(max_diffs=370) | LocalMinMaxScaler(stats_=[[-213.24969597  358.98585895]]),30.567613165439706,36.872696374918505,46.699910896258864,53.66252452323048,57.3006516216093,59.206743269638984,53.970943966282256,55.358614198058895,59.68911192556507,59.7892731218044,62.05485456619739
prophet_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalStandardScaler(stats_=[[50.43335601 49.88962405]])",169.98172604228816,292.4323040082278,431.3645790499141,486.15393393341054,599.5533022063441,730.3436004369768,785.4882490439278,704.6287905565358,632.188048256664,812.0725547305635,1150.9580639001374
prophet_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",26.77744832608056,21.42533274818583,22.06965487681367,27.745280339136546,28.73054379789672,29.692435459435135,29.55917863099454,31.97283052572232,34.17591972778968,33.56811800850596,33.92945427638301
prophet_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.66102644e-321]], upper=2.0)",25.077854431153856,20.771297619171385,20.917636066375948,25.210766571997418,27.898169542763128,28.802863966465512,29.32127037856791,32.699861034421815,37.21188636787239,38.33390041789007,41.14025622653033
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalStandardScaler(stats_=[[50.43335601 49.88962405]])",169.98172604228816,292.4323040082278,431.3645790499141,486.15393393341054,599.5533022063441,730.3436004369768,785.4882490439278,704.6287905565358,632.188048256664,812.0725547305635,1150.9580639001374
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",26.77744832608056,21.42533274818583,22.06965487681367,27.745280339136546,28.73054379789672,29.692435459435135,29.55917863099454,31.97283052572232,34.17591972778968,33.56811800850596,33.92945427638301
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",25.077854431153856,20.771297619171385,20.917636066375948,25.210766571997418,27.898169542763128,28.802863966465512,29.32127037856791,32.699861034421815,37.21188636787239,38.33390041789007,41.14025622653033
prophet_add_season30_5_holy,,28.747084560449508,28.132042875607876,31.139937388272816,35.928310040179745,35.25488409704855,34.71258965552059,33.702157824839745,35.75520495593455,37.704153187052896,37.6754611640003,37.79616838173703
prophet_add_season30_5_holy,AutoDifferences(max_diffs=370),47.097358770184144,91.02586228896968,140.0640927350758,157.069692416747,186.5806291951107,206.87731743505475,186.34502595188047,158.14186317202754,164.44626239429843,425.3491253160263,605.6202998579628
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247)",28.747084560449508,28.132042875607876,31.139937388272816,35.928310040179745,35.25488409704855,34.71258965552059,33.702157824839745,35.75520495593455,37.704153187052896,37.6754611640003,37.79616838173703
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10)",28.747084560449508,28.132042875607876,31.139937388272816,35.928310040179745,35.25488409704855,34.71258965552059,33.702157824839745,35.75520495593455,37.704153187052896,37.6754611640003,37.79616838173703
prophet_add_season30_5_holy,LocalStandardScaler(stats_=[[50.43335601 49.88962405]]),167.81333531999982,290.0104393308519,425.8111525519474,475.338421353677,577.683092964656,727.8353581854509,792.8794311573117,702.4422895373089,628.8842114072775,790.7309841626973,1140.3290945506376
prophet_add_season30_5_holy,LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]]),28.874868055389364,27.544678260048205,30.692058065109972,35.25022402454534,34.686301188030775,34.07131907039284,33.087920908321664,35.11356644873776,37.06309336796329,37.68802877707698,38.65977100296928
prophet_add_season30_5_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.66102644e-321]], upper=2.0)",24.86442165693005,20.74499888295433,21.155612591880114,25.304380419516477,27.731162747704634,28.37234281951242,29.214613507076976,32.87745353127683,37.1236830352723,38.042023906770986,40.6203865184527
prophet_add_season30_5_holy,AutoDifferences(max_diffs=370) | LocalStandardScaler(stats_=[[-1.21724706e-02  3.22039191e+01]]),42.86496191686783,77.89567671204253,115.36072918036197,124.49043250419413,143.01288311515464,153.8713824522738,131.86212166669654,112.40136969665147,110.06389789248234,256.80892900592073,355.84366708307516
prophet_add_season30_5_holy,AutoDifferences(max_diffs=370) | LocalMinMaxScaler(stats_=[[-213.24969597  358.98585895]]),42.57433013973453,59.23083139743836,87.51337650283003,101.07986384553125,125.02590383563697,142.4491365503647,147.0324583014437,147.0869132901796,169.73184574519692,369.10743312351974,510.41571499510087
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalStandardScaler(stats_=[[50.43335601 49.88962405]])",167.81333531999982,290.0104393308519,425.8111525519474,475.338421353677,577.683092964656,727.8353581854509,792.8794311573117,702.4422895373089,628.8842114072775,790.7309841626973,1140.3290945506376
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",28.874868055389364,27.544678260048205,30.692058065109972,35.25022402454534,34.686301188030775,34.07131907039284,33.087920908321664,35.11356644873776,37.06309336796329,37.68802877707698,38.65977100296928
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=370, n_seasons=10, season_length=247) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.66102644e-321]], upper=2.0)",24.86442165693005,20.74499888295433,21.155612591880114,25.304380419516477,27.731162747704634,28.37234281951242,29.214613507076976,32.87745353127683,37.1236830352723,38.042023906770986,40.6203865184527
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalStandardScaler(stats_=[[50.43335601 49.88962405]])",167.81333531999982,290.0104393308519,425.8111525519474,475.338421353677,577.683092964656,727.8353581854509,792.8794311573117,702.4422895373089,628.8842114072775,790.7309841626973,1140.3290945506376
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",28.874868055389364,27.544678260048205,30.692058065109972,35.25022402454534,34.686301188030775,34.07131907039284,33.087920908321664,35.11356644873776,37.06309336796329,37.68802877707698,38.65977100296928
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=370, max_season_length=247, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",24.86442165693005,20.74499888295433,21.155612591880114,25.304380419516477,27.731162747704634,28.37234281951242,29.214613507076976,32.87745353127683,37.1236830352723,38.042023906770986,40.6203865184527
