Model,Transforms,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_600_days,test_720_days,test_1256_days
prophet,,20836.494846014695,26451.18336169914,20765.66072302187,16478.771445668703,13310.40418089857,11292.64426546998,9031.530865310175,8393.874384418195,7431.652274738356,14315.358212065707,15094.440131376961,15178.990582802806,39085.833841512955
prophet,AutoDifferences(max_diffs=20),800.1570696696143,1444.834579197691,1518.7030079047595,1334.0571185657848,1153.426724109637,1121.401744875841,1217.0489538118688,1452.0200994668776,1955.4487663214331,6195.2818062706665,9490.484318746026,11612.99696644739,62143.41475685198
prophet,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13)",20836.494846014695,26451.18336169914,20765.66072302187,16478.771445668703,13310.40418089857,11292.64426546998,9031.530865310175,8393.874384418195,7431.652274738356,14315.358212065707,15094.440131376961,15178.990582802806,39085.833841512955
prophet,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10)",20836.494846014695,26451.18336169914,20765.66072302187,16478.771445668703,13310.40418089857,11292.64426546998,9031.530865310175,8393.874384418195,7431.652274738356,14315.358212065707,15094.440131376961,15178.990582802806,39085.833841512955
prophet,LocalStandardScaler(stats_=[[30.22610782 13.40463739]]),21757.776763571637,30222.29223082017,29182.956136533114,26798.814636530635,27059.99008035941,25937.219920214913,23363.491722472718,23052.151838893555,21894.30160727739,47628.201812392545,49293.070484144904,47910.68130949423,106331.2637509477
prophet,LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]]),5329.562916452367,10923.085564165243,14130.472828560229,14285.66863331727,14660.216132897707,14806.98145332896,14265.75135978524,15102.049211812027,14527.945153845758,29352.8694950517,32572.218284043505,32991.810126648284,72416.76940008532
prophet,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[5.07856182e-001 1.97626258e-322]], upper=2.0)",1739744.393388501,2271107.2792278756,1730906.825492293,1392434.7289575185,1140196.0225446785,968472.9776493066,739665.2435148791,602809.5074968083,503621.9551397321,378827.07993508334,307082.8418494845,274094.7609155378,777119.347430296
prophet,AutoDifferences(max_diffs=20) | LocalStandardScaler(stats_=[[-0.53674189 10.93697911]]),259.8846533645582,563.4425719768899,669.9549807458649,680.4600779333225,649.9447133380772,572.7163453441077,452.4793837632889,436.3750047226713,569.5326164926818,1677.390954194269,2558.755953118098,3222.7862482716896,18987.645469189134
prophet,AutoDifferences(max_diffs=20) | LocalMinMaxScaler(stats_=[[-27.44491468  42.56149513]]),1466.9455195962933,2697.083365562562,2876.7237268191775,3920.8286587153557,5142.661456099133,5817.68325024251,6360.781022031016,6456.846496238346,16812.36870004505,63163.45080053599,75040.59582431262,81938.11980265738,358891.3780349081
prophet,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13) | LocalStandardScaler(stats_=[[30.22610782 13.40463739]])",21757.776763571637,30222.29223082017,29182.956136533114,26798.814636530635,27059.99008035941,25937.219920214913,23363.491722472718,23052.151838893555,21894.30160727739,47628.201812392545,49293.070484144904,47910.68130949423,106331.2637509477
prophet,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13) | LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]])",5329.562916452367,10923.085564165243,14130.472828560229,14285.66863331727,14660.216132897707,14806.98145332896,14265.75135978524,15102.049211812027,14527.945153845758,29352.8694950517,32572.218284043505,32991.810126648284,72416.76940008532
prophet,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[5.07856182e-001 1.97626258e-322]], upper=2.0)",1739744.393388501,2271107.2792278756,1730906.825492293,1392434.7289575185,1140196.0225446785,968472.9776493066,739665.2435148791,602809.5074968083,503621.9551397321,378827.07993508334,307082.8418494845,274094.7609155378,777119.347430296
prophet,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10) | LocalStandardScaler(stats_=[[30.22610782 13.40463739]])",21757.776763571637,30222.29223082017,29182.956136533114,26798.814636530635,27059.99008035941,25937.219920214913,23363.491722472718,23052.151838893555,21894.30160727739,47628.201812392545,49293.070484144904,47910.68130949423,106331.2637509477
prophet,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10) | LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]])",5329.562916452367,10923.085564165243,14130.472828560229,14285.66863331727,14660.216132897707,14806.98145332896,14265.75135978524,15102.049211812027,14527.945153845758,29352.8694950517,32572.218284043505,32991.810126648284,72416.76940008532
prophet,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[0.50785618 0.        ]], upper=2.0)",1739744.393388501,2271107.2792278756,1730906.825492293,1392434.7289575185,1140196.0225446785,968472.9776493066,739665.2435148791,602809.5074968083,503621.9551397321,378827.07993508334,307082.8418494845,274094.7609155378,777119.347430296
prophet_add_season30_5,,5244.670016271514,7663.998989222242,8650.393104680985,8965.118520175049,9338.442384241433,9134.12995393186,8163.4565448746425,8080.251430455945,11193.959908176204,22558.230411627745,22282.34029615038,23310.10337873867,52552.04743909797
prophet_add_season30_5,AutoDifferences(max_diffs=20),67245.39204990095,105845.17527523465,130218.90559057335,154967.03972217496,182003.70623295673,194294.1937218952,199437.93539779217,204219.97918778964,215478.17962626,437476.57007110474,604529.499913164,642267.9711740186,2587224.005793651
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13)",5244.670016271514,7663.998989222242,8650.393104680985,8965.118520175049,9338.442384241433,9134.12995393186,8163.4565448746425,8080.251430455945,11193.959908176204,22558.230411627745,22282.34029615038,23310.10337873867,52552.04743909797
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10)",5244.670016271514,7663.998989222242,8650.393104680985,8965.118520175049,9338.442384241433,9134.12995393186,8163.4565448746425,8080.251430455945,11193.959908176204,22558.230411627745,22282.34029615038,23310.10337873867,52552.04743909797
prophet_add_season30_5,LocalStandardScaler(stats_=[[30.22610782 13.40463739]]),62996.288491610154,71976.49708588306,66395.44666401349,59146.037502719264,53677.33693024828,47086.19627816816,40278.66850399196,39993.66866003352,46463.62626043009,106175.95558562838,95552.70436796374,96862.91397072717,221199.37136699
prophet_add_season30_5,LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]]),456.7696848926289,353.6651871244109,265.3263145139649,213.28369588003048,182.7297509234901,165.15874849588664,145.85635334585396,134.06864096321752,152.50262600674282,216.68166497188906,196.01350039924577,212.0994381667549,462.70975859300603
prophet_add_season30_5,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[5.07856182e-001 1.97626258e-322]], upper=2.0)",433728.5678801125,417705.65433672036,342453.046770792,282895.2096779472,239776.50987249677,202437.2885330578,163071.9961657707,217003.67252911854,492408.6156613158,1246606.4704072042,1043040.0224600766,1425522.150733289,5120418.758376474
prophet_add_season30_5,AutoDifferences(max_diffs=20) | LocalStandardScaler(stats_=[[-0.53674189 10.93697911]]),2435.7076903038956,5152.532791297292,8126.931654968613,11218.833698421055,14671.344617709326,16488.048026415694,17906.750855405353,19081.794484853293,35699.217632972155,101888.57731946136,127575.22730213341,144993.12775086059,628620.7813821754
prophet_add_season30_5,AutoDifferences(max_diffs=20) | LocalMinMaxScaler(stats_=[[-27.44491468  42.56149513]]),39291.7605340923,57470.06683297989,66730.30700328149,74239.62288813324,82428.2271530626,84406.69235643216,81814.631436985,79685.99849350826,81413.22825245875,161178.7202979748,206482.998884616,222359.55328612786,829655.7266246913
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13) | LocalStandardScaler(stats_=[[30.22610782 13.40463739]])",62996.288491610154,71976.49708588306,66395.44666401349,59146.037502719264,53677.33693024828,47086.19627816816,40278.66850399196,39993.66866003352,46463.62626043009,106175.95558562838,95552.70436796374,96862.91397072717,221199.37136699
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13) | LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]])",456.7696848926289,353.6651871244109,265.3263145139649,213.28369588003048,182.7297509234901,165.15874849588664,145.85635334585396,134.06864096321752,152.50262600674282,216.68166497188906,196.01350039924577,212.0994381667549,462.70975859300603
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[5.07856182e-001 1.97626258e-322]], upper=2.0)",433728.5678801125,417705.65433672036,342453.046770792,282895.2096779472,239776.50987249677,202437.2885330578,163071.9961657707,217003.67252911854,492408.6156613158,1246606.4704072042,1043040.0224600766,1425522.150733289,5120418.758376474
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10) | LocalStandardScaler(stats_=[[30.22610782 13.40463739]])",62996.288491610154,71976.49708588306,66395.44666401349,59146.037502719264,53677.33693024828,47086.19627816816,40278.66850399196,39993.66866003352,46463.62626043009,106175.95558562838,95552.70436796374,96862.91397072717,221199.37136699
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10) | LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]])",456.7696848926289,353.6651871244109,265.3263145139649,213.28369588003048,182.7297509234901,165.15874849588664,145.85635334585396,134.06864096321752,152.50262600674282,216.68166497188906,196.01350039924577,212.0994381667549,462.70975859300603
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[0.50785618 0.        ]], upper=2.0)",433728.5678801125,417705.65433672036,342453.046770792,282895.2096779472,239776.50987249677,202437.2885330578,163071.9961657707,217003.67252911854,492408.6156613158,1246606.4704072042,1043040.0224600766,1425522.150733289,5120418.758376474
prophet_holy,,20836.494845865178,26451.183361436375,20765.660722762856,16478.771445408966,13310.404180672656,11292.64426531085,9031.530865224162,8393.874384393397,7431.652274732361,14315.358212299972,15094.440131653317,15178.990583092222,39085.833842299726
prophet_holy,AutoDifferences(max_diffs=20),800.1570333611337,1444.8345193850969,1518.7029468016108,1334.0570648245086,1153.4266820949233,1121.4017176346406,1217.0489349198967,1452.0200879212891,1955.4487606907048,6195.28181497188,9490.48432508057,11612.996975363685,62143.41477333272
prophet_holy,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13)",20836.494845865178,26451.183361436375,20765.660722762856,16478.771445408966,13310.404180672656,11292.64426531085,9031.530865224162,8393.874384393397,7431.652274732361,14315.358212299972,15094.440131653317,15178.990583092222,39085.833842299726
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10)",20836.494845865178,26451.183361436375,20765.660722762856,16478.771445408966,13310.404180672656,11292.64426531085,9031.530865224162,8393.874384393397,7431.652274732361,14315.358212299972,15094.440131653317,15178.990583092222,39085.833842299726
prophet_holy,LocalStandardScaler(stats_=[[30.22610782 13.40463739]]),21757.776763738515,30222.292231039137,29182.95613673883,26798.814636716666,27059.99008054398,25937.219920389918,23363.49172262811,23052.151839044498,21894.3016074195,47628.20181268719,49293.07048444768,47910.68130978731,106331.26375158335
prophet_holy,LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]]),5329.553047456351,10923.071567021801,14130.459863814585,14285.658821334875,14660.204849536953,14806.969661229696,14265.739297208791,15102.038353826645,14527.935782112474,29352.841689116092,32572.18890322337,32991.784208740406,72416.7140052717
prophet_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[5.07856182e-001 1.97626258e-322]], upper=2.0)",1774309.599746943,2316279.2867325637,1768665.7415026147,1425140.9677868348,1167773.6297544255,992622.7887003579,758994.4650798369,620169.5241296744,518363.17215011816,390535.81701042625,315426.4033949779,278202.7664872769,722500.1138029614
prophet_holy,AutoDifferences(max_diffs=20) | LocalStandardScaler(stats_=[[-0.53674189 10.93697911]]),259.9389570108405,563.5121244703892,669.9930879614375,680.4520216524307,649.8819537650834,572.6140202846448,452.4475333685687,436.42166097540337,569.7150200861881,1678.2321030844623,2559.994503318854,3224.261897034755,18994.828953766984
prophet_holy,AutoDifferences(max_diffs=20) | LocalMinMaxScaler(stats_=[[-27.44491468  42.56149513]]),1466.9473474826812,2697.085866070525,2876.7246700663454,3920.828946237388,5142.661403619577,5817.683069841567,6360.7807427249445,6456.846099983171,16812.36801787058,63163.44999321716,75040.59534279932,81938.11921441357,358891.37854150595
prophet_holy,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13) | LocalStandardScaler(stats_=[[30.22610782 13.40463739]])",21757.776763738515,30222.292231039137,29182.95613673883,26798.814636716666,27059.99008054398,25937.219920389918,23363.49172262811,23052.151839044498,21894.3016074195,47628.20181268719,49293.07048444768,47910.68130978731,106331.26375158335
prophet_holy,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13) | LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]])",5329.553047456351,10923.071567021801,14130.459863814585,14285.658821334875,14660.204849536953,14806.969661229696,14265.739297208791,15102.038353826645,14527.935782112474,29352.841689116092,32572.18890322337,32991.784208740406,72416.7140052717
prophet_holy,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[5.07856182e-001 1.97626258e-322]], upper=2.0)",1774309.599746943,2316279.2867325637,1768665.7415026147,1425140.9677868348,1167773.6297544255,992622.7887003579,758994.4650798369,620169.5241296744,518363.17215011816,390535.81701042625,315426.4033949779,278202.7664872769,722500.1138029614
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10) | LocalStandardScaler(stats_=[[30.22610782 13.40463739]])",21757.776763738515,30222.292231039137,29182.95613673883,26798.814636716666,27059.99008054398,25937.219920389918,23363.49172262811,23052.151839044498,21894.3016074195,47628.20181268719,49293.07048444768,47910.68130978731,106331.26375158335
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10) | LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]])",5329.553047456351,10923.071567021801,14130.459863814585,14285.658821334875,14660.204849536953,14806.969661229696,14265.739297208791,15102.038353826645,14527.935782112474,29352.841689116092,32572.18890322337,32991.784208740406,72416.7140052717
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[0.50785618 0.        ]], upper=2.0)",1774309.599746943,2316279.2867325637,1768665.7415026147,1425140.9677868348,1167773.6297544255,992622.7887003579,758994.4650798369,620169.5241296744,518363.17215011816,390535.81701042625,315426.4033949779,278202.7664872769,722500.1138029614
prophet_add_season30_5_holy,,5244.777317333432,7655.97702235277,8635.998234489907,8948.43068991268,9321.28014032936,9118.742235971553,8151.777177829136,8066.794041111308,11170.697282922649,22532.79261224428,22257.084176764372,23277.761430784336,52504.21878606079
prophet_add_season30_5_holy,AutoDifferences(max_diffs=20),67199.5459998598,105759.26845200424,130088.43457169358,154788.53784059366,181772.55970222456,194034.0231024408,199154.37449423881,203917.33953625266,215202.13663699484,436936.811548146,603717.852483008,641339.3459935745,2583350.638706903
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13)",5244.777317333432,7655.97702235277,8635.998234489907,8948.43068991268,9321.28014032936,9118.742235971553,8151.777177829136,8066.794041111308,11170.697282922649,22532.79261224428,22257.084176764372,23277.761430784336,52504.21878606079
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=20, max_season_length=13, n_seasons=10)",5244.777317333432,7655.97702235277,8635.998234489907,8948.43068991268,9321.28014032936,9118.742235971553,8151.777177829136,8066.794041111308,11170.697282922649,22532.79261224428,22257.084176764372,23277.761430784336,52504.21878606079
prophet_add_season30_5_holy,LocalStandardScaler(stats_=[[30.22610782 13.40463739]]),62457.855423901005,71347.86428090271,65814.31836836423,58627.32193167814,53205.91024783655,46673.57766073459,39927.68073677043,39642.807017234496,46051.18574113594,105245.00881970405,94715.51043688192,96007.64273322355,219253.56138747834
prophet_add_season30_5_holy,LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]]),456.76968500794635,353.6651872414064,265.3263146144857,213.2836959554688,182.72975098460367,165.15874854544222,145.85635338235835,134.0686409921338,152.50262599021627,216.68166484189862,196.01350028402916,212.09943803340207,462.7097582281218
prophet_add_season30_5_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[5.07856182e-001 1.97626258e-322]], upper=2.0)",447546.1390940806,440149.8680017596,362854.854954296,300790.9139196986,255373.20729764528,215647.8233852788,173634.27259937275,235496.60664926204,544114.8249483644,1345445.2451527708,1126878.5171882545,1562917.2259520125,5564644.143844377
