Model,Transforms,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_600_days,test_720_days,test_1071_days
prophet,,90.22593877991302,67.72701652224832,58.62367387287964,52.03349565981572,86.20382413814112,113.02353025668175,146.34856088865226,143.29722614160582,137.78284706103415,135.97076573215253,191.23126879495084,208.12509836740736,361.2254781123062
prophet,AutoDifferences(max_diffs=112),63.074174383597295,59.09247547708038,60.05518348782471,82.10632572580894,200.34046196333773,388.8416272204312,1182.9426320902382,1689.2152914244189,1999.7146099752708,1878.261715881046,3199.1025262563853,5061.104889091611,12365.491879032705
prophet,"AutoSeasonalDifferences(max_diffs=112, n_seasons=10, season_length=75)",90.22593877991302,67.72701652224832,58.62367387287964,52.03349565981572,86.20382413814112,113.02353025668175,146.34856088865226,143.29722614160582,137.78284706103415,135.97076573215253,191.23126879495084,208.12509836740736,361.2254781123062
prophet,"AutoSeasonalityAndDifferences(max_diffs=112, max_season_length=75, n_seasons=10)",90.22593877991302,67.72701652224832,58.62367387287964,52.03349565981572,86.20382413814112,113.02353025668175,146.34856088865226,143.29722614160582,137.78284706103415,135.97076573215253,191.23126879495084,208.12509836740736,361.2254781123062
prophet,LocalStandardScaler(stats_=[[22.06294604 13.15967831]]),94.7907961160462,95.2735815108866,97.21646878078845,100.56288429381375,118.9713369407978,157.28880808787292,358.0409372215768,433.0441632623777,450.6483142930028,415.31901656477714,588.3373011777661,744.6789118139538,1320.9398346253702
prophet,LocalMinMaxScaler(stats_=[[ 5.1691023  90.59326704]]),93.66743710461736,70.71874413769685,61.70329788898614,55.06242158047969,91.15446268958749,115.92593878225279,136.399108158659,128.97632344126723,122.86426020219645,124.36017147491225,174.05389166575597,183.28734599753804,317.39095183943516
prophet,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 1.11164770e-321]], upper=2.0)",597.5816688132965,343.3470425554915,246.2973290660406,211.90575803619436,212.9543944608027,229.92772793032427,240.36562470294544,227.405875267659,221.56738300605454,661.8646736073921,761.957281258918,777.435236622523,4161.178163461246
prophet,AutoDifferences(max_diffs=112) | LocalStandardScaler(stats_=[[0.15037111 9.61807768]]),61.814196299038215,57.606388298186786,58.183222125557535,79.2097147273997,193.86674831047296,377.16919533340223,1151.3768651747816,1646.6787145734872,1952.0957148840332,1835.4697818700756,3137.248938288312,4974.271602459868,12200.524180604116
prophet,AutoDifferences(max_diffs=112) | LocalMinMaxScaler(stats_=[[-32.97891944  99.25416282]]),161.26835498530733,196.64843817836518,244.61951830877186,354.89065891622516,784.6182331528431,1482.7594524614938,4435.956577139543,6293.31456166625,7385.684596299736,6966.832408226949,11870.265888342235,18735.57184080335,45780.90208846769
prophet,"AutoSeasonalDifferences(max_diffs=112, n_seasons=10, season_length=75) | LocalStandardScaler(stats_=[[22.06294604 13.15967831]])",94.7907961160462,95.2735815108866,97.21646878078845,100.56288429381375,118.9713369407978,157.28880808787292,358.0409372215768,433.0441632623777,450.6483142930028,415.31901656477714,588.3373011777661,744.6789118139538,1320.9398346253702
prophet,"AutoSeasonalDifferences(max_diffs=112, n_seasons=10, season_length=75) | LocalMinMaxScaler(stats_=[[ 5.1691023  90.59326704]])",93.66743710461736,70.71874413769685,61.70329788898614,55.06242158047969,91.15446268958749,115.92593878225279,136.399108158659,128.97632344126723,122.86426020219645,124.36017147491225,174.05389166575597,183.28734599753804,317.39095183943516
