Model,Transforms,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_600_days,test_720_days,test_1271_days
prophet,,40155.134909584005,45258.67614691703,43655.66024538526,39290.65903928975,37528.61849407539,34145.3469094173,29281.50592216544,26169.545885873787,25680.053506308774,50473.272839366204,48545.391973969075,46187.31976845495,95360.75311596051
prophet,AutoDifferences(max_diffs=12),40155.134909584005,45258.67614691703,43655.66024538526,39290.65903928975,37528.61849407539,34145.3469094173,29281.50592216544,26169.545885873787,25680.053506308774,50473.272839366204,48545.391973969075,46187.31976845495,95360.75311596051
prophet,"AutoSeasonalDifferences(max_diffs=12, n_seasons=10, season_length=8)",40155.134909584005,45258.67614691703,43655.66024538526,39290.65903928975,37528.61849407539,34145.3469094173,29281.50592216544,26169.545885873787,25680.053506308774,50473.272839366204,48545.391973969075,46187.31976845495,95360.75311596051
prophet,"AutoSeasonalityAndDifferences(max_diffs=12, max_season_length=8, n_seasons=10)",40155.134909584005,45258.67614691703,43655.66024538526,39290.65903928975,37528.61849407539,34145.3469094173,29281.50592216544,26169.545885873787,25680.053506308774,50473.272839366204,48545.391973969075,46187.31976845495,95360.75311596051
prophet,LocalStandardScaler(stats_=[[35.28397894 13.0160635 ]]),18527.348715262127,23895.408735791752,25203.446375909374,23410.31533334059,22320.35959510781,21829.883690876424,20336.54909203544,18594.22294577166,19203.231250798457,48690.66850962139,48826.226925062074,45872.29685190572,109994.44295254009
prophet,LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]]),33917.861544282496,44253.5930943934,46453.73100928231,42474.75646626859,40761.83681851614,40294.204466074436,36766.244435559944,32676.257894811402,30552.895304135513,90420.99252261539,90016.6234541294,82129.954388638,206259.87564388875
prophet,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[1.89977727e+000 1.23516411e-322]], upper=2.0)",2675.1410273498423,3512.887371228026,3716.624558199621,3479.9955567231614,3341.9865632524206,3187.2326788584915,2834.379394202081,2472.7748452568535,2343.3384424934106,3685.4306532502774,3662.755826097598,3339.088246213843,5277.305377846295
prophet,AutoDifferences(max_diffs=12) | LocalStandardScaler(stats_=[[35.28397894 13.0160635 ]]),18527.348715262127,23895.408735791752,25203.446375909374,23410.31533334059,22320.35959510781,21829.883690876424,20336.54909203544,18594.22294577166,19203.231250798457,48690.66850962139,48826.226925062074,45872.29685190572,109994.44295254009
prophet,AutoDifferences(max_diffs=12) | LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]]),33917.861544282496,44253.5930943934,46453.73100928231,42474.75646626859,40761.83681851614,40294.204466074436,36766.244435559944,32676.257894811402,30552.895304135513,90420.99252261539,90016.6234541294,82129.954388638,206259.87564388875
prophet,"AutoDifferences(max_diffs=12) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[1.89977727e+000 1.23516411e-322]], upper=2.0)",2675.1410273498423,3512.887371228026,3716.624558199621,3479.9955567231614,3341.9865632524206,3187.2326788584915,2834.379394202081,2472.7748452568535,2343.3384424934106,3685.4306532502774,3662.755826097598,3339.088246213843,5277.305377846295
prophet,"AutoSeasonalDifferences(max_diffs=12, n_seasons=10, season_length=8) | LocalStandardScaler(stats_=[[35.28397894 13.0160635 ]])",18527.348715262127,23895.408735791752,25203.446375909374,23410.31533334059,22320.35959510781,21829.883690876424,20336.54909203544,18594.22294577166,19203.231250798457,48690.66850962139,48826.226925062074,45872.29685190572,109994.44295254009
prophet,"AutoSeasonalDifferences(max_diffs=12, n_seasons=10, season_length=8) | LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]])",33917.861544282496,44253.5930943934,46453.73100928231,42474.75646626859,40761.83681851614,40294.204466074436,36766.244435559944,32676.257894811402,30552.895304135513,90420.99252261539,90016.6234541294,82129.954388638,206259.87564388875
prophet,"AutoSeasonalDifferences(max_diffs=12, n_seasons=10, season_length=8) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[1.89977727e+000 1.23516411e-322]], upper=2.0)",2675.1410273498423,3512.887371228026,3716.624558199621,3479.9955567231614,3341.9865632524206,3187.2326788584915,2834.379394202081,2472.7748452568535,2343.3384424934106,3685.4306532502774,3662.755826097598,3339.088246213843,5277.305377846295
prophet,"AutoSeasonalityAndDifferences(max_diffs=12, max_season_length=8, n_seasons=10) | LocalStandardScaler(stats_=[[35.28397894 13.0160635 ]])",18527.348715262127,23895.408735791752,25203.446375909374,23410.31533334059,22320.35959510781,21829.883690876424,20336.54909203544,18594.22294577166,19203.231250798457,48690.66850962139,48826.226925062074,45872.29685190572,109994.44295254009
prophet,"AutoSeasonalityAndDifferences(max_diffs=12, max_season_length=8, n_seasons=10) | LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]])",33917.861544282496,44253.5930943934,46453.73100928231,42474.75646626859,40761.83681851614,40294.204466074436,36766.244435559944,32676.257894811402,30552.895304135513,90420.99252261539,90016.6234541294,82129.954388638,206259.87564388875
prophet,"AutoSeasonalityAndDifferences(max_diffs=12, max_season_length=8, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[1.89977727 0.        ]], upper=2.0)",2675.1410273498423,3512.887371228026,3716.624558199621,3479.9955567231614,3341.9865632524206,3187.2326788584915,2834.379394202081,2472.7748452568535,2343.3384424934106,3685.4306532502774,3662.755826097598,3339.088246213843,5277.305377846295
prophet_add_season30_5,,369.31788671623326,749.9260788989461,853.5264987985615,1278.0403124118427,1508.0048514462949,1508.0200414366238,1570.368660112846,1466.8371269418826,1679.700796937859,3453.5251944209726,3785.0547608836373,3697.0456808852996,8472.548592625199
prophet_add_season30_5,AutoDifferences(max_diffs=12),369.31788671623326,749.9260788989461,853.5264987985615,1278.0403124118427,1508.0048514462949,1508.0200414366238,1570.368660112846,1466.8371269418826,1679.700796937859,3453.5251944209726,3785.0547608836373,3697.0456808852996,8472.548592625199
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=12, n_seasons=10, season_length=8)",369.31788671623326,749.9260788989461,853.5264987985615,1278.0403124118427,1508.0048514462949,1508.0200414366238,1570.368660112846,1466.8371269418826,1679.700796937859,3453.5251944209726,3785.0547608836373,3697.0456808852996,8472.548592625199
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=12, max_season_length=8, n_seasons=10)",369.31788671623326,749.9260788989461,853.5264987985615,1278.0403124118427,1508.0048514462949,1508.0200414366238,1570.368660112846,1466.8371269418826,1679.700796937859,3453.5251944209726,3785.0547608836373,3697.0456808852996,8472.548592625199
prophet_add_season30_5,LocalStandardScaler(stats_=[[35.28397894 13.0160635 ]]),2345.850413828774,3578.020731979455,4844.398855997399,5865.185875013558,6428.875342262902,6748.937590185301,6587.046242949272,5933.86581440424,6150.932328312681,10861.19039963849,12452.947954382136,12175.691216857502,24916.975613589504
prophet_add_season30_5,LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]]),226.1826230959903,389.58748151647785,482.863146735119,679.6065286913537,773.3828916351929,790.9048638920278,811.9646930090113,762.1398428089799,858.706497420177,1840.754164426589,2008.7112068809613,1944.2360331158006,4434.966090888643
prophet_add_season30_5,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[1.89977727e+000 1.23516411e-322]], upper=2.0)",377.6098264286851,555.8630473814181,700.2812451352928,766.6386805989457,837.2054564594807,839.1217764943434,772.1378259638473,676.525786800494,678.0735772496441,938.6689676787929,985.8098855153191,920.4201623320891,1387.691961856589
prophet_add_season30_5,AutoDifferences(max_diffs=12) | LocalStandardScaler(stats_=[[35.28397894 13.0160635 ]]),2345.850413828774,3578.020731979455,4844.398855997399,5865.185875013558,6428.875342262902,6748.937590185301,6587.046242949272,5933.86581440424,6150.932328312681,10861.19039963849,12452.947954382136,12175.691216857502,24916.975613589504
prophet_add_season30_5,AutoDifferences(max_diffs=12) | LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]]),226.1826230959903,389.58748151647785,482.863146735119,679.6065286913537,773.3828916351929,790.9048638920278,811.9646930090113,762.1398428089799,858.706497420177,1840.754164426589,2008.7112068809613,1944.2360331158006,4434.966090888643
prophet_add_season30_5,"AutoDifferences(max_diffs=12) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[1.89977727e+000 1.23516411e-322]], upper=2.0)",377.6098264286851,555.8630473814181,700.2812451352928,766.6386805989457,837.2054564594807,839.1217764943434,772.1378259638473,676.525786800494,678.0735772496441,938.6689676787929,985.8098855153191,920.4201623320891,1387.691961856589
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=12, n_seasons=10, season_length=8) | LocalStandardScaler(stats_=[[35.28397894 13.0160635 ]])",2345.850413828774,3578.020731979455,4844.398855997399,5865.185875013558,6428.875342262902,6748.937590185301,6587.046242949272,5933.86581440424,6150.932328312681,10861.19039963849,12452.947954382136,12175.691216857502,24916.975613589504
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=12, n_seasons=10, season_length=8) | LocalMinMaxScaler(stats_=[[ 8.03223546 50.75998136]])",226.1826230959903,389.58748151647785,482.863146735119,679.6065286913537,773.3828916351929,790.9048638920278,811.9646930090113,762.1398428089799,858.706497420177,1840.754164426589,2008.7112068809613,1944.2360331158006,4434.966090888643
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=12, n_seasons=10, season_length=8) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[1.89977727e+000 1.23516411e-322]], upper=2.0)",377.6098264286851,555.8630473814181,700.2812451352928,766.6386805989457,837.2054564594807,839.1217764943434,772.1378259638473,676.525786800494,678.0735772496441,938.6689676787929,985.8098855153191,920.4201623320891,1387.691961856589
