Model,Transforms,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_600_days,test_720_days,test_1241_days
prophet,,4700.530917628306,5664.133870658396,6981.158528052039,8662.96359561412,9579.0625142459,9428.923803896478,8176.719835224761,8948.444880052073,7731.526422104426,23377.328744584745,24046.292282767612,23403.101611246424,70482.37478578824
prophet,AutoDifferences(max_diffs=27),2016.5948017865517,2232.8106917649857,3574.6127263512262,5614.372392005207,8231.21718508697,9871.016715653994,10780.125177681435,12664.935991071314,20859.945817785785,125999.21758444441,157871.91474885304,187461.0246861478,1184316.6852675134
prophet,"AutoSeasonalDifferences(max_diffs=27, n_seasons=10, season_length=18)",4700.530917628306,5664.133870658396,6981.158528052039,8662.96359561412,9579.0625142459,9428.923803896478,8176.719835224761,8948.444880052073,7731.526422104426,23377.328744584745,24046.292282767612,23403.101611246424,70482.37478578824
prophet,"AutoSeasonalityAndDifferences(max_diffs=27, max_season_length=18, n_seasons=10)",4700.530917628306,5664.133870658396,6981.158528052039,8662.96359561412,9579.0625142459,9428.923803896478,8176.719835224761,8948.444880052073,7731.526422104426,23377.328744584745,24046.292282767612,23403.101611246424,70482.37478578824
prophet,LocalStandardScaler(stats_=[[26.97170278 11.77407893]]),8750.042574411458,8095.275866127552,8899.894344847295,9097.600519918982,9332.208869962924,8718.82300785379,7372.201476742079,7457.496694988918,6409.500571810557,18628.63623849785,18207.1695038616,17307.125793281168,52943.2848189305
prophet,LocalMinMaxScaler(stats_=[[ 7.45859429 66.22990745]]),4838.94595751345,5401.0946934074145,6570.935832293346,7694.902528628538,8306.064119696071,8120.42866539138,6998.313346298937,7461.871430823468,6402.480103425246,20909.875924177322,21074.800507242733,20170.400501333123,62195.786517636814
prophet,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[2.92863611e-001 2.71736105e-322]], upper=2.0)",2448067.188865693,4910791.380967623,6032209.069958072,5848358.146736962,7581776.718027587,7802674.074014822,9703573.44933124,78502698.03289114,66160472.89376594,178268157.09819773,191729575.2132262,543199275.8695337,4696706211.956237
prophet,AutoDifferences(max_diffs=27) | LocalStandardScaler(stats_=[[-0.50177524 11.30312759]]),10669.441233013415,10282.22295288531,14124.797459170572,24759.843672600156,37594.222673219556,43466.97527327825,45270.944062550734,53193.470580294044,95166.00339668458,145331.0664647136,188825.65142102336,266928.061860367,1316008.667674477
prophet,AutoDifferences(max_diffs=27) | LocalMinMaxScaler(stats_=[[-31.78669116  72.81317199]]),10210.749199973261,13240.944753553256,17048.031328557037,20866.30395637915,23332.009394767447,22837.46088726568,19870.177216072254,19759.7328647218,42188.238532939446,245526.17401993752,273197.38798318023,303756.6231130902,1727529.993386912
prophet,"AutoSeasonalDifferences(max_diffs=27, n_seasons=10, season_length=18) | LocalStandardScaler(stats_=[[26.97170278 11.77407893]])",8750.042574411458,8095.275866127552,8899.894344847295,9097.600519918982,9332.208869962924,8718.82300785379,7372.201476742079,7457.496694988918,6409.500571810557,18628.63623849785,18207.1695038616,17307.125793281168,52943.2848189305
prophet,"AutoSeasonalDifferences(max_diffs=27, n_seasons=10, season_length=18) | LocalMinMaxScaler(stats_=[[ 7.45859429 66.22990745]])",4838.94595751345,5401.0946934074145,6570.935832293346,7694.902528628538,8306.064119696071,8120.42866539138,6998.313346298937,7461.871430823468,6402.480103425246,20909.875924177322,21074.800507242733,20170.400501333123,62195.786517636814
prophet,"AutoSeasonalDifferences(max_diffs=27, n_seasons=10, season_length=18) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[2.92863611e-001 2.71736105e-322]], upper=2.0)",2448067.188865693,4910791.380967623,6032209.069958072,5848358.146736962,7581776.718027587,7802674.074014822,9703573.44933124,78502698.03289114,66160472.89376594,178268157.09819773,191729575.2132262,543199275.8695337,4696706211.956237
