Model,Transforms,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_600_days,test_676_days
prophet_add_season30_5,AutoDifferences(max_diffs=310) | LocalMinMaxScaler(stats_=[[-133.53958333  234.99839732]]),40.888365363153426,40.25095502402273,42.82378425854535,47.992348459032854,53.401941491324976,55.66569414403345,56.94012819434033,58.49470180155598,60.631451576905306,66.49786803547829,139.49037070958352,181.2211144280835
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=310, n_seasons=10, season_length=206) | LocalStandardScaler(stats_=[[37.46320719 34.00893843]])",333.0453741820039,432.2785433919931,477.72691921339225,393.3557459726103,374.80537092772306,474.36735089538604,646.2238781965939,588.2332716594706,511.8771492141046,630.6088329593233,928.1478827610572,920.2020519754512
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=310, n_seasons=10, season_length=206) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",41.7725024982912,51.06167771736448,54.53403451981357,47.559647564695986,43.26560975353774,46.0834027150957,53.07048730427527,52.32077823347293,50.639409799413095,51.77094827183707,56.67277499504893,57.07637184971036
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=310, n_seasons=10, season_length=206) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.06320700e-321]], upper=2.0)",41.01374503295953,46.446113194520485,53.52329754794537,46.25531822599409,41.99247047101255,43.82165772438168,52.492419467472004,54.878875559529114,56.223077604050594,69.87647606085467,80.87913338650374,85.91423075124308
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=310, max_season_length=206, n_seasons=10) | LocalStandardScaler(stats_=[[37.46320719 34.00893843]])",333.0453741820039,432.2785433919931,477.72691921339225,393.3557459726103,374.80537092772306,474.36735089538604,646.2238781965939,588.2332716594706,511.8771492141046,630.6088329593233,928.1478827610572,920.2020519754512
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=310, max_season_length=206, n_seasons=10) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",41.7725024982912,51.06167771736448,54.53403451981357,47.559647564695986,43.26560975353774,46.0834027150957,53.07048730427527,52.32077823347293,50.639409799413095,51.77094827183707,56.67277499504893,57.07637184971036
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=310, max_season_length=206, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",41.01374503295953,46.446113194520485,53.52329754794537,46.25531822599409,41.99247047101255,43.82165772438168,52.492419467472004,54.878875559529114,56.223077604050594,69.87647606085467,80.87913338650374,85.91423075124308
prophet_holy,,39.186755540874884,47.530160154966126,49.95504852048906,44.382037709092195,40.87516910415873,42.05022076920408,47.390785167710774,46.121977698796485,44.934457191792724,45.465869135651275,47.433886763891564,47.33435283498499
prophet_holy,AutoDifferences(max_diffs=310),44.54335943045278,39.98005366037471,43.51440764181278,60.404097441936436,130.3371648993371,260.9789893933548,528.6809968607876,681.1025065406653,680.867236259146,639.8058253911128,1274.4961843776207,1557.9662817460303
prophet_holy,"AutoSeasonalDifferences(max_diffs=310, n_seasons=10, season_length=206)",39.186755540874884,47.530160154966126,49.95504852048906,44.382037709092195,40.87516910415873,42.05022076920408,47.390785167710774,46.121977698796485,44.934457191792724,45.465869135651275,47.433886763891564,47.33435283498499
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=310, max_season_length=206, n_seasons=10)",39.186755540874884,47.530160154966126,49.95504852048906,44.382037709092195,40.87516910415873,42.05022076920408,47.390785167710774,46.121977698796485,44.934457191792724,45.465869135651275,47.433886763891564,47.33435283498499
prophet_holy,LocalStandardScaler(stats_=[[37.46320719 34.00893843]]),343.35232383035657,452.8434035183894,503.14848599515267,416.39259330860494,396.31885234211285,485.7747403962231,642.4427362154728,581.0430852372565,503.43551643097146,637.9316229777903,919.3368156615078,909.6722072038311
prophet_holy,LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]]),39.47851519495044,48.517817428296205,51.08723361976003,44.967733813771126,41.29077071815047,43.18878824169904,49.5892380232803,48.45213672848825,47.20499769935854,47.72419529563343,50.96320896149368,51.10307217497206
prophet_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.06320700e-321]], upper=2.0)",38.305251681905155,44.94532328136765,50.61832404812384,44.29919274591924,40.4416062814647,42.799983175179975,52.421702004224855,55.73579736531169,57.60870752324312,72.7399262907975,84.753003991813,90.71136318874285
prophet_holy,AutoDifferences(max_diffs=310) | LocalStandardScaler(stats_=[[1.37671083e-02 2.02302571e+01]]),44.77348097318847,40.21279298858788,43.20413456539099,59.23590722062342,127.60028503680871,255.9623552434637,520.1741010689816,672.065112434229,672.9199134040306,634.8266254221624,1282.657662906661,1574.571547981584
prophet_holy,AutoDifferences(max_diffs=310) | LocalMinMaxScaler(stats_=[[-133.53958333  234.99839732]]),41.181879864829014,38.9346373269584,41.39032890132121,59.50822080658682,92.72237251555059,139.1339943684817,219.7384536520315,251.70463422322857,238.54648749021848,208.45573838981784,353.59232743937383,407.94163311687595
prophet_holy,"AutoSeasonalDifferences(max_diffs=310, n_seasons=10, season_length=206) | LocalStandardScaler(stats_=[[37.46320719 34.00893843]])",343.35232383035657,452.8434035183894,503.14848599515267,416.39259330860494,396.31885234211285,485.7747403962231,642.4427362154728,581.0430852372565,503.43551643097146,637.9316229777903,919.3368156615078,909.6722072038311
prophet_holy,"AutoSeasonalDifferences(max_diffs=310, n_seasons=10, season_length=206) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",39.47851519495044,48.517817428296205,51.08723361976003,44.967733813771126,41.29077071815047,43.18878824169904,49.5892380232803,48.45213672848825,47.20499769935854,47.72419529563343,50.96320896149368,51.10307217497206
prophet_holy,"AutoSeasonalDifferences(max_diffs=310, n_seasons=10, season_length=206) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.06320700e-321]], upper=2.0)",38.305251681905155,44.94532328136765,50.61832404812384,44.29919274591924,40.4416062814647,42.799983175179975,52.421702004224855,55.73579736531169,57.60870752324312,72.7399262907975,84.753003991813,90.71136318874285
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=310, max_season_length=206, n_seasons=10) | LocalStandardScaler(stats_=[[37.46320719 34.00893843]])",343.35232383035657,452.8434035183894,503.14848599515267,416.39259330860494,396.31885234211285,485.7747403962231,642.4427362154728,581.0430852372565,503.43551643097146,637.9316229777903,919.3368156615078,909.6722072038311
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=310, max_season_length=206, n_seasons=10) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",39.47851519495044,48.517817428296205,51.08723361976003,44.967733813771126,41.29077071815047,43.18878824169904,49.5892380232803,48.45213672848825,47.20499769935854,47.72419529563343,50.96320896149368,51.10307217497206
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=310, max_season_length=206, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",38.305251681905155,44.94532328136765,50.61832404812384,44.29919274591924,40.4416062814647,42.799983175179975,52.421702004224855,55.73579736531169,57.60870752324312,72.7399262907975,84.753003991813,90.71136318874285
prophet_add_season30_5_holy,,41.83531700872528,51.218109100709206,54.66411692147608,47.683499317444685,43.32599594611962,45.79885105671446,52.29549416165803,51.490269814247526,49.91685598639056,51.34531444646719,55.79872294456906,56.12081696072975
prophet_add_season30_5_holy,AutoDifferences(max_diffs=310),47.85537478099912,43.41957564347073,41.84015507362612,43.92649482932703,81.15393848106912,154.7631726488647,298.11362924095135,368.3412908955053,357.09332632771924,316.93282652161656,592.0443198336818,709.9419973909628
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=310, n_seasons=10, season_length=206)",41.83531700872528,51.218109100709206,54.66411692147608,47.683499317444685,43.32599594611962,45.79885105671446,52.29549416165803,51.490269814247526,49.91685598639056,51.34531444646719,55.79872294456906,56.12081696072975
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=310, max_season_length=206, n_seasons=10)",41.83531700872528,51.218109100709206,54.66411692147608,47.683499317444685,43.32599594611962,45.79885105671446,52.29549416165803,51.490269814247526,49.91685598639056,51.34531444646719,55.79872294456906,56.12081696072975
prophet_add_season30_5_holy,LocalStandardScaler(stats_=[[37.46320719 34.00893843]]),338.2560742957223,440.8484679851962,491.42785073599634,406.1211049704822,386.6254829664873,482.2018054815154,644.4337705990829,584.4752174983255,508.4378440233653,636.0149507153085,925.523308915387,916.3112361672072
prophet_add_season30_5_holy,LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]]),41.764498174507715,51.058307108657566,54.49330110840427,47.54308481376504,43.228479992045855,46.006395982279614,52.96143934821564,52.19345171706219,50.4985044110146,51.59935487197027,56.44507675047019,56.84567836013979
prophet_add_season30_5_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.06320700e-321]], upper=2.0)",41.41455327163474,48.27885182233479,56.18196325887872,48.31119969036694,43.91963772683465,46.2186565480087,56.047082703170204,59.42159222092352,61.5491976608229,79.5964211339274,92.68707913642739,99.03903995746793
prophet_add_season30_5_holy,AutoDifferences(max_diffs=310) | LocalStandardScaler(stats_=[[1.37671083e-02 2.02302571e+01]]),45.6467138841924,41.08853914140936,42.00735378388434,53.393175552295745,111.39542653089336,220.91958786503042,442.118639986821,563.3891615399496,558.768310145497,517.4449341439134,1011.9306966271915,1230.2955603162409
prophet_add_season30_5_holy,AutoDifferences(max_diffs=310) | LocalMinMaxScaler(stats_=[[-133.53958333  234.99839732]]),40.89013569076275,40.66223890943538,43.3342727536674,46.655208649248664,47.01756274567329,48.24135453941615,63.424465616831824,85.68791506429807,92.30195413071623,100.19870288195764,228.2357205168292,297.3333429123913
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=310, n_seasons=10, season_length=206) | LocalStandardScaler(stats_=[[37.46320719 34.00893843]])",338.2560742957223,440.8484679851962,491.42785073599634,406.1211049704822,386.6254829664873,482.2018054815154,644.4337705990829,584.4752174983255,508.4378440233653,636.0149507153085,925.523308915387,916.3112361672072
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=310, n_seasons=10, season_length=206) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",41.764498174507715,51.058307108657566,54.49330110840427,47.54308481376504,43.228479992045855,46.006395982279614,52.96143934821564,52.19345171706219,50.4985044110146,51.59935487197027,56.44507675047019,56.84567836013979
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=310, n_seasons=10, season_length=206) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.06320700e-321]], upper=2.0)",41.41455327163474,48.27885182233479,56.18196325887872,48.31119969036694,43.91963772683465,46.2186565480087,56.047082703170204,59.42159222092352,61.5491976608229,79.5964211339274,92.68707913642739,99.03903995746793
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=310, max_season_length=206, n_seasons=10) | LocalStandardScaler(stats_=[[37.46320719 34.00893843]])",338.2560742957223,440.8484679851962,491.42785073599634,406.1211049704822,386.6254829664873,482.2018054815154,644.4337705990829,584.4752174983255,508.4378440233653,636.0149507153085,925.523308915387,916.3112361672072
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=310, max_season_length=206, n_seasons=10) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",41.764498174507715,51.058307108657566,54.49330110840427,47.54308481376504,43.228479992045855,46.006395982279614,52.96143934821564,52.19345171706219,50.4985044110146,51.59935487197027,56.44507675047019,56.84567836013979
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=310, max_season_length=206, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",41.41455327163474,48.27885182233479,56.18196325887872,48.31119969036694,43.91963772683465,46.2186565480087,56.047082703170204,59.42159222092352,61.5491976608229,79.5964211339274,92.68707913642739,99.03903995746793
