Model,Transforms,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_600_days,test_614_days
prophet,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",43.92827505666182,35.4668401972671,31.938440983496296,34.90258508021859,41.10241494643568,40.96585336443602,41.764321663641134,41.24857311183662,42.16692593614017,45.74021925260748,52.15881582252182,51.549741031451866
prophet_add_season30_5,,45.18214106833726,37.352331411101,33.237339931837994,36.07184986747179,40.93845936590746,41.76393637696847,39.43548399419337,38.31673959846918,38.05162451712319,38.226435402983256,37.830406404337054,37.77234401683294
prophet_add_season30_5,AutoDifferences(max_diffs=341),43.2641751489397,45.95786409776953,112.04718035663139,226.8288448290169,363.46070067321216,414.2892738799824,509.5431574169175,486.8217421429156,433.00111540461694,627.0303813704345,1109.1169294882445,1118.7070072174477
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227)",45.18214106833726,37.352331411101,33.237339931837994,36.07184986747179,40.93845936590746,41.76393637696847,39.43548399419337,38.31673959846918,38.05162451712319,38.226435402983256,37.830406404337054,37.77234401683294
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10)",45.18214106833726,37.352331411101,33.237339931837994,36.07184986747179,40.93845936590746,41.76393637696847,39.43548399419337,38.31673959846918,38.05162451712319,38.226435402983256,37.830406404337054,37.77234401683294
prophet_add_season30_5,LocalStandardScaler(stats_=[[41.9639414  37.03456329]]),77.61512521140294,77.89152638304579,144.8201194086008,286.8651107834088,462.1702224503696,529.5980189688702,707.1977957340084,807.5418632109755,731.3774553023597,736.6690811189384,1087.7203984401212,1110.4689638517502
prophet_add_season30_5,LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]]),44.748547247969825,36.65954224573769,32.26435257196935,36.643990973583,42.940989708189505,43.786425967483545,41.45177459531791,40.010707678674365,39.39530228743276,39.408264140075985,39.677940418085726,39.52226504081022
prophet_add_season30_5,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",47.96936923705034,36.96249334888725,32.91995032890007,36.11304335344457,42.5383966237137,42.63386765424653,43.0138174732136,42.7723989500408,43.90908423060196,48.08969491768309,54.73342917521292,54.0445092510103
prophet_add_season30_5,AutoDifferences(max_diffs=341) | LocalStandardScaler(stats_=[[1.13912929e-02 2.35588732e+01]]),43.984204905388246,41.777817319665495,86.32747759093769,165.2236717859623,254.96627230060912,281.43837593891425,325.5500513960295,298.0323443738043,256.6599322140351,327.2313129911804,529.2252792569086,531.2350261451531
prophet_add_season30_5,AutoDifferences(max_diffs=341) | LocalMinMaxScaler(stats_=[[-136.9087305   257.77251817]]),88.33021193282973,145.2252014504912,233.01349765690748,341.10315014052236,456.365558546596,488.49324871118506,530.5519823637848,482.55447522623143,418.5700559040471,489.05578943232604,692.5548283837251,693.0076866617851
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalStandardScaler(stats_=[[41.9639414  37.03456329]])",77.61512521140294,77.89152638304579,144.8201194086008,286.8651107834088,462.1702224503696,529.5980189688702,707.1977957340084,807.5418632109755,731.3774553023597,736.6690811189384,1087.7203984401212,1110.4689638517502
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",44.748547247969825,36.65954224573769,32.26435257196935,36.643990973583,42.940989708189505,43.786425967483545,41.45177459531791,40.010707678674365,39.39530228743276,39.408264140075985,39.677940418085726,39.52226504081022
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",47.96936923705034,36.96249334888725,32.91995032890007,36.11304335344457,42.5383966237137,42.63386765424653,43.0138174732136,42.7723989500408,43.90908423060196,48.08969491768309,54.73342917521292,54.0445092510103
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalStandardScaler(stats_=[[41.9639414  37.03456329]])",77.61512521140294,77.89152638304579,144.8201194086008,286.8651107834088,462.1702224503696,529.5980189688702,707.1977957340084,807.5418632109755,731.3774553023597,736.6690811189384,1087.7203984401212,1110.4689638517502
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",44.748547247969825,36.65954224573769,32.26435257196935,36.643990973583,42.940989708189505,43.786425967483545,41.45177459531791,40.010707678674365,39.39530228743276,39.408264140075985,39.677940418085726,39.52226504081022
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",47.96936923705034,36.96249334888725,32.91995032890007,36.11304335344457,42.5383966237137,42.63386765424653,43.0138174732136,42.7723989500408,43.90908423060196,48.08969491768309,54.73342917521292,54.0445092510103
prophet_holy,,43.01022209393886,36.21655611867563,33.37519579996072,34.93493985819869,38.588700508780896,38.30513736015386,36.96811440109127,36.051311985481064,36.00093615639393,35.85326450942292,35.01867042611903,34.94634572435136
prophet_holy,AutoDifferences(max_diffs=341),43.60721172141991,43.74587317984057,99.45648138447815,196.70453573268588,310.22241669796,348.8943639345037,418.32074211811687,392.7671844510667,344.2766038472203,473.95828337576626,809.6109918074467,815.1398099895042
prophet_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227)",43.01022209393886,36.21655611867563,33.37519579996072,34.93493985819869,38.588700508780896,38.30513736015386,36.96811440109127,36.051311985481064,36.00093615639393,35.85326450942292,35.01867042611903,34.94634572435136
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10)",43.01022209393886,36.21655611867563,33.37519579996072,34.93493985819869,38.588700508780896,38.30513736015386,36.96811440109127,36.051311985481064,36.00093615639393,35.85326450942292,35.01867042611903,34.94634572435136
prophet_holy,LocalStandardScaler(stats_=[[41.9639414  37.03456329]]),71.96624271168174,59.55170508529104,125.80506815626178,256.927585525797,428.5178295869544,500.02181485527865,692.6841897853093,808.0619218332192,733.653639050001,714.4525958337701,1065.005824530027,1082.770907367379
prophet_holy,LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]]),43.36016544095707,35.94845760468511,32.910382657122824,36.48921328369667,42.35873207979617,41.85589351232578,40.28112629321988,38.87030285144944,38.3818540906604,38.422818236607256,38.90300882060472,38.62591312701727
prophet_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",44.325872082767006,35.41993208612989,31.881448344539148,35.10952305636009,41.60974992722886,41.55460021629523,42.78721821217913,42.30154529592319,43.34375914789283,47.33507800664329,54.29867382036072,53.67092814642073
prophet_holy,AutoDifferences(max_diffs=341) | LocalStandardScaler(stats_=[[1.13912929e-02 2.35588732e+01]]),42.79566409514188,50.042807144487355,128.9361771946914,264.9809698804447,428.86480541879786,493.23173313732116,615.8611649112279,594.4385626139327,533.2863713936185,785.313560585573,1398.4094243871853,1411.123621563866
prophet_holy,AutoDifferences(max_diffs=341) | LocalMinMaxScaler(stats_=[[-136.9087305   257.77251817]]),99.38626326211335,165.61368523801113,277.0476300647981,423.121103266727,582.7335497806584,633.402138399851,708.0520191235923,655.8868670664694,577.0119507732131,723.7069311602443,1105.7016305310344,1110.086329502652
prophet_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalStandardScaler(stats_=[[41.9639414  37.03456329]])",71.96624271168174,59.55170508529104,125.80506815626178,256.927585525797,428.5178295869544,500.02181485527865,692.6841897853093,808.0619218332192,733.653639050001,714.4525958337701,1065.005824530027,1082.770907367379
prophet_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",43.36016544095707,35.94845760468511,32.910382657122824,36.48921328369667,42.35873207979617,41.85589351232578,40.28112629321988,38.87030285144944,38.3818540906604,38.422818236607256,38.90300882060472,38.62591312701727
prophet_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",44.325872082767006,35.41993208612989,31.881448344539148,35.10952305636009,41.60974992722886,41.55460021629523,42.78721821217913,42.30154529592319,43.34375914789283,47.33507800664329,54.29867382036072,53.67092814642073
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalStandardScaler(stats_=[[41.9639414  37.03456329]])",71.96624271168174,59.55170508529104,125.80506815626178,256.927585525797,428.5178295869544,500.02181485527865,692.6841897853093,808.0619218332192,733.653639050001,714.4525958337701,1065.005824530027,1082.770907367379
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",43.36016544095707,35.94845760468511,32.910382657122824,36.48921328369667,42.35873207979617,41.85589351232578,40.28112629321988,38.87030285144944,38.3818540906604,38.422818236607256,38.90300882060472,38.62591312701727
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",44.325872082767006,35.41993208612989,31.881448344539148,35.10952305636009,41.60974992722886,41.55460021629523,42.78721821217913,42.30154529592319,43.34375914789283,47.33507800664329,54.29867382036072,53.67092814642073
prophet_add_season30_5_holy,,45.37261621631848,37.16040337047916,33.026834911173566,36.22763882363499,41.36095699959205,42.22479173191421,39.87663335136274,38.708864876062734,38.38920299290229,38.576563667624136,38.27748242256136,38.1948548953748
prophet_add_season30_5_holy,AutoDifferences(max_diffs=341),43.262915006523244,45.9674955159339,112.09230087533837,226.9328958848558,363.6407613163504,414.50769300625234,509.8402206611812,487.123972520542,433.2837260607644,627.4878550506638,1109.9702919447457,1119.570308098792
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227)",45.37261621631848,37.16040337047916,33.026834911173566,36.22763882363499,41.36095699959205,42.22479173191421,39.87663335136274,38.708864876062734,38.38920299290229,38.576563667624136,38.27748242256136,38.1948548953748
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10)",45.37261621631848,37.16040337047916,33.026834911173566,36.22763882363499,41.36095699959205,42.22479173191421,39.87663335136274,38.708864876062734,38.38920299290229,38.576563667624136,38.27748242256136,38.1948548953748
prophet_add_season30_5_holy,LocalStandardScaler(stats_=[[41.9639414  37.03456329]]),75.82052270972981,76.73105674918027,147.6147876554004,290.95463302040014,466.5695407523051,536.4836343498754,739.7558503487091,907.3896453711108,813.8701234865114,803.0479419810581,1166.8000198022337,1201.122889960469
prophet_add_season30_5_holy,LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]]),44.84779429540537,36.74868783931632,32.3183787972042,36.721217341210405,43.045733736938935,43.91285753577863,41.59019934900397,40.12819478496997,39.49300896003722,39.52226004846581,39.825230421680416,39.662203315273366
prophet_add_season30_5_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",48.363938674180474,36.9259382287817,32.878280607598604,36.26680586724646,42.90678419726877,43.04018563208156,43.73939815456913,43.53905238941555,44.838722546664926,49.36784825926822,56.455029185519756,55.76221918157355
prophet_add_season30_5_holy,AutoDifferences(max_diffs=341) | LocalStandardScaler(stats_=[[1.13912929e-02 2.35588732e+01]]),43.985207897820295,41.77279545832338,86.29408292439427,165.14476397597974,254.82965432030298,281.2732046140567,325.32768715270464,297.80853296114293,256.45951793141603,326.9113653944949,528.6377941542889,530.6412098330752
prophet_add_season30_5_holy,AutoDifferences(max_diffs=341) | LocalMinMaxScaler(stats_=[[-136.9087305   257.77251817]]),92.51338839112822,155.2759382434743,250.76807055208744,366.9041653532248,489.3449952009984,522.9521431556332,568.1795752963825,519.0260426930472,452.14764629341124,541.6752387119934,776.1722187191333,777.062597873024
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalStandardScaler(stats_=[[41.9639414  37.03456329]])",75.82052270972981,76.73105674918027,147.6147876554004,290.95463302040014,466.5695407523051,536.4836343498754,739.7558503487091,907.3896453711108,813.8701234865114,803.0479419810581,1166.8000198022337,1201.122889960469
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",44.84779429540537,36.74868783931632,32.3183787972042,36.721217341210405,43.045733736938935,43.91285753577863,41.59019934900397,40.12819478496997,39.49300896003722,39.52226004846581,39.825230421680416,39.662203315273366
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=341, n_seasons=10, season_length=227) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 3.36952770e-321]], upper=2.0)",48.363938674180474,36.9259382287817,32.878280607598604,36.26680586724646,42.90678419726877,43.04018563208156,43.73939815456913,43.53905238941555,44.838722546664926,49.36784825926822,56.455029185519756,55.76221918157355
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalStandardScaler(stats_=[[41.9639414  37.03456329]])",75.82052270972981,76.73105674918027,147.6147876554004,290.95463302040014,466.5695407523051,536.4836343498754,739.7558503487091,907.3896453711108,813.8701234865114,803.0479419810581,1166.8000198022337,1201.122889960469
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalMinMaxScaler(stats_=[[  3.63624679 211.61653099]])",44.84779429540537,36.74868783931632,32.3183787972042,36.721217341210405,43.045733736938935,43.91285753577863,41.59019934900397,40.12819478496997,39.49300896003722,39.52226004846581,39.825230421680416,39.662203315273366
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=341, max_season_length=227, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",48.363938674180474,36.9259382287817,32.878280607598604,36.26680586724646,42.90678419726877,43.04018563208156,43.73939815456913,43.53905238941555,44.838722546664926,49.36784825926822,56.455029185519756,55.76221918157355
