Model,Transforms,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_600_days,test_720_days,test_970_days
prophet,,77.62369802886438,206.63003300654967,239.98242573018862,254.31254940002202,241.98009290376135,224.30605187373885,198.42095961012427,185.57986210928792,189.5366721281791,251.7741037776667,266.86043723555673,287.5566889852068,446.1020149003542
prophet,AutoDifferences(max_diffs=163),78.58490120978259,156.05238295927256,256.7910900003872,356.23055902081006,413.76071283910363,414.86797290971634,381.7445792324258,315.97300085881506,279.0189136584575,307.6466729123468,504.70708451542566,547.3575891338812,1775.3432523601393
prophet,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108)",77.62369802886438,206.63003300654967,239.98242573018862,254.31254940002202,241.98009290376135,224.30605187373885,198.42095961012427,185.57986210928792,189.5366721281791,251.7741037776667,266.86043723555673,287.5566889852068,446.1020149003542
prophet,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10)",77.62369802886438,206.63003300654967,239.98242573018862,254.31254940002202,241.98009290376135,224.30605187373885,198.42095961012427,185.57986210928792,189.5366721281791,251.7741037776667,266.86043723555673,287.5566889852068,446.1020149003542
prophet,LocalStandardScaler(stats_=[[50.05270846 55.93294592]]),48.989601033913054,72.67167858052716,153.0144410585674,268.036757004717,383.70623000341993,455.9802444181446,732.1646098700355,671.4621709928733,654.9092905289265,602.4058767080306,976.188077121148,1032.8167122296447,1689.290318035022
prophet,LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]]),74.4856822753961,196.72735114162992,224.1364330104768,237.76821406301707,223.50335883773323,204.9174026640318,179.14173250617046,168.9096629634927,175.59533067180513,233.67137761257334,240.21123706946713,263.80090365091206,400.1584765840669
prophet,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 1.61065401e-321]], upper=2.0)",72.28349086862323,193.07058819577168,211.08408050959451,221.65439313681304,215.3816748708707,204.44796832140338,190.93171086581228,207.2811069027726,266.1203335933411,432.03451583686973,477.45798692016075,813.7971253576969,1706.3684550278988
prophet,AutoDifferences(max_diffs=163) | LocalStandardScaler(stats_=[[ 0.2290479  29.91554047]]),78.06716025986773,154.41134450252187,253.23329800193508,350.1753287277522,405.4752370264666,405.3950435822709,370.6514552451256,306.75232110169566,271.94822095069765,305.34827751737356,506.7095533656798,549.6133131614743,1772.2127214554355
prophet,AutoDifferences(max_diffs=163) | LocalMinMaxScaler(stats_=[[-148.07216156  272.17284208]]),92.1746949315491,313.68612342837656,700.1176514134892,1234.754343284264,1736.9954336044018,2034.648508155452,2521.222088296321,2429.539981965725,2254.9824128528458,3361.5842023232303,6030.415717468888,6187.952923129284,15374.307150785824
prophet,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalStandardScaler(stats_=[[50.05270846 55.93294592]])",48.989601033913054,72.67167858052716,153.0144410585674,268.036757004717,383.70623000341993,455.9802444181446,732.1646098700355,671.4621709928733,654.9092905289265,602.4058767080306,976.188077121148,1032.8167122296447,1689.290318035022
prophet,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",74.4856822753961,196.72735114162992,224.1364330104768,237.76821406301707,223.50335883773323,204.9174026640318,179.14173250617046,168.9096629634927,175.59533067180513,233.67137761257334,240.21123706946713,263.80090365091206,400.1584765840669
prophet,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 1.61065401e-321]], upper=2.0)",72.28349086862323,193.07058819577168,211.08408050959451,221.65439313681304,215.3816748708707,204.44796832140338,190.93171086581228,207.2811069027726,266.1203335933411,432.03451583686973,477.45798692016075,813.7971253576969,1706.3684550278988
prophet,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalStandardScaler(stats_=[[50.05270846 55.93294592]])",48.989601033913054,72.67167858052716,153.0144410585674,268.036757004717,383.70623000341993,455.9802444181446,732.1646098700355,671.4621709928733,654.9092905289265,602.4058767080306,976.188077121148,1032.8167122296447,1689.290318035022
prophet,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",74.4856822753961,196.72735114162992,224.1364330104768,237.76821406301707,223.50335883773323,204.9174026640318,179.14173250617046,168.9096629634927,175.59533067180513,233.67137761257334,240.21123706946713,263.80090365091206,400.1584765840669
prophet,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",72.28349086862323,193.07058819577168,211.08408050959451,221.65439313681304,215.3816748708707,204.44796832140338,190.93171086581228,207.2811069027726,266.1203335933411,432.03451583686973,477.45798692016075,813.7971253576969,1706.3684550278988
prophet_add_season30_5,,166.69229765667146,535.3773300837038,753.0065265838167,933.4699336628779,1053.9823570853014,1119.0345202720714,1260.1279335889546,1204.4194669083,1108.3090001066557,1422.3723599109019,1907.872863076976,1929.6564438277376,3381.8029672154553
prophet_add_season30_5,AutoDifferences(max_diffs=163),81.83887844949147,166.90585407243304,282.2672481833657,402.7920110838945,481.53399176561624,496.50542145446553,488.3023611977579,412.9603252466244,350.15583548214346,278.4015051608606,320.06745956328473,337.4553021107183,1111.5819669038938
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108)",166.69229765667146,535.3773300837038,753.0065265838167,933.4699336628779,1053.9823570853014,1119.0345202720714,1260.1279335889546,1204.4194669083,1108.3090001066557,1422.3723599109019,1907.872863076976,1929.6564438277376,3381.8029672154553
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10)",166.69229765667146,535.3773300837038,753.0065265838167,933.4699336628779,1053.9823570853014,1119.0345202720714,1260.1279335889546,1204.4194669083,1108.3090001066557,1422.3723599109019,1907.872863076976,1929.6564438277376,3381.8029672154553
prophet_add_season30_5,LocalStandardScaler(stats_=[[50.05270846 55.93294592]]),271.96565344804793,332.2149653937766,809.499020394707,1414.0165402162575,2001.8127699242793,2260.0592231868804,2607.6823936985916,2219.0725246129396,1950.2515734724725,2284.695874068217,3683.716993824257,3368.591644488403,6445.0852083269765
prophet_add_season30_5,LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]]),147.77952745134638,490.512279366862,645.4310159669812,761.1077948102659,822.7394160725204,878.6819565737453,1036.6255093705984,1038.534957668117,973.6892835871688,1233.0142466479053,1615.474288480679,1703.9299399678146,2898.24178423164
prophet_add_season30_5,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 1.61065401e-321]], upper=2.0)",88.31109899551154,240.39408007014217,259.0405355872592,266.50907853722185,257.7102535238471,244.03355483684285,227.20072731611288,246.94505140058877,315.5838406224907,552.4636023764753,606.8255234834419,1051.0287314655975,2436.3691460315363
prophet_add_season30_5,AutoDifferences(max_diffs=163) | LocalStandardScaler(stats_=[[ 0.2290479  29.91554047]]),75.1165641457625,144.7484303912843,230.9819147987283,310.18602667813525,348.09918971766376,337.0889375928386,284.3723139871,244.4374093812355,228.5695953614676,331.6535676476279,637.3099360101658,695.1364376661843,2192.65715968601
prophet_add_season30_5,AutoDifferences(max_diffs=163) | LocalMinMaxScaler(stats_=[[-148.07216156  272.17284208]]),158.95421676921768,657.9027713170251,1574.9388994453707,2849.5614573117728,4076.2591025990973,4822.657158628631,6061.64398339819,5869.547029380833,5453.853406704008,8275.653900274669,15034.214718436755,15454.346036996893,38804.33109118641
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalStandardScaler(stats_=[[50.05270846 55.93294592]])",271.96565344804793,332.2149653937766,809.499020394707,1414.0165402162575,2001.8127699242793,2260.0592231868804,2607.6823936985916,2219.0725246129396,1950.2515734724725,2284.695874068217,3683.716993824257,3368.591644488403,6445.0852083269765
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",147.77952745134638,490.512279366862,645.4310159669812,761.1077948102659,822.7394160725204,878.6819565737453,1036.6255093705984,1038.534957668117,973.6892835871688,1233.0142466479053,1615.474288480679,1703.9299399678146,2898.24178423164
prophet_add_season30_5,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 1.61065401e-321]], upper=2.0)",88.31109899551154,240.39408007014217,259.0405355872592,266.50907853722185,257.7102535238471,244.03355483684285,227.20072731611288,246.94505140058877,315.5838406224907,552.4636023764753,606.8255234834419,1051.0287314655975,2436.3691460315363
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalStandardScaler(stats_=[[50.05270846 55.93294592]])",271.96565344804793,332.2149653937766,809.499020394707,1414.0165402162575,2001.8127699242793,2260.0592231868804,2607.6823936985916,2219.0725246129396,1950.2515734724725,2284.695874068217,3683.716993824257,3368.591644488403,6445.0852083269765
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",147.77952745134638,490.512279366862,645.4310159669812,761.1077948102659,822.7394160725204,878.6819565737453,1036.6255093705984,1038.534957668117,973.6892835871688,1233.0142466479053,1615.474288480679,1703.9299399678146,2898.24178423164
prophet_add_season30_5,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",88.31109899551154,240.39408007014217,259.0405355872592,266.50907853722185,257.7102535238471,244.03355483684285,227.20072731611288,246.94505140058877,315.5838406224907,552.4636023764753,606.8255234834419,1051.0287314655975,2436.3691460315363
prophet_holy,,76.10583629569857,206.06113301625456,244.60838329948533,265.95131560463574,254.14752483562378,233.38942155206362,205.25823068033912,191.07903989337171,194.28710930811587,259.9160837495741,274.2525821863483,293.9536403564898,457.1809074676341
prophet_holy,AutoDifferences(max_diffs=163),78.647440212669,156.29973195600246,257.4659647614351,357.6132095933754,415.95587288984507,417.68986356501676,385.87154537696165,319.47222952077425,281.2948056668338,304.0734179873003,490.6790813618656,531.4804366449712,1721.1502777334842
prophet_holy,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108)",76.10583629569857,206.06113301625456,244.60838329948533,265.95131560463574,254.14752483562378,233.38942155206362,205.25823068033912,191.07903989337171,194.28710930811587,259.9160837495741,274.2525821863483,293.9536403564898,457.1809074676341
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10)",76.10583629569857,206.06113301625456,244.60838329948533,265.95131560463574,254.14752483562378,233.38942155206362,205.25823068033912,191.07903989337171,194.28710930811587,259.9160837495741,274.2525821863483,293.9536403564898,457.1809074676341
prophet_holy,LocalStandardScaler(stats_=[[50.05270846 55.93294592]]),49.75902885493817,72.57224909672838,151.80211162297513,264.35603462636993,378.15627430119406,449.62415188852145,727.5054202274979,665.86978263036,649.5248592541243,595.9945942117762,966.3900315272394,1022.3415022708689,1672.3798937397937
prophet_holy,LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]]),75.00138172629957,202.31318839420544,228.43518918842273,239.48575889972554,221.16104678000883,202.09504353149063,177.35958948462567,167.9402653515698,175.06780638532732,234.7835485924678,239.02720356670284,263.6828497181859,399.0768436034361
prophet_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 1.61065401e-321]], upper=2.0)",71.46202788596678,193.38818018978577,211.23487644529226,221.5444715586512,215.21799148987606,204.3484657802789,190.95564364053362,207.49212476135975,266.0079609544349,432.24681818837087,477.8132557762543,813.6545771736145,1708.006695220883
prophet_holy,AutoDifferences(max_diffs=163) | LocalStandardScaler(stats_=[[ 0.2290479  29.91554047]]),73.7301333891213,140.3715187612643,221.32082269952465,293.50373455635724,325.01056569374487,310.4402005658938,254.9174080241441,225.4042292338022,214.88554963908283,332.83330951499204,654.1655987102072,712.7063530536915,2208.3999128263495
prophet_holy,AutoDifferences(max_diffs=163) | LocalMinMaxScaler(stats_=[[-148.07216156  272.17284208]]),92.12066711633614,313.6518918413882,705.9836757717609,1251.4427474436216,1765.2479646521308,2071.054372353865,2572.735296126623,2482.606210102192,2307.003741229121,3460.822700053332,6235.824825484966,6405.766844046386,15998.278650973027
prophet_holy,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalStandardScaler(stats_=[[50.05270846 55.93294592]])",49.75902885493817,72.57224909672838,151.80211162297513,264.35603462636993,378.15627430119406,449.62415188852145,727.5054202274979,665.86978263036,649.5248592541243,595.9945942117762,966.3900315272394,1022.3415022708689,1672.3798937397937
prophet_holy,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",75.00138172629957,202.31318839420544,228.43518918842273,239.48575889972554,221.16104678000883,202.09504353149063,177.35958948462567,167.9402653515698,175.06780638532732,234.7835485924678,239.02720356670284,263.6828497181859,399.0768436034361
prophet_holy,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 1.61065401e-321]], upper=2.0)",71.46202788596678,193.38818018978577,211.23487644529226,221.5444715586512,215.21799148987606,204.3484657802789,190.95564364053362,207.49212476135975,266.0079609544349,432.24681818837087,477.8132557762543,813.6545771736145,1708.006695220883
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalStandardScaler(stats_=[[50.05270846 55.93294592]])",49.75902885493817,72.57224909672838,151.80211162297513,264.35603462636993,378.15627430119406,449.62415188852145,727.5054202274979,665.86978263036,649.5248592541243,595.9945942117762,966.3900315272394,1022.3415022708689,1672.3798937397937
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",75.00138172629957,202.31318839420544,228.43518918842273,239.48575889972554,221.16104678000883,202.09504353149063,177.35958948462567,167.9402653515698,175.06780638532732,234.7835485924678,239.02720356670284,263.6828497181859,399.0768436034361
prophet_holy,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",71.46202788596678,193.38818018978577,211.23487644529226,221.5444715586512,215.21799148987606,204.3484657802789,190.95564364053362,207.49212476135975,266.0079609544349,432.24681818837087,477.8132557762543,813.6545771736145,1708.006695220883
prophet_add_season30_5_holy,,143.53642290010427,518.5685041574341,732.0100998059203,910.4247682718043,1025.0582204233922,1103.0196399933488,1251.2522108847086,1178.4381612709667,1083.0044544139644,1383.222842180955,1879.7515297255547,1880.8812401770435,3315.831629179015
prophet_add_season30_5_holy,AutoDifferences(max_diffs=163),82.38020869776605,168.6685583960532,286.3003018750287,409.9975306900478,491.81942396587505,508.6977204181091,503.7241507341462,427.5216435351428,361.9760847617748,280.6970988570633,304.0339894343957,318.22302857871006,1049.0280308095505
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108)",143.53642290010427,518.5685041574341,732.0100998059203,910.4247682718043,1025.0582204233922,1103.0196399933488,1251.2522108847086,1178.4381612709667,1083.0044544139644,1383.222842180955,1879.7515297255547,1880.8812401770435,3315.831629179015
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10)",143.53642290010427,518.5685041574341,732.0100998059203,910.4247682718043,1025.0582204233922,1103.0196399933488,1251.2522108847086,1178.4381612709667,1083.0044544139644,1383.222842180955,1879.7515297255547,1880.8812401770435,3315.831629179015
prophet_add_season30_5_holy,LocalStandardScaler(stats_=[[50.05270846 55.93294592]]),449.3693287468601,443.47793639812966,924.3933240621232,1553.195106709921,2171.112212297412,2450.0628669389457,2857.1860678813364,2418.983598765352,2117.445023901207,2508.269384684993,4049.5265861504877,3673.988669148552,7092.192016764828
prophet_add_season30_5_holy,LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]]),177.28943090071405,508.8759417758621,668.1276323813393,796.0046959227128,870.1890750546692,912.3789987987587,1055.880686989445,1071.4264122332975,1004.1905511136034,1280.9976480599846,1655.6643412139315,1760.5362327446135,2984.8661100898707
prophet_add_season30_5_holy,"LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 1.61065401e-321]], upper=2.0)",89.51255836092979,240.07973533055466,257.7979119385001,264.85364267388064,255.83071989354536,241.99444723080487,225.17934697355648,244.2806831281226,312.4333575082711,544.5729534976849,597.0052304646835,1032.3312063237768,2379.8505461260715
prophet_add_season30_5_holy,AutoDifferences(max_diffs=163) | LocalStandardScaler(stats_=[[ 0.2290479  29.91554047]]),74.99648888127193,144.35491084822894,230.07527094025968,308.5560156739241,345.7596886535139,334.3030425985586,280.98912426553284,242.35778434390096,227.18617741461298,333.0247676460111,642.8964260779159,701.296715708909,2210.066580969951
prophet_add_season30_5_holy,AutoDifferences(max_diffs=163) | LocalMinMaxScaler(stats_=[[-148.07216156  272.17284208]]),158.5246553623481,658.8594428328048,1578.782377274085,2857.8794289834645,4089.576005990283,4839.72208136968,6086.627458770547,5895.8262226325405,5479.64758095454,8319.869711190218,15116.540459739472,15539.993550107309,39013.99382399802
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalStandardScaler(stats_=[[50.05270846 55.93294592]])",449.3693287468601,443.47793639812966,924.3933240621232,1553.195106709921,2171.112212297412,2450.0628669389457,2857.1860678813364,2418.983598765352,2117.445023901207,2508.269384684993,4049.5265861504877,3673.988669148552,7092.192016764828
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",177.28943090071405,508.8759417758621,668.1276323813393,796.0046959227128,870.1890750546692,912.3789987987587,1055.880686989445,1071.4264122332975,1004.1905511136034,1280.9976480599846,1655.6643412139315,1760.5362327446135,2984.8661100898707
prophet_add_season30_5_holy,"AutoSeasonalDifferences(max_diffs=163, n_seasons=10, season_length=108) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-005 1.61065401e-321]], upper=2.0)",89.51255836092979,240.07973533055466,257.7979119385001,264.85364267388064,255.83071989354536,241.99444723080487,225.17934697355648,244.2806831281226,312.4333575082711,544.5729534976849,597.0052304646835,1032.3312063237768,2379.8505461260715
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalStandardScaler(stats_=[[50.05270846 55.93294592]])",449.3693287468601,443.47793639812966,924.3933240621232,1553.195106709921,2171.112212297412,2450.0628669389457,2857.1860678813364,2418.983598765352,2117.445023901207,2508.269384684993,4049.5265861504877,3673.988669148552,7092.192016764828
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalMinMaxScaler(stats_=[[  5.1691023  286.54204218]])",177.28943090071405,508.8759417758621,668.1276323813393,796.0046959227128,870.1890750546692,912.3789987987587,1055.880686989445,1071.4264122332975,1004.1905511136034,1280.9976480599846,1655.6643412139315,1760.5362327446135,2984.8661100898707
prophet_add_season30_5_holy,"AutoSeasonalityAndDifferences(max_diffs=163, max_season_length=108, n_seasons=10) | LocalBoxCox(lower=0.0, method=loglik, season_length=None, stats_=[[4.10226185e-05 0.00000000e+00]], upper=2.0)",89.51255836092979,240.07973533055466,257.7979119385001,264.85364267388064,255.83071989354536,241.99444723080487,225.17934697355648,244.2806831281226,312.4333575082711,544.5729534976849,597.0052304646835,1032.3312063237768,2379.8505461260715
