Model,Transforms,Lags,Lag Transforms,Lag Name,test_30_days,test_60_days,test_90_days,test_120_days,test_150_days,test_180_days,test_240_days,test_300_days,test_360_days,test_480_days,test_600_days,test_720_days,test_1256_days
XGBRegressor,,"[1, 2, 7, 12]","{1: [<function expanding_mean at 0x00000236126F2840>], 7: [<function rolling_mean_14 at 0x00000236138B3CE0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,48.8604665916154,42.29187895197227,40.738816703025975,38.66685919326864,38.79508631885157,41.958976486132,50.45278671801551,57.294987489728896,56.51840678576392,50.59020233870611,51.75568156223752,54.66488760914897,53.771360789374555
Ridge,,"[1, 2, 7, 12]","{1: [<function expanding_mean at 0x00000236126F2840>], 7: [<function rolling_mean_14 at 0x00000236138B3CE0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,92.124966836612,257.9216853296957,584.8584511798205,1340.3496129466673,2544.374923693559,3983.053589989963,7536.082610857551,15536.570226265481,97169.437837709,1436935.4463924079,3862656.1837375406,14564963.239076387,10618855568.741467
Lasso,,"[1, 2, 7, 12]","{1: [<function expanding_mean at 0x00000236126F2840>], 7: [<function rolling_mean_14 at 0x00000236138B3CE0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,53.65077114552642,78.5930185059421,114.95731581838562,169.09774484540273,228.0626656448913,274.9718609500374,338.04697703605603,415.5501845080377,1055.6977543709893,7309.9487501192325,14171.557212746839,34941.73066379669,21741803.67919262
XGBRegressor,,"[1, 2, 7, 12]","{1: [<function rolling_mean_14 at 0x00000236138B3CE0>], 7: [<function rolling_mean_30 at 0x00000236138B20C0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,53.20031936605635,42.91226144188414,39.43480248187994,37.4487663505388,38.088404736402396,39.99701141998562,47.58331835291916,54.15654442685657,52.897237595421906,53.91711413513437,54.11555410632714,55.78757398614476,61.51312495479813
Ridge,,"[1, 2, 7, 12]","{1: [<function rolling_mean_14 at 0x00000236138B3CE0>], 7: [<function rolling_mean_30 at 0x00000236138B20C0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,275.395234249187,7293.968257847614,227632.37027003441,9403209.372869791,318010313.95245546,9827706672.504732,9183656589415.998,2.016464683924965e+16,1.982737765068011e+20,1.3192860043155428e+27,2.1502250116892198e+33,5.482092148197355e+40,1.845121203514182e+71
Lasso,,"[1, 2, 7, 12]","{1: [<function rolling_mean_14 at 0x00000236138B3CE0>], 7: [<function rolling_mean_30 at 0x00000236138B20C0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,378.1166352073247,18014.770744120968,882233.2075920652,62214531.892431304,2911255661.153985,119565343056.27165,305769707526154.5,1.9211690504429883e+18,3.7365829674426106e+22,1.6937158361964696e+30,1.8762477084999396e+37,2.4072385177199723e+45,2.5365940020182746e+79
XGBRegressor,AutoDifferences(max_diffs=20),"[1, 2, 7, 12]","{1: [<function expanding_mean at 0x00000236126F2840>], 7: [<function rolling_mean_14 at 0x00000236138B3CE0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,53.16657191314135,69.2766830019232,89.44705154904484,112.19616369004196,130.8686513872488,142.7690295547509,151.98861720506315,156.1835901274331,195.9997498588069,391.02716457818565,444.7698183495425,460.01243667383136,1155.3475636522435
Ridge,AutoDifferences(max_diffs=20),"[1, 2, 7, 12]","{1: [<function expanding_mean at 0x00000236126F2840>], 7: [<function rolling_mean_14 at 0x00000236138B3CE0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,115.23601448588794,199.73133730278266,275.61759913965085,401.4379016064582,730.764885296496,1353.8935756136598,4946.0004212533895,29304.712765448487,888482.2174839585,147933168.007232,4193466252.805114,788433171721.8274,1.4854172864118254e+21
Lasso,AutoDifferences(max_diffs=20),"[1, 2, 7, 12]","{1: [<function expanding_mean at 0x00000236126F2840>], 7: [<function rolling_mean_14 at 0x00000236138B3CE0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,131.37041682001325,231.45298639781277,325.52413468199,435.89772826333217,523.335479404272,563.7818125676985,568.7625313851479,557.3648861930732,748.1334659653465,1739.802727617975,1987.2714299845024,2037.9754676740397,5387.226088757272
XGBRegressor,AutoDifferences(max_diffs=20),"[1, 2, 7, 12]","{1: [<function rolling_mean_14 at 0x00000236138B3CE0>], 7: [<function rolling_mean_30 at 0x00000236138B20C0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,70.00416418144034,128.6490590761799,190.64489205422385,269.94011738961507,330.03028286462614,351.5110129874371,336.89205112926635,314.5321110665107,452.5383488987437,1196.2147248438866,1371.5868770980846,1399.0737347717736,3841.009679494824
Ridge,AutoDifferences(max_diffs=20),"[1, 2, 7, 12]","{1: [<function rolling_mean_14 at 0x00000236138B3CE0>], 7: [<function rolling_mean_30 at 0x00000236138B20C0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,350.46428180966996,592.946118172617,822.6792967079755,1099.172949677918,1314.7506404888804,1406.7085858516557,1396.4782338392606,1350.4509971578989,1829.000485699658,4350.070219259248,4967.064546421096,5083.3021881891555,13519.99610058801
Lasso,AutoDifferences(max_diffs=20),"[1, 2, 7, 12]","{1: [<function rolling_mean_14 at 0x00000236138B3CE0>], 7: [<function rolling_mean_30 at 0x00000236138B20C0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,291.6904390883576,512.0469361421567,718.7031179791339,965.5175945912825,1158.2075704268832,1241.5034856868392,1235.5888549555777,1197.0078986724882,1621.7745148157028,3854.357732920995,4401.720867649526,4505.572502371161,11974.491836160434
XGBRegressor,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13)","[1, 2, 7, 12]","{1: [<function expanding_mean at 0x00000236126F2840>], 7: [<function rolling_mean_14 at 0x00000236138B3CE0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,48.8604665916154,42.29187895197227,40.738816703025975,38.66685919326864,38.79508631885157,41.958976486132,50.45278671801551,57.294987489728896,56.51840678576392,50.59020233870611,51.75568156223752,54.66488760914897,53.771360789374555
Ridge,"AutoSeasonalDifferences(max_diffs=20, n_seasons=10, season_length=13)","[1, 2, 7, 12]","{1: [<function expanding_mean at 0x00000236126F2840>], 7: [<function rolling_mean_14 at 0x00000236138B3CE0>], 30: [<function expanding_mean at 0x00000236126F2840>]}",lags_15_features_4,92.124966836612,257.9216853296957,584.8584511798205,1340.3496129466673,2544.374923693559,3983.053589989963,7536.082610857551,15536.570226265481,97169.437837709,1436935.4463924079,3862656.1837375406,14564963.239076387,10618855568.741467
